,measure_number,beat_number,pid1263-25,pid50848-12,pid51495-05,pid5667230-13,pid5667269b-39,pid6100022-10,pid610003-27,pid9048-25,pid9049-25,pid9050-25,pid9054-25,pid9055-25,pid9057f-02,pid9057j-04,pid9058-25,pid9059-25,pid9060-25,pid9061-25,pid9062-25,pid9063-25,pid9065-19,pid9066-25,pid9067-24,pid9068-15,pid9070b-08,pid9071b-04,pid9072-25,pid9073-27,pid9074f-25,pid9075-25,pid9080-08,pid9089-09,pid9090-12,pid9092-12,pid9093-25,pid9094-25,pid9097-02,pid9098-09,pid9099-25,pid9101b-07,pid9103-13,pid9104-25,pid9105b-08,pid9111-25,pid9113-13,pid9118-25,pid9125-13,pid9127-08,pid9129-19,pid9133-14,pid9138-25,pid9139-25,pid9153-25,pid9165-05,pid9166g-04,pid9170-25,pid9174-25,pid917509-02,pid917813-04,pid9181-05,pid918726-08,pid918904-09,pid9192-25
274,93,0,152.39991,109.35991000000001,120.59991000000001,82.439909,151.45991,118.43991000000001,134.65991,151.53991000000002,99.425815,96.770832,127.41991000000002,114.19536000000001,132.29991,88.03076800000001,109.37991000000001,129.97991000000002,116.03991,123.65991000000001,112.21748000000001,145.05991,121.79991000000001,124.59991000000001,123.23991000000001,132.73991,112.15998,134.29991,134.07991,97.550624,114.81223,103.75990999999999,120.36618,114.23076999999999,119.89991,120.70318,107.57498999999999,119.87011000000001,112.40331,129.33991,139.30496000000002,142.57991,117.45991000000001,142.13991000000001,186.99991,125.75991,134.71991,133.23991,83.703986,132.71991,127.77991000000002,111.20167,88.41606800000001,129.41991000000002,84.046486,52.09472,116.10799999999999,140.01991,126.45991000000001,124.49991000000001,85.893398,158.43991,143.15991,108.99991000000001,132.93991
275,93,1,152.95655,109.69663999999999,121.31655,82.97655300000001,151.97655,118.83655,135.15655,152.09655,99.427037,96.776983,127.89655,114.19596999999999,132.59222,88.03871600000001,109.73664,130.49655,116.45655,124.35655,112.62328000000001,145.75655,122.33655,124.97164,123.75655,133.31655,112.75655,134.95655,134.55655,97.557082,114.81286999999999,104.01655,120.36762,114.23645,120.29655,120.74333,107.67655,119.87095,112.40728,130.23655,139.81655,143.09655,118.25655,142.73655,187.59655,126.13655,135.61655,133.53655,83.707477,133.09655,128.45655,111.2027,88.436026,129.89655,84.077611,52.109071,116.10887,140.77655,127.57655,124.95655,85.90373100000001,158.95655,143.57655,109.55655,133.31655
276,93,2,153.6571,110.0571,121.7171,83.377098,152.6771,119.2771,135.9771,152.9171,99.427984,96.781751,128.3571,114.19645,132.61301,88.044878,110.0971,131.0171,116.8571,124.7371,112.9371,146.2571,122.9571,125.2971,124.1571,133.8171,113.07361999999999,135.3971,134.9571,97.562089,114.81336,104.4171,120.36873999999999,114.24085,120.6971,120.93393,107.91618999999999,119.8716,112.41261999999999,130.6371,140.2171,143.8771,118.7371,143.2171,188.2171,126.5371,136.2171,134.0371,83.73709699999999,133.5971,128.81785,111.20351000000001,88.523549,130.3971,84.317097,52.130359999999996,116.10954,141.6571,127.95142,125.4171,85.997097,159.8971,144.0371,109.9257,133.8571
277,94,0,154.07315,110.35315,122.01315,83.593152,152.97315,119.65315,136.27315,153.21315,99.42868399999999,96.785276,128.65315,114.1968,132.64591000000001,88.049433,110.39315,131.67315,117.15315,124.91315,113.23315,146.87315,123.31315,125.51315,124.45315,134.43315,113.17315,135.69315,135.27315,97.565789,114.81371999999999,104.79315,120.36956,114.2441,120.99315,120.99788999999998,107.92715,119.87208000000001,112.42906,130.93315,140.59315,144.49315,119.03315,143.51315,188.65315,126.83315,136.51315,134.35315,84.033152,133.97315,129.01315,111.2041,88.58789399999999,130.81315,84.54187900000001,52.130875,116.13315,141.95315,128.11315,125.71315,86.22385899999999,160.19315,144.45315,110.15315,134.15315
278,94,1,154.95882,110.95881999999999,122.55882,84.118821,153.63881999999998,120.21882,137.01882,153.97881999999998,99.429974,97.038821,129.45882,114.19745,132.65275,88.062115,110.97882,132.27882,117.83882,125.39882,113.79881999999999,147.71882,123.97882,125.95881999999999,124.99882,134.95882,113.55882,136.31882,136.39882,97.818821,114.8144,105.27882,120.37077,114.25882,121.67882,121.28888,108.1396,119.87297,112.59167,132.19881999999998,141.61882,145.23882,119.45881999999999,144.53882,189.57882,127.33882,137.19881999999998,135.02441000000002,84.698821,135.19881999999998,129.51882,111.2052,88.99882099999999,131.61882,84.758821,52.131824,116.27778,142.71882,128.65882,126.39882,86.418821,161.17882,145.03882,110.55882,134.6941
279,94,2,155.12195,111.22195,122.94195,84.34195,154.02195,120.52195,137.40195,154.42195,99.491431,97.42195,129.84195,114.1979,132.65482,88.070284,111.26195,132.66195,118.22195,125.74195,114.10195,148.10195,124.32195,126.22195,125.38195,135.30195,113.88195,136.68195,136.78195,98.22195,114.81487,105.60195,120.37151999999999,114.49345,121.97598,121.45168000000001,108.1701,119.87359,112.5934,132.60195,142.0139,145.60195,119.84195,144.78195,190.18195,127.76195,137.62195,135.26195,85.02195,135.66195,129.86195,111.20597,89.38195,132.02195,85.12195,52.132490000000004,116.28544,143.16195,129.02195,126.70195,86.64195,161.58195,145.38195,110.82195,135.18195
280,95,0,155.61151999999998,111.65151999999999,123.37151999999999,84.771519,154.45152,120.91152,137.81152,154.93152,99.493537,97.931519,130.29152,114.19841000000001,132.65714,88.072631,111.69152,133.09152,118.6183,126.19152,114.51151999999999,148.73152,124.79151999999999,126.59151999999999,125.81152,135.77152,114.17152,137.05151999999998,137.59152,98.67151899999999,114.8154,106.01151999999999,120.37236999999999,114.50322,122.39152,121.50538,108.17088999999999,119.87428999999999,112.59535,133.09152,142.49152,146.11151999999998,120.37151999999999,145.19152,191.03152,128.13152,138.05151999999998,135.6183,85.45151899999999,136.25152,130.11151999999998,111.20683000000001,89.70076,132.53152,85.500253,52.133237,116.33186,143.59152,129.43152,127.17152,86.991519,162.27152,145.81025,111.19152,135.55151999999998
281,95,1,156.28685,112.06685,123.78685,85.486848,155.04685,121.68685,138.58685,155.80685,99.496553,98.64684799999999,130.80685,114.19913999999999,132.66047,88.075994,112.10685,133.68685,119.10895,126.94685,115.10685,149.96685,125.20685,127.48685,126.42685,136.66685,114.46685,137.56685,138.84685,99.466848,114.81615,106.48685,120.37358,114.57746999999999,122.88685,121.54406999999999,108.17203,119.87528999999999,112.59813,133.92685,143.20685,146.96685,121.04685,146.30685,192.22685,128.64685,139.02685,136.16685,86.14684799999999,137.28685,130.76685,111.20806999999999,90.326848,133.46685,86.006848,52.134308000000004,116.33893,144.26685,130.10685,128.26685,87.346848,163.22685,146.22137,111.70685,136.42685
282,95,2,156.67578,112.37578,124.13578000000001,85.915782,155.43578,122.29578000000001,139.19578,156.43578,99.49846,99.335782,131.27578,114.1996,132.66257,88.078119,112.41578,134.07578,119.41578,127.47578,115.49578000000001,150.45578,125.63578000000001,127.87578,126.81578,137.11578,114.77578000000001,138.01578,139.87578,100.17578,114.81663,106.89578,120.37435,114.6326,123.29578000000001,121.59578,108.17276000000001,119.87592,112.59988999999999,134.53578000000002,144.01578,147.73578,121.41578,146.79578,192.97578000000001,129.05578,139.69578,136.55578,86.535782,137.85578,131.15578,111.20885,90.71578199999999,134.03578000000002,86.35578199999999,52.134984,116.3434,144.71578,130.53578000000002,128.67578,87.63578199999999,164.03578000000002,146.57578,112.11578,137.01578
283,96,0,157.07052,112.77051999999999,124.57052,86.31052199999999,155.83052,122.67052,139.77052,156.83052,99.500395,99.730521,131.71052,114.20007,132.66471,88.080276,112.81052,134.47052,119.75052,127.91051999999999,115.89052,150.85052,126.03052,128.14013,127.21051999999999,137.51051999999999,115.21051999999999,138.47052,140.27052,100.59052,114.81711999999999,107.21051999999999,120.37513,114.64456000000001,123.69051999999999,121.91009,108.17348999999999,119.87656000000001,112.60168,134.93052,144.43052,148.13052,121.85104,147.19052,193.37052,129.45051999999998,140.15052,137.07103999999998,86.950521,138.29052,131.55052,111.20964,91.11052099999999,134.43052,86.670521,52.135670000000005,116.34794,145.11052,130.99052,128.99052,87.990521,164.43052,146.91052,112.51052,137.69052
284,96,1,157.77166,113.37083,125.12388999999999,86.91165500000001,156.61166,123.21165,140.89165,157.57165,99.503439,101.13165,132.45165,114.20081,132.66806,88.08367,113.41083,135.01165,120.33166000000001,128.49166,116.53166,151.63165,128.11166,128.50738,127.83166000000001,138.45165,115.85165,139.49166,141.47166,101.91166,114.81788,107.76106000000001,120.37635,114.65165,124.27166000000001,121.91147,108.17464,119.87756999999999,112.60448999999998,135.97166,145.49166,149.05166,122.33166000000001,148.09166000000002,194.35165,130.11166,141.43166000000002,137.63165,87.49165500000001,139.09166000000002,132.44388,111.21108999999998,91.71165500000001,135.27166,87.111655,52.136751000000004,116.38917,146.21166000000002,131.55166,129.69166,88.41082800000001,165.43166000000002,147.49166,112.95771,138.25166000000002
285,96,2,158.1722,113.6722,125.5122,87.2122,157.0922,123.6122,141.3522,158.0922,99.505403,101.6322,132.8922,114.20128999999999,132.7122,88.085859,113.7522,135.3922,120.6922,128.8922,116.9522,152.1122,128.5122,128.8522,128.2322,138.8522,116.2322,139.8322,141.8744,102.4722,114.81838,107.9922,120.37714,114.65315,124.6722,121.91236,108.17538,119.87822,112.6063,136.4922,145.9122,149.5522,122.6922,148.3922,194.9722,130.7322,141.9522,138.0322,87.732199,139.4322,132.8322,111.21208,92.176598,135.6522,87.412199,52.137446999999995,116.7722,146.7322,131.9322,130.2122,88.690733,165.9722,147.9522,113.2322,138.6922
286,97,0,158.59351999999998,114.05351999999999,125.88176000000001,87.653515,157.53351,124.01352,141.75351,158.67352,99.50737,102.05351999999999,133.35351,114.20176000000001,132.89102,88.088052,114.09116999999999,135.79352,121.0547,129.33352,117.33176,152.57351,128.91351,129.19351,128.63351,139.43352,116.63351999999999,140.27352,142.29352,102.85351999999999,114.81886999999999,108.31176,120.37794,114.65466,125.09352,121.91325,108.17613,119.87886999999999,112.60812,137.07351,146.31117,150.07351,123.01352,148.79352,195.65352,131.17352,142.37351999999998,138.41176000000002,88.193515,139.83176,133.19351,111.21307,92.693515,136.09351999999998,87.75351500000001,52.138145,117.03276000000001,147.27352,132.33352,130.73352,89.03351500000001,166.53351,148.37351999999998,113.58176,139.09351999999998
287,97,1,159.1913,114.4313,126.2513,88.092608,158.15261,124.5513,142.55261000000002,159.37261,99.510869,102.85261,134.03261,114.2024,132.89758999999998,88.27260799999999,114.4713,136.3113,121.4513,129.95261000000002,117.7513,153.11261000000002,129.13261,129.79261,129.17261000000002,140.11261000000002,117.29261000000001,140.91261,142.87261,103.69261,114.81953999999999,108.75261,120.37899999999999,114.65668000000001,125.71261000000001,121.91443999999998,108.17713,119.87973999999998,112.62115,137.61261000000002,146.77261000000001,150.69261,123.43261000000001,149.33261000000002,196.41261,131.63261,142.93261,138.91261,88.691304,140.37261,133.6313,111.2144,93.49260799999999,136.67261000000002,88.27260799999999,52.139083,117.17261,147.93261,132.97261,131.43261,89.592608,167.13261,148.93261,113.9513,139.73261000000002
288,97,2,159.84121000000002,114.99243,126.83243,88.621381,158.89243000000002,125.03243,143.33243000000002,160.05243000000002,99.552776,103.57243000000001,134.75243,114.20326000000001,132.90636999999998,88.612426,115.05243,137.01243,122.01243000000001,130.61243000000002,118.43243000000001,153.83243000000002,129.85243,130.33243000000002,129.89243000000002,140.83243000000002,117.91243,141.63243,143.59243,104.73243000000001,114.82042,109.25243,120.38042,114.65937,126.41243,121.91604,108.17846999999999,119.88091000000001,112.69678,138.33243000000002,147.47243,151.37243,123.9075,150.03243,197.13243,132.35243,143.59243,139.57243,89.332426,141.07243,134.08354,111.21618000000001,94.21242600000001,137.37243,88.723536,52.140335,117.51008,148.65243,133.71243,132.13243,90.192828,167.81243,149.57243,114.41243,140.55243000000002
289,98,0,160.60322,115.20322,127.00322,89.24322,159.58321999999998,125.68321999999999,144.12322,160.80321999999998,99.55659200000001,104.64322,135.42322,114.20408,133.13591,88.653254,115.24322,137.70322,122.20322,130.78322,118.70322,154.24322,131.06322,130.76322,130.58321999999998,142.16322,118.66322,143.00322,144.20322,105.42322,114.82127,109.84322,120.38178,114.66196000000001,127.06322,121.91757,108.17975,119.88203,112.77134,139.18322,147.92322,152.02322,124.50322,150.60322,198.12322,133.02322,144.72322,140.26322,89.92322,141.44322,134.68322,111.21788000000001,94.92322,137.76322,89.54321999999999,52.141536,117.51253999999999,149.34322,134.28322,132.66665,90.42322,168.44322,150.14321999999999,114.60322,141.24322
290,98,1,161.19215,115.53215,127.35215,89.632154,160.07215,126.07215,144.51215,161.43215,99.558741,105.09215,135.89215,114.20454,133.37046999999998,88.656316,115.57215,138.37215,122.55215,131.21215,119.07215,154.73215,131.51215,131.23862,130.97215,142.67215,119.00053999999999,143.57215,144.71215,105.89215,114.82175,110.25215,120.38255,114.66342,127.53215,121.91843,108.18047,119.88266999999999,112.77476000000001,139.54108,148.35215,152.55215,124.91215,151.35215,198.75215,133.61215,145.37215,140.57215,90.312154,142.05215,135.05215,111.21885,95.332154,138.13431,89.972154,52.142212,117.51392,149.79215,134.85215,133.01215,90.752154,169.01215,150.61215,114.99072,141.73215
291,98,2,161.68896,115.94948000000001,127.72948000000001,90.02947900000001,160.46948,126.43648999999999,144.87216,162.02948,99.560826,105.46948,136.26948000000002,114.20499,133.37466,88.659287,115.98948,138.84948,122.98948,131.64948,119.44948000000001,155.14948,131.79648999999998,131.66948,131.34948,143.22948,119.30973999999999,144.02948,145.16948,106.26948,114.82222,110.62948,120.38328999999999,114.66483000000001,127.96948,121.91927,108.18117,119.88328,112.77807,139.82948000000002,148.72948,153.10948,125.2139,151.76948000000002,199.28843,133.98948000000001,145.78948,140.94948,90.68947800000001,142.48948000000001,135.44948,111.21978,95.789478,138.54948000000002,90.249478,52.142869,117.51527,150.26948000000002,135.24948,133.51973999999998,91.149478,169.56948,151.00948,115.32948,142.10948
292,99,0,162.2368,116.2568,128.0568,90.343401,160.8168,126.6768,145.0768,162.4168,99.562855,105.8168,136.5968,114.20541999999999,133.37874,88.66218,116.2968,139.2168,123.2968,131.9968,119.7368,155.5368,131.9968,131.8968,131.7168,143.6968,119.6368,144.5168,145.4968,106.5834,114.82267,110.8968,120.38401999999999,114.66621,128.3168,121.92008,108.18185,119.88388,112.78128999999998,140.3368,149.0368,153.4568,125.44336000000001,152.1368,199.8968,134.3368,146.1568,141.1568,91.056803,142.8968,135.7768,111.22068,96.09680300000001,138.8568,90.506701,52.143507,117.51657,150.6168,135.5168,133.8234,91.436803,170.0168,151.3234,115.6168,142.4568
293,99,1,162.68791000000002,116.65896000000001,128.43896,90.698957,161.33896000000001,127.07896000000001,145.43896,162.90583,99.565188,106.13896000000001,136.99896,114.20591999999999,133.38343,88.665504,116.69896000000001,139.63896,123.73896,132.41896,120.21896000000001,156.03896,132.41896,132.31896,132.13896,144.15896,119.99896000000001,144.89299,145.99896,106.95896,114.82319,111.31896,120.38485,114.66779,128.79896000000002,121.92102,108.18263,119.88456000000001,112.78499,140.75896,149.45896000000002,153.89896000000002,125.83896000000001,152.55896,200.89896000000002,134.75896,146.69896,141.55896,91.478957,143.25896,136.27896,111.22173000000001,96.478957,139.27896,90.878957,52.144242,117.51808,151.03896,135.93896,134.23896000000002,91.91895699999999,170.65896,151.71896,116.03896,142.97896
294,99,2,163.04145,116.92145,128.74145,91.041451,161.72145,127.36028999999999,145.70145,163.28145,99.56708,106.34145,137.24573,114.20633000000001,133.38724,88.6682,116.96145,139.98145,124.08145,132.76145,120.56145,156.44145,132.76145,132.66145,132.48145,144.50145,120.24393,145.20145,146.34145,107.16893,114.82361000000002,111.58145,120.38553,114.66906999999999,129.14145,121.92178,108.18327,119.88512,112.788,140.96165,149.80145,154.24145,126.18145,152.90145,201.24145,135.08145,147.04145,141.76145,91.821451,143.60145,136.62145,111.22256999999999,96.641451,139.62145,91.12145100000001,52.144837,117.51928999999998,151.38145,136.28145,134.56145,92.261451,171.00145,152.06145,116.34145,143.32145
295,100,0,163.40136,117.28136,129.10136,91.401361,162.10136,127.68136000000001,146.02136000000002,163.94136,99.569068,106.70136000000001,137.62408,114.20676,133.4342,88.671412,117.32136000000001,140.36136000000002,124.44136,133.14136000000002,120.92136,156.82136,133.04523,133.01568,132.84136,145.12136,120.55568000000001,145.52136000000002,146.70136000000002,107.52136000000002,114.82405,111.94136,120.38623999999999,114.67075,129.50136,121.92257,108.18393999999999,119.8857,112.85476000000001,141.22136,150.26136,154.66136,126.54136000000001,153.12136,202.21272,135.44136,147.40136,142.12136,92.06136,143.92136000000002,136.98136,111.22346,96.98568,140.01543999999998,91.48136,52.145463,117.52056999999999,151.76136,136.49568,134.90136,92.64135999999999,171.76136,152.52136000000002,116.70136000000001,143.76136
296,100,1,163.8103,117.8103,129.4903,91.670295,162.6103,128.0503,146.3703,164.5503,99.790295,107.1303,138.25028999999998,114.20721999999999,133.47152,88.675595,117.8503,140.8703,124.97028999999999,133.55088,121.39029,157.25028999999998,133.41029,133.47028999999998,133.2303,145.6703,120.9503,145.8701,147.13029,107.9103,114.82453000000001,112.25028999999999,120.387,114.67338000000001,129.91029,121.92343999999999,108.18466000000001,119.88633,112.95223,141.63029,150.8303,155.0503,126.9303,153.4903,202.97028999999998,135.79029,147.8703,142.4503,92.430295,144.3103,137.3703,111.22442,97.370295,140.5303,91.85029499999999,52.14614,117.52196,152.1503,136.9903,135.19029,93.150295,172.35029,153.0503,117.2103,144.2303
297,100,2,164.18761999999998,118.18762,129.86762,91.907513,163.02761999999998,128.34627,146.60762,165.12857,100.16762,107.39653,138.64524,114.20767,133.47724,88.679652,118.22762,141.24761999999998,125.34761999999999,134.0381,121.80286000000001,157.66286000000002,133.68069,133.80762,133.60762,146.10762,121.18762,146.10762,147.52761999999998,108.1896,114.825,112.53886999999999,120.38775,114.67593000000001,130.42762,121.92426999999999,108.18536,119.88694,112.96271000000002,141.98762,151.20762,155.42762,127.30762,153.86762,203.42762,136.08762,148.16762,142.80762,92.663135,144.76762,137.68761999999998,111.22535,97.747619,140.86762,92.16761899999999,52.146796,117.5233,152.52761999999998,137.36762,135.44762,93.687619,172.82762,153.60762,117.58762,144.60762
298,101,0,164.55333000000002,118.53333,130.23333,92.233333,163.44,128.69333,146.85333,165.51333,100.29333000000001,107.51333000000001,139.01333,114.2081,133.48278,88.683584,118.56166999999999,141.77333000000002,125.62476000000001,134.43333,122.17333,158.15333,133.93333,134.17333,133.97333,146.47333,121.43333,146.40444,147.97333,108.29333000000001,114.82545,112.75333,120.38847,114.6784,130.79333,121.92509,108.18603999999999,119.88753999999999,113.07333,142.22722,151.57333,155.73333,127.67333,154.23333,204.03333,136.45333,148.55333000000002,143.03333,92.93333299999999,145.23333,138.05333000000002,111.22625,98.053333,141.19333,92.473333,52.147432,117.5246,152.91333,137.75333,135.73778000000001,94.053333,173.31333,153.97333,117.83333,144.87333
299,101,1,165.19705,119.01705,130.89705,92.857052,164.29821,129.33705,147.47705,166.17705,100.53235,108.13705,139.63705,114.20881999999999,133.61705,88.697052,119.05705,142.29705,126.19705,135.09705,122.77705,158.79705,134.41705,135.01705,134.57705,147.07705,121.81705,146.79705,148.57705,108.99705,114.82619,113.35705,120.38966,114.68248,131.41705,121.92642,108.18716,119.88852,113.67705,142.79705,152.25705,156.33705,128.25705,154.77705,204.73705,136.97705,149.15705,143.63705,93.537052,145.79705,138.39705,111.22775,98.537052,141.67705,93.077052,52.148482,117.52675,153.51705,138.43705,136.17705,94.65705200000001,174.03705,154.55705,118.51705,145.47705
300,101,2,166.08336,119.60336000000001,131.50336000000001,93.94335600000001,166.10336,130.02336,148.06336000000002,166.86336,100.56333000000001,108.96336000000001,140.32336,114.20952,133.63971999999998,88.722741,119.64336000000002,142.88336,126.78336000000002,135.74336,123.36336000000001,159.76336,135.00336000000001,135.60336,135.16336,147.68336000000002,122.28336000000002,147.38336,149.34336000000002,109.82336000000001,114.82691000000001,113.96336000000001,120.40117,114.68643999999999,132.10336,121.92772,108.18824,119.88946999999999,114.01103,143.38336,152.88336,157.02336,129.28336000000002,155.42336,205.50336000000001,137.56336000000002,150.26336,144.22336,94.16335600000001,146.60336,138.94336,111.22918999999999,99.123356,142.26336,93.683356,52.149501,117.52883999999999,154.10336,139.06336000000002,136.76336,95.243356,175.16336,155.52336,119.20336,146.06336000000002
301,102,0,166.93293,120.29293,132.03293,94.372925,166.53293,130.64755,148.57293,167.95292,100.73292,109.53293000000001,141.25293,114.22146000000001,133.64700000000002,88.792866,120.33293,143.71293,127.21293,136.39292,123.87293000000001,160.66755,135.43293,136.79293,135.59293,148.39292,122.71293,148.45878000000002,150.25293,110.33585,114.82744,114.63585,120.41094,114.68933999999999,132.53293,121.92868,108.18903999999999,119.97293,114.19005,143.85293000000001,153.77292,157.96755,130.11292,156.33292,206.71293,138.15293,150.77292,145.23585,94.652925,147.67878000000002,139.37293,111.25022,99.532925,142.77292,94.112925,52.292925,117.63293,155.11878000000002,139.65293,137.19293000000002,96.252925,176.25585,156.71293,119.83293,146.61292
302,102,1,167.55342,120.91685,132.81342,94.971712,167.75685,131.43341999999998,149.13342,169.03342,101.05162,110.51342,142.11342,114.59456999999999,133.73342,89.072264,120.93685,144.27342,127.83341999999999,137.11342,124.51342,161.71341999999999,135.97342,137.37341999999998,136.17342,148.97171,123.17342,149.43341999999998,150.89342,111.31342,114.82816000000001,115.19341999999999,120.41627,115.07463999999999,133.11342,121.92996000000001,108.23234,120.43439,114.19898,144.37086000000002,154.37685,158.63342,130.81342,156.95342,207.51342,138.75342,151.55342,145.87341999999998,95.233424,148.33342,139.95342,111.25575,100.14027,143.49342,94.55342399999999,52.349408000000004,117.87241999999999,155.89342,140.47342,137.77342,96.91342399999999,177.39342,157.43341999999998,120.39341999999999,147.19342
303,102,2,168.24812,121.48812,133.29969,95.28811800000001,168.80812,131.96812,149.60811999999999,169.58812,101.05919,111.26812,142.88812,114.66453,134.16128999999998,89.079359,121.52812,144.72812,128.36812,137.48453,125.02812,162.40812,136.36812,137.82811999999998,136.74812,149.32811999999998,123.52937,150.10811999999999,151.30812,112.06812,114.82886,115.68812,120.42154,115.28811999999999,133.70812,122.38812,108.25724,120.65635,114.20782,144.76811999999998,154.96812,159.24812,131.34812,157.82811999999998,208.10811999999999,139.16812,152.14812,146.36812,95.649373,149.06812,140.40812,111.26122,100.74812,143.98812,94.91905899999999,52.432242,117.88368999999999,156.48812,141.00906,138.22812,97.50811800000001,177.98812,158.24812,120.84812,147.66812
304,103,0,168.82651,122.04825,133.59913,95.56825400000001,169.16825,132.30825,150.00825,169.94825,101.06445,111.66825,143.28825,114.78721999999999,134.39416,89.084299,122.06825,145.30825,128.80825,137.85913,125.42825,163.04825,136.76825,138.48825,137.14825,149.74825,123.94825,150.62825,151.80825,112.44825,114.82936000000001,116.08825,120.42521,115.35956000000002,134.10825,122.75365,108.26451000000002,120.90456,114.46825,145.18825,155.42825,159.70825,131.74825,158.54825,208.78825,139.52913,152.70825,146.72825,95.92825400000001,149.52825,140.84825,111.26503000000001,101.26825,144.60825,95.268254,52.453388000000004,117.89488999999999,157.16825,141.50825,138.70825,97.86825400000001,178.44825,159.02825,121.18825,147.96825
305,103,1,169.75692,122.63691999999999,134.11692,96.09691600000001,169.51692,132.83692,150.53692,170.43692,101.17692,112.05691999999999,143.61692,115.15692,134.45692,89.13025400000001,122.63691999999999,145.87691999999998,129.31691999999998,138.25692,125.80527,163.71692,137.35692,139.65691999999999,137.67692,150.29692,124.47691999999999,151.07692,152.53692,112.85692,114.83691999999999,116.47691999999999,120.43692,115.70346,134.47692,122.85036000000001,108.47066000000001,121.39692,114.97691999999999,145.79692,155.95692,160.39692,132.20346,159.17692,209.35692,140.05692,153.23692,147.03692,96.39672900000001,149.91692,141.21896999999998,111.27691999999999,101.67692,145.28383,95.79691600000001,52.516916,118.17692,157.81691999999998,141.93692,139.19692,98.396916,179.57692,159.55692,121.49691999999999,148.38383000000002
306,103,2,170.20585,123.22585,134.45621,96.455975,169.98585,133.07644,151.16585,170.88585,101.4143,112.72585,144.22585,115.74585,134.77316000000002,89.133923,123.04585,146.76585,129.70585,138.78585,126.06585,164.22585,137.5427,140.00117,138.06585,150.74585,124.82396000000001,151.72585,152.92585,113.52585,115.00241000000001,116.88585,120.65465,115.77131999999999,134.96585,122.85555,108.48013999999999,121.77528000000001,115.34793,146.18585,156.38585,160.80585,132.58585,159.68585,210.54585,140.41512,153.64585,147.52585,96.74585,150.48585,141.56793000000002,111.49465,102.08585,145.80585,95.95620600000001,52.836895,118.354,158.40585,142.44585,139.62793,98.78585,179.94793,160.06585,122.00585,148.92585
307,104,0,170.46448999999998,123.50448999999999,134.62448999999998,96.66449,170.40448999999998,133.12448999999998,151.51693999999998,171.37347,101.44064,113.27143000000001,144.50449,116.02448999999999,134.78477,89.13655200000001,123.50448999999999,147.12448999999998,130.04449,139.14449,126.36448999999999,164.60449,137.71898000000002,140.24448999999998,138.34448999999998,151.16449,125.08448999999999,152.20245,153.13745,114.03693999999999,115.08448999999999,117.19898,120.70862,115.77448000000001,135.29346999999999,122.85926,108.48693999999999,122.02448999999999,115.4508,146.46448999999998,156.88041,161.26449,132.86449,159.96448999999998,210.82449,140.60449,154.15694,147.80449,97.02449,150.88449,141.84448999999998,111.54862,102.46592,146.34448999999998,96.12449000000001,52.924490000000006,118.35916,158.91143,142.76449,139.91898,99.30449,180.22449,160.48449,122.34449,149.21898000000002
308,104,1,170.83602,123.89406000000001,135.01406,97.094059,171.03406,133.55406000000002,151.95406,171.85406,101.45409000000001,113.71406,144.95406,116.47406000000001,135.09406,89.14060400000001,123.93406,147.69406,130.51406,139.55406000000002,126.79406000000002,165.37406000000001,138.13406,140.71406000000002,138.77406000000002,151.67406,125.51203000000001,152.73406,153.41406,114.51406000000001,115.33243,117.57406,120.8857,115.77936000000001,135.71406000000002,122.86498999999999,108.65406000000002,122.45406000000001,115.45443999999999,146.95406,157.43406000000002,161.69406,133.19406,160.43406000000002,211.45812,141.04218,154.67406,148.31406,97.43405899999999,151.43406000000002,142.45406,111.55663,102.91405999999999,146.87406000000001,96.57405899999999,52.947669,118.36711000000001,159.43406000000002,143.13406,140.45406,99.694059,180.69406,160.87406000000001,122.77406,149.71406000000002
309,104,2,171.1146,124.2546,135.4146,97.454603,171.4346,133.89153000000002,152.3346,172.3146,101.45859,114.1146,145.3546,116.8746,135.4946,89.14438299999999,124.2946,148.1746,130.8623,139.9546,127.0146,165.7546,138.5346,141.1623,139.1746,151.99051,125.79262,153.2546,153.7746,114.9146,115.34029,117.9346,121.03486000000001,115.78392,136.0946,122.8946,108.7946,122.8146,115.45783999999999,147.6546,157.7946,162.0746,133.5946,160.8946,211.9946,141.4746,155.0746,148.61615,97.814603,151.8346,142.85115,111.56288,103.2546,147.27153,97.15460300000001,52.994603000000005,118.37626999999999,160.07153,143.5346,140.7146,99.994603,181.0946,161.6146,123.0946,150.1146
310,105,0,171.59252,124.71252,135.71251999999998,97.857506,172.07252,134.43251999999998,152.69252,172.8545,101.46531,114.49252,145.81126,117.47251999999999,135.93251999999998,89.150839,124.75251999999999,148.81252,131.13083999999998,140.37327,127.51188,166.31252,138.95252,141.51252,139.77252,152.39252,126.0745,153.83252,154.35252,115.29252,115.45251999999999,118.21126000000001,121.05133000000001,115.83205,136.51252,123.35282,109.05252,123.41252,115.4629,148.05252,158.21251999999998,162.59252,134.03252,161.49251999999998,212.63252000000003,141.79252,155.39252,149.01188,98.232815,152.39252,143.15251999999998,111.69118999999999,103.79252,147.81252,97.552502,53.172517000000006,118.44126000000001,160.49251999999998,144.21251999999998,141.17252,100.29252,181.59252,162.29126000000002,123.33252,150.49251999999998
