,measure_number,beat_number,pid1263b-13,pid610003b-17,pid9048b-27,pid9049b-13,pid9050b-15,pid9054b-15,pid9055b-13,pid9058b-13,pid9059b-17,pid9060b-11,pid9061b-10,pid9062b-16,pid9063b-19,pid9066b-13,pid9069-13,pid9070b-25,pid9072b-17,pid9073b-19,pid9074g-13,pid9075b-13,pid9085-06,pid9094b-18,pid9097-03,pid9099b-19,pid9104b-13,pid9111b-15,pid9112-12,pid9118b-19,pid9137-20,pid9139b-15,pid9153b-15,pid9166e-16,pid9170b-15,pid9174b-13,pid9192b-15
129,44,0,49.084894,51.279365000000006,51.479365,43.919365,50.659365,40.499365000000004,55.799365,40.919365,48.819365000000005,48.239365,48.599365,50.999365000000004,50.039365000000004,49.639365000000005,51.819365000000005,50.099365,50.079365,50.039365000000004,55.279365000000006,42.639365000000005,50.299365,45.464683,50.019365,59.419365,57.419365,59.739365,40.019365,51.019365,38.388228000000005,50.479365,49.759365,47.899365,50.139365000000005,46.979365,50.904683
130,44,1,49.433469,51.653469,51.893469,44.341735,51.033469000000004,40.813469,56.41346899999999,41.273469,49.133469,48.753469,48.953469,51.393469,50.693469,49.993469,52.173469,50.513469,50.40449,50.413469,55.493469,43.021735,50.693469,45.793469,50.373469,59.933468999999995,57.753468999999996,60.333468999999994,40.533469000000004,51.373469,38.651734999999995,50.851735,50.133469,48.313469,50.533469000000004,47.293469,51.233469
131,44,2,49.962993,52.282993,52.402993,44.942993,51.662993,41.322993,57.062993000000006,41.722993,49.642993,49.602993,49.562993,51.942993,51.542993,50.382993,52.702993000000006,51.102993,51.002993,51.022993,56.12299300000001,43.496497,51.242993,46.322993,51.382993,60.62299300000001,58.16299300000001,61.042993,41.262993,51.906496999999995,38.962993,51.422993,50.842993,49.022993,51.082993,47.782993,51.822993
132,45,0,50.635057,53.035056999999995,53.095057,45.715057,52.415057,42.075057,58.135056999999996,42.162528,50.415057,50.635057,50.335057,52.538352,52.395057,50.895057,53.29505699999999,51.795057,51.855057,51.775057000000004,56.64500400000001,44.155057,51.875057,46.895057,52.715056999999995,61.715056999999995,58.675056999999995,61.995056999999996,42.215057,52.555057,39.415057,52.135057,51.635057,49.895057,51.715057,48.455057000000004,52.61505699999999
133,45,1,51.14,53.48,53.6,46.24,52.96,42.5,59.0,42.602857,50.88,51.34,51.2,52.96,53.2,51.32,53.76,52.2,52.58,52.313333,57.2,44.7,52.38,47.34,53.6,62.44,59.18,62.68,43.08,53.14,39.86,52.66,52.12,50.42,52.24,49.02,53.2
134,45,2,51.390884,53.830884,53.970884,46.650884000000005,53.270883999999995,42.776961,59.330884,42.830884000000005,51.190884000000004,51.670884,51.530884,53.290884,53.610884,51.650884000000005,54.210884,52.53088399999999,52.910883999999996,52.610884,57.570884,45.003628000000006,52.770883999999995,47.670884,54.070884,62.870884,59.610884,63.070884,43.410884,53.53088399999999,40.050884,53.050883999999996,52.470884,50.790884000000005,52.610884,49.370884000000004,53.570884
135,46,0,51.704353999999995,54.164354,54.284354,46.947177,53.544354000000006,43.004354,59.624354000000004,43.124354,51.464354,51.984353999999996,51.844353999999996,53.604354,53.924354,51.984353999999996,54.544354000000006,52.844354,53.184354000000006,52.884354,57.898706999999995,45.284354,53.14435400000001,47.984353999999996,54.804354000000004,63.224354000000005,59.904354000000005,63.444354000000004,43.644354,53.844354,40.304354,53.364354000000006,52.704354,51.047177000000005,52.984354,49.684354,53.864354000000006
136,46,1,51.995238,54.615238,54.615238,47.335238000000004,53.975238,43.355238,60.015238000000004,43.515238000000004,51.855238,52.235238,52.175238,54.055238,54.355238,52.395238,54.955238,53.245714,53.495238,53.315238,58.355238,45.615238,53.615238,48.395238,55.235238,63.595238,60.335238000000004,63.855238,43.895238,54.175238,40.555238,53.715238,53.075238,51.375238,53.455238,50.015238000000004,54.175238
137,46,2,52.410612,55.090612,55.050612,47.770612,54.450612,43.710612,60.750612,43.830612,52.350612,52.730612,52.610611999999996,54.550612,54.750612,52.810612,55.410612,53.670612,53.890612,53.810612,58.910612,46.090612,54.090612,48.830612,56.010612,64.130612,60.750612,64.490612,44.230612,54.510612,40.890612,54.150612,53.530612,51.750612,53.930611999999996,50.410612,54.611224
138,47,0,52.842766000000005,55.542766,55.462766,48.202766,54.902766,44.122766,61.322766,44.242765999999996,52.775532999999996,53.102766,53.022766000000004,54.962766,55.142766,53.127589,55.822766,54.062766,54.422766,54.242766,59.322766,46.462765999999995,54.502766,49.242765999999996,56.555533,64.755533,61.202766000000004,65.122766,44.562765999999996,54.962766,41.282765999999995,54.57553299999999,53.942766000000006,52.102765999999995,54.362766,50.961065999999995,55.081066
139,47,1,53.26653100000001,56.006531,55.80653100000001,48.626531,55.36653100000001,44.457653,61.846531000000006,44.446531,53.246531000000004,53.526531000000006,53.44653100000001,55.346531000000006,55.566531000000005,53.48653100000001,56.22653100000001,54.426531000000004,54.886531000000005,54.686531,59.686531,46.866531,54.94653100000001,49.706531,57.186531,65.28653100000001,61.62653100000001,65.766531,44.842065999999996,55.566531000000005,41.706531,55.026531000000006,54.286531000000004,52.506531,54.80653100000001,51.406531,55.54653100000001
140,47,2,53.581072999999996,56.36322,56.14321999999999,48.96322,55.743219999999994,44.658305,62.18322,44.72322,53.58322,53.86322,53.78321999999999,55.72322,55.90322,53.82321999999999,56.703219999999995,54.76322,55.28321999999999,55.04322,60.063219999999994,47.16322,55.383219999999994,50.04322,57.523219999999995,65.62321999999999,62.00322,66.20322,45.116609999999994,55.92321999999999,41.903220000000005,55.36322,54.623219999999996,52.86322,55.203219999999995,51.74322,55.883219999999994
141,48,0,53.917324,56.703662,56.437324,49.317324,56.097324,44.959108,62.537324,45.037324,53.937324,54.197324,54.137324,56.077324,56.237324,54.157323999999996,57.057324,55.057324,55.617323999999996,55.397324,60.417324,47.379108,55.737324,50.397324,57.897324,65.977324,62.417324,66.597324,45.415258,56.277324,42.117323999999996,55.717324,54.977323999999996,53.197324,55.557324,51.957324,56.197324
142,48,1,54.204989000000005,57.024989,56.744989000000004,49.624989,56.404989,45.204989000000005,62.944989,45.344989,54.244989000000004,54.464989,54.444989,56.384989000000004,56.604989,54.584989,57.444989,55.444989,55.964989,55.704989000000005,60.704989000000005,47.704989000000005,56.104989,50.724989,58.204989000000005,66.344989,62.764989,67.044989,45.584989,56.664989,42.404989,56.024989,55.284989,53.519977000000004,55.964989,52.284989,56.484989
143,48,2,54.571973,57.491973,57.10456800000001,50.151973,56.871973,45.524196999999994,63.531973,45.667747,54.711973,54.910658,54.891973,56.971973,57.011973,54.911972999999996,57.891973,55.891973,56.451972999999995,56.171973,61.171973,48.211973,56.651973,51.071973,58.691973,66.791973,63.311972999999995,67.511973,45.955996,57.111973,42.651973,56.471973,55.731972999999996,53.954395,56.511973,52.631972999999995,56.911972999999996
144,49,0,54.853832,57.813832,57.37383199999999,50.493832,57.19383199999999,45.713832000000004,63.853832,45.893832,55.033832,55.173832,55.19383199999999,57.27383199999999,57.293831999999995,55.213832,58.19383199999999,56.19383199999999,56.753831999999996,56.473831999999994,61.461916,48.491915999999996,56.973831999999994,51.353832000000004,58.993832,67.09383199999999,63.653831999999994,67.853832,46.093832,57.41383199999999,42.933832,56.77383199999999,56.033832,54.19383199999999,56.813832,52.893831999999996,57.19383199999999
145,49,1,55.328662,58.265986,57.705985999999996,50.905986,57.605986,46.085986,64.265986,46.285986,55.445986,55.625986,55.605986,57.645986,57.685986,55.565985999999995,58.605986,56.705985999999996,57.105986,56.905986,61.785986,48.847993,57.405986,51.665986,59.565985999999995,67.605986,64.145986,68.345986,46.425986,57.865986,43.345985999999996,57.265986,56.465986,54.665986,57.265986,53.265986,57.605986
146,49,2,55.544626,58.584626,58.024626,51.184626,57.944626,46.264626,64.544626,46.524626,55.724626,55.904626,55.884626000000004,57.984626,57.964626,55.984626,58.984626,56.984626,57.404626,57.244626000000004,62.084626,49.124626,57.764626,51.944626,59.904626,67.90462600000001,64.484626,68.804626,46.684626,58.184626,43.574946999999995,57.624626,56.744626000000004,54.944626,57.624626,53.564626000000004,57.944626
147,50,0,55.869705,58.909705,58.329853,51.509705,58.269705,46.569705,64.86970500000001,46.809853000000004,56.049705,56.229705,56.20970500000001,58.30970500000001,58.329705000000004,56.30970500000001,59.329705000000004,57.329705000000004,57.749705000000006,57.569705000000006,62.48970500000001,49.449705,58.16970500000001,52.269705,60.229705,68.269705,64.86970500000001,69.189705,46.865941,58.549705,43.789705,57.949705,57.069705000000006,55.30970500000001,58.089705,53.889705000000006,58.269705
148,50,1,56.229615,59.329615000000004,58.689615,51.789615000000005,58.689615,46.929615000000005,65.149615,47.189615,56.409615,56.509615000000004,56.569615,58.669615,58.729615,56.649615000000004,59.689615,57.729615,58.109615000000005,57.959807,62.869615,49.729615,58.609615000000005,52.689615,60.529615,68.66961500000001,65.269615,69.609615,47.209615,58.889615,44.009615000000004,58.309615,57.389615,55.589615,58.489615,54.229615,58.569615
149,50,2,56.570159,59.690158999999994,59.030159,52.130159,59.050158999999994,47.170159000000005,65.610159,47.590159,56.810159,56.890159,56.970158999999995,59.070159,59.070159,56.950159,60.110158999999996,58.150158999999995,58.510158999999994,58.410159,63.310159,50.070159000000004,58.970158999999995,53.150158999999995,60.930158999999996,69.07015899999999,65.670159,70.030159,47.535737,59.270159,44.410159,58.690158999999994,57.710159,56.010158999999994,58.830158999999995,54.650158999999995,59.030159
150,51,0,56.969388,60.369388,59.689388,52.789388,59.729388,47.629388,66.109388,47.929388,57.249388,57.509388,57.469388,59.569388000000004,59.449388,57.449388,60.549388,58.649388,59.209388,59.009388,64.149388,50.549388,59.389388000000004,53.589388,61.249388,69.849388,66.089388,70.609388,47.809388,59.749388,44.669388,59.329388,58.189693999999996,56.509388,59.229388,55.209388,59.909388
151,51,1,57.28090699999999,60.760906999999996,60.020906999999994,53.160906999999995,60.120906999999995,47.920907,66.54090699999999,48.280907,57.580906999999996,57.900907,57.840906999999994,59.940906999999996,59.800906999999995,57.820907,60.92090699999999,59.020906999999994,59.56090699999999,59.38090699999999,64.580907,50.860907,59.760906999999996,53.900907,61.620906999999995,70.32090699999999,66.520907,71.04090699999999,48.080907,60.14090699999999,44.985454,59.720907,58.540907,56.88090699999999,59.620906999999995,55.580906999999996,60.42090699999999
152,51,2,57.565985999999995,61.085986,60.325986,53.485986,60.445986,48.185986,66.905986,48.525985999999996,57.885985999999995,58.187993000000006,58.165986,60.265986,60.125986,58.127993000000004,61.245986,59.445986,59.885985999999995,59.705985999999996,64.88799300000001,51.108996999999995,60.105986,54.14799300000001,61.837993000000004,70.661973,66.845986,71.425986,48.367993,60.425986,45.188997,60.007993000000006,58.845985999999996,57.305986,59.965986,55.865986,60.727993000000005
153,52,0,57.945896,61.485896,60.665896,53.78863199999999,60.865896,48.409178999999995,67.385896,48.805896000000004,58.245895999999995,58.565895999999995,58.525895999999996,60.685896,60.485896,58.605895999999994,61.665896,59.885895999999995,60.285895999999994,60.105895999999994,65.265896,51.405896000000006,60.525895999999996,56.025895999999996,62.107948,71.025896,67.205896,71.885896,48.785896,60.805896,45.545896,60.425895999999995,59.225896,57.685896,60.385895999999995,56.217948,61.125896
154,52,1,58.34839,61.908390000000004,60.96839,54.10839,61.26517,48.74839,67.94839,49.12839,58.66839,58.84839,58.868390000000005,61.10195,60.883559999999996,58.98839,62.10195,60.266780000000004,60.84356,60.508390000000006,65.74839,51.728390000000005,61.00034,58.28839,62.42839,71.44839,67.68839,72.38839,49.16839,61.34839,45.80839,60.82678000000001,59.60839,58.088390000000004,60.857119999999995,56.52839,61.48839
155,52,2,58.70849200000001,62.406983999999994,61.306984,54.566984,61.826983999999996,49.026984000000006,68.446984,49.606984000000004,59.186983999999995,59.340952,59.326983999999996,61.626984,61.286984,59.346984,62.506983999999996,60.71283100000001,61.406983999999994,61.066984,66.306984,52.186984,61.606984,58.906983999999994,62.786712,71.906984,68.186984,72.78698399999999,49.766984,61.866983999999995,46.146984,61.346984,60.106984,58.506983999999996,61.466984,56.986984,61.826983999999996
156,53,0,59.250748,62.870748,61.710747999999995,54.910748,62.230748,49.430748,69.01074799999999,50.050748,59.570747999999995,59.830748,59.750748,62.050748,61.590748,59.810748,62.890747999999995,61.030747999999996,61.890747999999995,61.450748,66.830748,52.530747999999996,62.110748,59.310748,63.030747999999996,72.490748,68.610748,73.210748,50.230748,62.290748,46.370748,61.790748,60.550748,59.050748,61.950748,57.350747999999996,62.170747999999996
157,53,1,59.729705,63.329705000000004,62.189705000000004,55.289705000000005,62.683234999999996,49.761408,69.50970500000001,50.389705,59.929705000000006,60.30970500000001,60.229705,62.52970500000001,62.009705000000004,60.289705000000005,63.369705,61.509705000000004,62.30970500000001,61.84970500000001,67.389705,52.979853000000006,62.589705,59.659853000000005,63.509705000000004,72.989705,69.069705,73.709705,50.689705,62.769705,46.829705,62.269705,61.129705,59.609705000000005,62.429705000000006,57.84941,62.629705
158,53,2,60.028617000000004,63.588617000000006,62.628617000000006,55.588617000000006,62.988617000000005,49.948617,69.868617,50.688617,60.22861700000001,60.668617000000005,60.528617000000004,62.888617,62.308617000000005,60.648617,63.768617000000006,61.86861700000001,62.628617000000006,62.208617000000004,67.788617,53.22861700000001,62.948617000000006,59.928617,63.888617,73.368617,69.428617,74.04861700000001,50.988617,63.068617,47.088617,62.608617,61.428617,59.988617000000005,62.808617000000005,58.188617,62.948617000000006
159,54,0,60.322086,63.982085999999995,62.942085999999996,55.822086,63.322086,50.222086,70.242086,50.942085999999996,60.482085999999995,60.942085999999996,60.842086,63.202086,62.622085999999996,61.042086,64.102086,62.202086,62.922086,62.522086,68.102086,53.462086,63.342086,60.222086,64.202086,73.682086,69.762086,74.462086,51.282086,63.362086,47.342086,62.922086,61.742086,60.302085999999996,63.182086,58.502086,63.242086
160,54,1,60.629751,64.329751,63.249751,56.089751,63.689751,50.489751,70.629751,51.289252000000005,60.769751,61.249751,61.149751,63.549252,62.969751,61.369751,64.509751,62.569751000000004,63.229751,62.909501,68.429751,53.729751,63.689751,60.549501,64.509751,73.989751,70.149751,74.869501,51.549751,63.669751,47.649751,63.249751,62.069751000000004,60.609751,63.549751,58.769751,63.549751
161,54,2,61.087075,64.72415,63.587075,56.427075,64.067075,50.807075,71.047075,51.687075,61.167075,61.647075,61.527075,63.987075,63.347075,61.747075,64.907075,62.947075,63.607075,63.287075,68.807075,54.067075,64.067075,64.587075,64.887075,74.387075,70.587075,75.287075,51.867075,64.047075,48.027075,63.667075,62.438537,60.987075,63.927075,59.147075,63.887075
162,55,0,61.497958999999994,65.07795899999999,63.977959,56.677958999999994,64.43795899999999,51.077959,71.43795899999999,52.137959,61.497958999999994,61.977959,61.857958999999994,64.457959,63.737959,62.097958999999996,65.257959,63.377959,63.937959,63.637958999999995,69.117959,54.397959,64.397959,64.93795899999999,65.177959,74.777959,70.957959,75.637959,52.137959,64.477959,48.297959000000006,63.997958999999994,62.737959,61.437959,64.257959,59.437959,64.237959
163,55,1,61.90551800000001,65.536553,64.396553,57.056553,64.83655300000001,51.396553000000004,71.83655300000001,52.576553000000004,61.896553000000004,62.436553,62.316553000000006,64.956553,64.096553,62.636553,65.736553,63.856553000000005,64.316553,64.05655300000001,69.656553,54.776553,64.856553,65.423107,65.55655300000001,75.236553,71.516553,76.163107,52.576553000000004,64.91655300000001,48.556553,64.41655300000001,63.096553,61.956553,64.736553,59.796553,64.756553
164,55,2,62.166803,65.826803,64.666803,57.298401,65.186803,51.686803000000005,72.12680300000001,52.838401,62.186803000000005,62.686803000000005,62.606803,65.226803,64.378401,62.846803,66.106803,64.106803,64.606803,64.366803,69.906803,55.046803000000004,65.20680300000001,65.726803,65.826803,75.48680300000001,71.778401,76.498401,52.886803,65.186803,48.818401,64.766803,63.348401,62.226803000000004,65.06680300000001,60.006803000000005,65.12680300000001
165,56,0,62.575102,66.175102,65.075102,57.615102,65.535102,51.955102000000004,72.700204,53.055102000000005,62.535102,63.022551,62.955102000000004,65.575102,64.685034,63.195102,66.455102,64.455102,64.995102,64.735102,70.295102,55.315102,65.535102,66.045034,66.415102,75.89510200000001,72.11510200000001,76.855102,53.275102000000004,65.515102,49.115102,65.11510200000001,63.675102,62.575102,65.39510200000001,60.18702,65.375102
166,56,1,62.900181,66.560181,65.420181,57.92018100000001,65.920181,52.280181,73.340181,53.360181000000004,62.860181000000004,63.34018100000001,63.280181000000006,66.040181,65.040181,63.633393999999996,66.88018100000001,64.80018100000001,65.36018100000001,65.100181,70.80018100000001,55.640181000000005,65.920181,66.320181,66.820181,76.22018100000001,72.680181,77.30018100000001,53.940181,65.960181,49.300181,65.44018100000001,63.98018100000001,62.92018100000001,65.760181,60.460181000000006,65.840181
167,56,2,63.231066000000006,66.931066,65.791066,58.251066,66.271066,52.631066000000004,73.691066,53.711066,63.211066,63.651066,63.611066,66.451066,65.39106600000001,63.878724,67.25106600000001,65.191066,65.711066,65.47213199999999,71.151066,55.971066,66.25106600000001,66.651066,67.491066,76.591066,73.071066,77.711066,54.471066,66.331066,49.631066,65.78053299999999,64.311066,63.251066,66.11106600000001,60.771066000000005,66.191066
168,57,0,63.60839,67.32839,66.12839,58.64839,66.66839,53.02839,74.46839,54.048390000000005,63.64839,63.98839,63.98839,66.80839,65.76839,64.30839,67.72839,65.56839000000001,66.24839,65.90839,71.54839,56.42839,66.66839,67.06839000000001,67.94839,77.16839,73.50839,78.30839,55.10839,66.68839,49.92839,66.16839,64.76839,63.74839,66.52839,61.10839,66.56839000000001
169,57,1,63.96249399999999,67.742494,66.48249399999999,58.956247,67.082494,53.313124,75.142494,54.353124,64.002494,64.34249399999999,64.34249399999999,67.382494,66.12249399999999,64.662494,68.12249399999999,65.862494,66.602494,66.282494,71.90249399999999,56.82249399999999,67.04249399999999,67.422494,68.40249399999999,77.602494,73.942494,78.68249399999999,55.46249399999999,67.04249399999999,50.242494,66.562494,65.162494,64.04249399999999,66.942494,61.46249399999999,66.96249399999999
170,57,2,64.258549,68.038549,66.798549,59.194274,67.418549,53.558549,75.478549,54.578549,64.318549,64.638549,64.638549,67.678549,66.458549,64.978549,68.418549,66.178549,66.898549,66.578549,72.198549,57.104274,67.398549,67.678549,68.818549,77.978549,74.238549,79.118549,55.739516,67.338549,50.478549,66.938549,65.458549,64.478549,67.258549,61.798549,67.318549
171,58,0,64.566213,68.466213,67.106213,59.446213,67.786213,53.838106999999994,75.866213,54.846213,64.586213,64.926213,64.946213,67.986213,66.766213,65.326213,68.826213,66.606213,67.186213,66.946213,72.526213,57.306213,67.766213,67.966213,69.186213,78.286213,74.626213,79.526213,55.98810699999999,67.606213,50.766213,67.266213,65.766213,64.806213,67.626213,62.086213,67.626213
172,58,1,64.83904799999999,68.83904799999999,67.379048,59.639047999999995,68.179048,54.094524,76.139048,55.099047999999996,64.859048,65.199048,65.219048,68.279048,67.059048,65.61904799999999,69.219048,66.879048,67.459048,67.319048,72.879048,57.559048,68.079048,68.224524,69.419048,78.579048,74.959048,79.859048,56.259048,67.879048,51.039048,67.559048,66.039048,65.059048,67.919048,62.299048,67.859048
173,58,2,65.333152,69.233152,67.693152,59.973152,68.57315200000001,54.393152,76.593152,55.413152000000004,65.21315200000001,65.613152,65.57315200000001,68.733152,67.433152,66.033152,69.613152,67.333152,67.85315200000001,67.71630400000001,73.35315200000001,57.933152,68.433152,68.513152,69.793152,78.953152,75.373152,80.273152,56.553152000000004,68.253152,51.351576,67.973152,66.393152,65.413152,68.293152,62.653152,68.193152
174,59,0,65.640816,69.660816,68.000816,60.260816000000005,69.000816,54.700816,76.980816,55.720816000000006,65.60081600000001,65.96081600000001,65.88081600000001,69.182449,67.800816,66.35163299999999,70.051633,67.68081600000001,68.231633,68.120816,73.760816,58.280816,68.800816,68.82081600000001,70.10081600000001,79.420816,75.74081600000001,80.620816,56.825407999999996,68.60081600000001,51.640816,68.331633,66.700816,65.860816,68.640816,62.920816,68.520816
175,59,1,66.03360500000001,70.09360500000001,68.45360500000001,60.633605,69.433605,55.033605,77.513605,56.045901,66.03360500000001,66.373605,66.333605,69.73360500000001,68.193605,66.913605,70.653605,68.053605,68.633605,68.573605,74.353605,58.713605,69.17360500000001,69.073605,70.613605,79.897211,76.273605,81.073605,57.153605000000006,69.053605,51.993605,68.793605,67.113605,66.31360500000001,69.03360500000001,63.273605,68.993605
176,59,2,66.29546500000001,70.475465,68.71546500000001,60.915465000000005,69.79546500000001,55.335465,77.815465,56.335465,66.335465,66.652732,66.635465,70.035465,68.475465,67.088183,70.955465,68.355465,68.875465,68.93546500000001,74.655465,59.015465,69.535465,69.354244,70.851366,80.275465,76.57546500000001,81.43546500000001,57.416366000000004,69.299352,52.195465000000006,69.095465,67.415465,66.655465,69.395465,63.478488,69.335465
177,60,0,66.668254,70.988254,69.168254,61.288254,70.328254,55.648254,78.328254,56.648254,66.70825400000001,67.088254,67.088254,70.488254,68.888254,67.50825400000001,71.408254,68.808254,69.228254,69.448254,75.168254,59.40825400000001,69.948254,69.748254,71.248254,80.888254,77.028254,81.86825400000001,57.72825400000001,69.688254,52.508254,69.488254,67.828254,67.082751,69.808254,63.808254000000005,69.748254
178,60,1,67.079728,71.61972800000001,69.719728,61.719728,70.959728,56.039728000000004,78.879728,57.179728000000004,67.179728,67.61972800000001,67.639728,71.059728,69.419728,67.999728,71.939728,69.172432,69.719728,70.079728,75.779728,59.833243,70.439728,70.279728,71.799728,81.519728,77.574864,82.439728,58.199728,70.19972800000001,52.899728,70.039728,68.33972800000001,67.399728,70.299728,64.279728,70.25972800000001
179,60,2,67.31009300000001,72.18101,70.381759,62.194221999999996,71.47540699999999,56.671110999999996,79.562111,58.091111,67.971111,68.451111,68.55111099999999,71.671111,70.231111,68.851111,72.36235,69.75036999999999,70.591111,70.643457,77.391111,60.150110999999995,71.391111,71.151111,72.731111,82.371111,78.232111,83.15055600000001,59.031110999999996,71.031111,53.517778,70.60418299999999,69.211111,68.07008499999999,71.211111,65.071111,71.114222
