,measure_number,beat_number,pid52932-12,pid5667271-08,pid5667291-10,pid610003b-02,pid9048b-02,pid9049-27,pid9050-27,pid9054-27,pid9058-27,pid9059b-02,pid9060-27,pid9061-27,pid9062b-01,pid9063b-02,pid9064-08,pid9066-27,pid9067-25,pid9070b-10,pid9072b-02,pid9073b-02,pid9074f-27,pid9075-27,pid9090-14,pid9099b-02,pid9100b-22,pid9101b-09,pid9103-14,pid9104-27,pid9111-27,pid9113-10,pid9114-28,pid9116-13,pid9118b-02,pid9119-07,pid9121-06,pid9130-08,pid9138-27,pid9152-14,pid9174-27,pid917520g-10,pid918904-10,pid9192-27
107,36,2,62.963673,74.103673,65.563673,83.983673,70.043673,62.17841800000001,79.043673,70.083673,72.683673,66.323673,61.083673,66.543673,92.963673,77.723673,68.50367299999999,79.923673,58.203672999999995,70.00367299999999,73.663673,78.603673,62.483672999999996,62.743673,70.383673,67.163673,73.763673,65.263673,82.843673,76.943673,80.303673,65.043673,61.583673,70.383673,79.00367299999999,55.983672999999996,69.263673,106.34366999999999,67.886837,73.603673,60.043673,79.243673,67.703673,67.823673
108,37,0,63.467347,74.66734699999999,66.187347,84.427347,70.507347,62.527347,79.487347,70.607347,73.147347,66.727347,61.527347,66.967347,93.587347,78.287347,68.847347,80.287347,58.627347,70.52734699999999,74.147347,79.047347,62.887347,63.127347,70.787347,67.907347,74.487347,66.107347,83.687347,77.547347,80.824694,65.66734699999999,62.087346999999994,70.767347,79.587347,56.367346999999995,69.947347,107.12735,68.227347,74.067347,60.607347,79.847347,68.147347,68.38734699999999
109,37,1,64.156735,75.276735,67.036735,84.89673499999999,70.956735,63.116735,79.97673499999999,71.25673499999999,73.843469,67.376735,62.048342000000005,67.61673499999999,94.236735,79.296735,69.456735,80.716735,59.073367000000005,71.070204,74.696735,79.516735,63.436735,63.736734999999996,71.336735,68.716735,75.293367,66.856735,84.25673499999999,78.136735,81.496735,66.47673499999999,62.796735,71.436735,80.176735,56.796735,70.61673499999999,108.01673999999998,68.696735,74.716735,61.276734999999995,80.676735,68.636735,69.056735
110,37,2,64.73102,75.79101999999999,68.55102,85.47102,71.45102,63.63101999999999,80.55102,71.83102,74.47102,68.05102,62.471019999999996,68.09102,94.95102,80.03102,69.96051,81.23102,59.517628,71.79101999999999,75.23102,80.03102,64.07101999999999,64.33102,71.89102,69.39102,75.89102,67.33102,84.89102,78.63101999999999,82.01102,68.03102,64.31102,71.95102,80.85101999999999,57.090509999999995,71.03102,108.97102,69.13101999999999,75.57101999999999,61.871019999999994,81.51102,69.21101999999999,69.45051
111,38,0,65.183673,76.323673,69.043673,85.843673,71.883673,64.006837,80.86367299999999,72.203673,74.843673,68.543673,62.903673,68.432735,95.483673,80.50367299999999,70.263673,81.743673,59.803672999999996,72.403673,75.583673,80.403673,64.483673,64.723673,72.323673,69.903673,76.243673,67.763673,85.423673,79.163673,82.403673,68.523673,64.743673,72.383673,81.283673,57.343672999999995,71.463673,109.70366999999999,69.463673,76.163673,62.263673,82.243673,69.64367299999999,69.772735
112,38,1,65.723333,76.90333299999999,69.703333,86.40333299999999,72.383333,64.623333,81.46333299999999,72.843333,75.39666700000001,69.18333299999999,63.323333,68.863333,96.343333,81.10333299999999,70.90333299999999,82.483333,60.363333,73.056667,76.083333,80.983333,65.04333299999999,65.26333299999999,72.863333,70.503333,76.76333299999999,68.24333299999999,86.363333,79.82333299999999,82.923333,69.18333299999999,65.283333,73.003333,81.983333,57.863333,71.923333,110.38333,69.96333299999999,77.04333299999999,62.803332999999995,82.943333,70.26333299999999,70.32333299999999
113,38,2,66.23224499999999,77.432245,70.212245,86.852245,72.832245,65.09224499999999,81.95224499999999,73.432245,76.012245,69.81224499999999,63.752244999999995,69.272245,96.95449,81.752245,71.31224499999999,82.87224499999999,60.73224499999999,73.57449,76.572245,81.45224499999999,65.572245,65.73224499999999,73.37224499999999,71.03224499999999,77.472245,68.67224499999999,86.932245,80.59224499999999,83.53224499999999,69.692245,65.73224499999999,73.412245,82.432245,58.312245,72.436735,111.15223999999999,70.45224499999999,77.752245,63.23224499999999,83.712245,71.072245,70.852245
114,39,0,66.707755,78.307755,70.747755,87.347755,73.367755,65.507755,82.40775500000001,74.027755,76.62775500000001,70.32775500000001,64.12775500000001,69.647755,97.527755,82.287755,71.727755,83.287755,61.047755,74.147755,77.10775500000001,81.927755,66.007755,66.387755,73.807755,71.667755,78.227755,69.18775500000001,87.487755,81.067755,83.927755,70.207755,66.147755,73.787755,83.227755,58.687755,73.007755,111.82776000000001,70.887755,78.32775500000001,63.607755000000004,84.30551,71.747755,71.347755
115,39,1,67.25591800000001,79.075918,71.295918,87.835918,73.75591800000001,66.11591800000001,82.855918,74.555918,77.31591800000001,70.855918,64.655918,70.09591800000001,98.321837,82.775918,72.135918,83.635918,61.422959,74.735918,77.655918,82.39591800000001,66.45591800000001,66.97591800000001,74.235918,72.25591800000001,78.75591800000001,69.795918,87.915918,81.495918,84.47591800000001,70.75591800000001,66.59591800000001,74.195918,83.655918,59.15591800000001,73.59591800000001,112.61591999999999,71.335918,78.855918,64.235918,84.97591800000001,72.375918,71.875918
116,39,2,67.937551,80.057551,72.397551,88.437551,74.297551,66.597551,83.517551,75.03755100000001,78.097551,71.244592,65.197551,70.857551,99.197551,83.577551,72.757551,84.097551,61.897551,75.657551,78.437551,82.977551,67.237551,67.497551,74.857551,73.117551,79.277551,70.357551,88.397551,82.197551,85.237551,71.837551,67.357551,74.677551,84.317551,59.657551,74.225102,113.25755,72.077551,79.437551,64.937551,86.077551,73.377551,72.31951
117,40,0,68.623673,81.123673,73.123673,89.00367299999999,74.763673,67.103673,84.063673,75.523673,79.00367299999999,71.683673,65.703673,71.303673,100.10367,84.443673,73.123673,84.516837,62.403673,76.903673,79.14367299999999,83.543673,68.163673,67.983673,75.403673,73.763673,79.823673,71.36367299999999,88.923673,82.823673,85.823673,72.583673,67.843673,75.183673,84.963673,60.163672999999996,74.843673,114.52367,73.14367299999999,80.303673,65.403673,86.703673,74.303673,73.043673
118,40,1,69.18898,81.92898000000001,73.64898000000001,89.64898000000001,75.20898000000001,67.98898,84.70898000000001,76.48898,79.50898000000001,72.50898000000001,66.06898000000001,71.74898,100.80898,84.98898,73.64898000000001,84.94898,62.808980000000005,77.50898000000001,79.70898000000001,84.18898,68.72898,68.72898,75.90898,74.36898000000001,80.32898,71.96898,89.46898,83.30898,86.30898,73.10898,68.28898000000001,75.64898000000001,85.42898000000001,60.78898,75.44898,115.12898,73.64898000000001,81.10898,65.78898000000001,87.48898,74.92898000000001,73.68898
119,40,2,69.936735,82.576735,74.176735,90.316735,75.776735,68.576735,85.356735,77.11673499999999,80.496735,73.236735,66.576735,72.316735,101.69674,85.956735,74.496735,85.676735,63.356735,78.336735,80.496735,84.836735,69.456735,69.316735,76.47673499999999,75.316735,81.016735,72.936735,90.19020400000001,84.036735,86.996735,73.630673,68.736735,76.236735,86.016735,61.456734999999995,76.276735,115.81673,74.696735,82.036735,66.376735,88.39673499999999,75.97673499999999,74.356735
120,41,0,70.422857,83.422857,74.72285699999999,91.042857,76.382857,69.36285699999999,86.102857,78.122857,81.602857,74.042857,66.962857,72.762857,102.54286,87.00285699999999,75.182857,86.602857,63.689285999999996,78.86642900000001,81.542857,85.546429,70.16285699999999,70.102857,77.262857,76.242857,82.075714,73.486429,90.902857,84.382857,87.742857,74.182857,69.262857,77.14285699999999,86.762857,62.062856999999994,77.22285699999999,116.38286000000001,75.41642900000001,83.322857,66.902857,89.682857,77.27571400000001,75.122857
121,41,1,70.820689,83.93551,75.31551,91.83551,76.73550999999999,69.93551,86.89551,78.89551,82.31551,74.77551,67.59551,73.076378,103.51550999999999,87.55551,76.050612,87.33551,64.03551,79.59551,82.37550999999999,86.31551,70.59850300000001,70.57551,77.89551,77.07551,82.71551,74.05551,91.69551,84.83551,88.51550999999999,74.77551,69.75551,77.97551,87.47551,62.577585,77.87550999999999,117.21551000000001,76.23550999999999,84.17551,67.73550999999999,90.29551,78.17551,75.75551
122,41,2,71.26163299999999,84.721633,75.82163299999999,92.341633,77.241633,70.441633,87.40163299999999,79.661633,83.281633,75.281633,68.04163299999999,73.54163299999999,104.02163,88.521633,76.701633,87.96163299999999,64.54163299999999,80.121633,82.921633,86.82163299999999,71.061633,71.10163299999999,78.413265,77.921633,83.54163299999999,74.54163299999999,92.18163299999999,85.281633,88.881633,75.281633,70.245816,78.481633,87.981633,62.865816,78.701633,118.00163,76.741633,84.90163299999999,68.201633,90.941633,78.68163299999999,76.27326500000001
123,42,0,71.67398,85.337959,76.277959,92.79795899999999,77.677959,70.837959,87.837959,80.10398,83.897959,75.737959,68.457959,73.897959,104.63795999999999,89.057959,77.15795899999999,88.36398,64.88199,80.617959,83.457959,87.277959,71.477959,71.557959,78.857959,78.43795899999999,83.977959,74.997959,92.737959,85.61932,89.257959,75.697959,70.637959,78.897959,88.497959,63.27199,79.137959,118.69796000000001,77.277959,85.337959,68.637959,91.51795899999999,79.097959,76.68398
124,42,1,72.095102,86.055102,76.89510200000001,93.335102,78.11510200000001,71.295102,88.375102,80.595102,84.735102,76.195102,68.89510200000001,74.275102,105.3151,89.75510200000001,77.75510200000001,88.795102,65.252551,81.095102,84.015102,87.795102,71.89510200000001,71.995102,79.315102,79.095102,84.61510200000001,75.595102,93.246122,86.035102,89.655102,76.335102,71.11510200000001,79.355102,89.015102,63.675102,79.61510200000001,119.6551,77.75510200000001,85.89510200000001,69.155102,92.11510200000001,79.495102,77.095102
125,42,2,72.612245,86.512245,77.552245,93.932245,78.712245,71.832245,88.932245,81.39224499999999,85.192245,76.752245,69.45224499999999,74.650561,105.89225,90.39224499999999,78.332245,89.652245,65.692245,81.612245,84.472245,88.412245,72.37224499999999,72.572245,79.772245,79.632245,85.112245,76.192245,94.263469,86.492245,90.132245,76.992245,71.552245,79.81224499999999,89.632245,64.09224499999999,80.132245,120.65223999999999,78.39673499999999,86.572245,69.81224499999999,93.292245,80.112245,77.53224499999999
126,43,0,73.043265,87.003265,77.963265,94.52326500000001,79.183265,72.183265,89.563265,81.843265,85.923265,77.123265,69.863265,74.943265,106.68327,91.043265,78.723265,90.003265,66.10326500000001,81.963265,85.10326500000001,88.983265,72.843265,73.063265,80.223265,80.02326500000001,85.483265,76.643265,94.863265,86.863265,90.503265,77.38326500000001,71.903265,80.163265,90.143265,64.443265,80.483265,121.50327,78.88326500000001,87.08959200000001,70.163265,93.623265,80.38326500000001,77.923265
127,43,1,73.444898,87.404898,78.38489799999999,95.084898,79.487449,72.724898,90.124898,82.38489799999999,86.644898,77.764898,70.324898,75.387449,107.3249,91.524898,78.977449,90.304898,66.38489799999999,82.504898,85.624898,89.524898,73.224898,73.464898,80.74489799999999,80.584898,85.767449,77.10489799999999,95.344898,87.084898,90.944898,77.844898,72.38489799999999,80.644898,90.644898,64.824898,80.924898,122.1049,79.224898,87.624898,70.57298,94.024898,80.844898,78.344898
128,43,2,73.881633,87.881633,78.701633,95.60163299999999,79.941633,73.281633,90.641633,82.921633,87.141633,78.40163299999999,70.861633,75.801633,107.96163,92.061633,79.361633,90.721633,66.801633,83.04163299999999,86.26163299999999,90.04163299999999,73.641633,74.10163299999999,81.221633,81.301633,86.40163299999999,77.661633,95.941633,87.521633,91.40163299999999,78.18163299999999,72.781633,81.281633,91.141633,65.221633,81.405816,122.92163000000001,79.781633,88.021633,71.04163299999999,94.641633,81.361633,78.82163299999999
129,44,0,74.285714,88.305714,79.065714,96.16571400000001,80.425714,73.825714,91.205714,83.52571400000001,87.745714,78.88571400000001,71.305714,76.105714,108.58143000000001,92.625714,79.825714,91.16571400000001,67.405714,83.545714,86.865714,90.585714,74.105714,74.66571400000001,81.705714,81.66571400000001,86.785714,78.045714,96.661429,87.965714,91.745714,78.770714,73.105714,81.88571400000001,91.785714,65.685714,81.925714,123.60143000000001,80.205714,88.565714,71.56914300000001,95.245714,81.705714,79.325714
130,44,1,74.64857099999999,88.66571400000001,79.325714,96.565714,80.805714,74.225714,91.605714,83.925714,88.145714,79.285714,71.545714,76.505714,109.08571,93.105714,80.225714,91.565714,67.545714,83.88571400000001,87.265714,90.985714,74.42914300000001,75.085714,82.085714,82.005714,87.16571400000001,78.42785699999999,97.285714,88.185714,92.145714,78.788896,73.37785699999999,82.285714,92.205714,66.065714,82.265714,124.02571,80.565714,88.805714,71.88571400000001,95.905714,82.105714,79.725714
131,44,2,75.10449,89.10449,79.86449,97.10449,81.32449,74.76449000000001,92.14449,84.44449,88.68449,79.88449,71.98449000000001,76.92449,109.94448999999999,93.66449,80.76449000000001,92.10449,67.98449000000001,84.40449,87.84449000000001,91.52449,74.90449,75.68449,82.62449000000001,82.58449,87.60449,78.92449,97.92449,88.68449,92.56449,79.30449,73.86449,82.82449,92.82449,66.56449,82.80449,124.98449,81.06449,89.28449,72.24449,96.50449,82.60449,80.26449000000001
132,45,0,75.509388,89.54938800000001,80.329388,97.729388,81.789388,75.269388,92.789388,84.879694,89.209388,80.309388,72.349388,77.469388,110.64939,94.309388,81.349388,92.649388,68.349388,84.849388,88.489388,92.169388,75.269388,76.289388,83.149388,83.229388,88.129388,79.369388,98.82449,89.069388,93.069388,79.789388,74.249388,83.469388,93.509388,66.949388,83.229388,125.8451,81.709388,89.829388,72.729388,97.268776,83.169388,80.829388
133,45,1,75.942392,90.053061,80.953061,98.353061,82.173061,75.813061,93.393061,85.353061,89.713061,80.713061,72.913061,77.970765,111.61306,95.09306099999999,81.833061,93.09306099999999,68.681531,85.23306099999999,89.086612,92.753061,75.624354,76.833061,83.553061,83.893061,88.493061,79.793061,99.813061,89.59306099999999,93.54900400000001,80.393061,74.833061,84.253061,94.273061,67.264354,83.773061,126.79306000000001,81.950765,90.23306099999999,73.213061,98.033061,83.765765,81.433061
134,45,2,76.28929699999999,90.409297,81.669297,98.88976600000001,82.689649,76.449297,93.92929699999999,85.769297,90.249297,81.149297,73.42929699999999,78.449297,112.42858999999999,95.669297,82.209859,93.769297,69.189297,85.70929699999999,89.609297,93.269766,76.089297,77.309297,84.009297,84.409297,88.809859,80.189297,100.5093,90.189297,94.009297,81.109297,75.34929699999999,84.829297,94.869297,67.829297,84.269297,127.7293,82.409824,90.869297,73.669297,98.668594,84.249297,81.84929699999999
135,46,0,76.580476,90.900476,82.140476,99.340476,83.100476,76.860476,94.360476,86.160476,90.700476,81.580476,73.806825,78.860476,113.08048000000001,96.140476,82.600476,94.140476,69.560476,86.200476,90.040476,93.700476,76.460476,77.720476,84.440476,84.840476,89.100476,80.560476,101.00048000000001,90.555238,94.500476,81.580476,75.740476,85.300476,95.240476,68.17523800000001,84.660476,128.30048,82.820476,91.78047600000001,74.060476,99.180476,84.640476,82.200476
136,46,1,76.969388,91.369694,82.699694,99.849388,83.529388,77.269388,94.889388,86.569388,91.149388,81.965878,74.109388,79.29969399999999,113.84938999999999,96.619694,82.889388,94.624847,70.089388,86.629388,90.509388,94.229694,76.829388,78.099694,84.949388,85.389388,89.385878,80.96969399999999,101.58939000000001,90.749388,94.91969399999999,82.13969399999999,76.143129,85.869388,95.744847,68.43969399999999,84.989388,129.04939,83.32969399999999,92.129388,74.509388,99.769388,84.949694,82.609388
137,46,2,77.57346899999999,92.141735,83.27346899999999,100.51347,84.173469,77.953469,95.91346899999999,87.193469,91.91346899999999,82.71346899999999,74.71346899999999,79.893469,114.91346999999999,97.233469,83.373469,95.232608,70.693469,87.21346899999999,91.13086700000001,95.253469,77.593469,78.833469,85.63346899999999,85.88173499999999,89.91346899999999,81.54449,102.57347,91.35346899999999,95.57346899999999,82.731156,76.733469,86.473469,96.63346899999999,69.033469,85.393469,129.91693999999998,83.91346899999999,92.57346899999999,75.073353,100.97346999999999,85.63346899999999,83.07346899999999
138,47,0,77.92320699999999,92.316224,83.622075,101.06245,84.402449,78.562449,96.136224,87.622449,92.197497,83.066064,75.11415,80.082449,115.38245,97.722449,83.446224,95.482449,70.998968,87.618112,91.522449,95.59803199999999,77.687483,79.040816,86.062449,86.282449,90.196224,81.958112,103.06245,91.541352,96.022449,83.036224,76.827736,86.922449,96.938112,69.162449,85.822449,130.58245,84.362449,92.896224,75.442449,101.31622,85.957791,83.382449
139,47,1,78.298776,92.63877600000001,84.098776,101.47878,84.838776,79.13877600000001,96.518776,88.058776,92.438776,83.458776,75.458776,80.538776,115.97878,98.238776,83.758776,95.878776,71.207551,87.978776,91.918776,95.858776,78.13877600000001,79.418776,86.538776,86.678776,90.478776,82.318776,103.49878000000001,91.758776,96.378776,83.538776,77.158776,87.338776,97.238776,69.578776,86.218776,131.36755,84.838776,93.298776,75.878776,101.71878000000001,86.178776,83.798776
140,47,2,78.765465,93.065465,84.605465,102.08547,85.285465,79.725465,97.105465,88.68546500000001,92.945465,84.085465,76.005465,80.925465,116.70546999999999,98.885465,84.125465,96.32546500000001,71.64773199999999,88.605465,92.485465,96.425465,78.725465,80.005465,87.145465,87.285465,90.905465,82.845465,104.06546999999999,92.18546500000001,96.82546500000001,84.04546500000001,77.585465,87.765465,97.845465,69.945465,86.725465,132.30546999999999,85.445465,93.805465,76.345465,102.38547,86.605465,84.32546500000001
141,48,0,79.20535100000001,93.505351,85.125351,102.60535,85.725351,80.265351,97.625351,89.165351,93.425351,84.645351,76.425351,81.285351,117.56535,99.465351,84.39707,96.745351,72.185351,89.065351,93.085351,96.925351,79.165351,80.565351,87.585351,87.687676,91.305351,83.26178399999999,104.88535,92.641784,97.245351,84.565351,78.025351,88.20535100000001,98.365351,70.325351,87.225351,133.06535,85.985351,94.20535100000001,76.781784,103.04535,86.98767600000001,84.805351
142,48,1,79.64857099999999,93.84857099999999,85.548571,103.04857,86.14857099999999,80.688571,98.108571,89.56857099999999,93.868571,85.108571,76.70857099999999,81.64857099999999,118.18857,100.04857,84.748571,97.14857099999999,72.608571,89.42857099999999,93.50857099999999,97.388571,79.528571,81.048571,88.048571,88.06857099999999,91.668571,83.64857099999999,105.36856999999999,92.908571,97.56857099999999,84.988571,78.42857099999999,88.628571,98.868571,70.748571,87.64857099999999,133.74857,86.548571,94.588571,77.06857099999999,103.54857,87.388571,85.228571
143,48,2,80.131837,94.291837,86.131837,103.73184,86.591837,81.371837,98.771837,90.031837,94.311837,85.69183699999999,77.111837,82.091837,118.95183999999999,100.71184000000001,85.111837,97.631837,72.991837,89.931837,94.011837,98.051837,79.931837,81.69183699999999,88.611837,88.571837,92.19183699999999,84.131837,105.99184,93.271837,98.011837,85.551837,78.971837,89.19183699999999,99.69183699999999,71.171837,88.19183699999999,134.57183999999998,87.371837,95.071837,77.471837,104.19184,87.831837,85.731837
144,49,0,80.52,94.84,86.86,104.36,87.14,82.1,99.38,90.44,94.92,86.42,77.58,82.64,119.93,101.48,85.42,98.08,73.36,90.4,94.62,98.66,80.315,82.48,89.265,89.26,92.74,84.72,107.02,93.8,98.68,86.3,79.56,90.0,100.86,71.62,88.78,135.44,88.64,95.62,77.96,104.98,88.32,86.36
145,49,1,80.746286,95.52,87.7,105.06,87.6,82.9,100.1,90.9,95.54,87.04,78.34,83.22,120.8,102.3,85.74,98.84,73.8,90.96,95.14,99.36,80.76,83.46,89.92,89.88,93.54,85.46,107.96,94.38,99.62,87.14,80.32,90.8,101.84,72.24,89.5,136.54,89.78,96.18,78.71625,105.62,88.78,87.04
146,49,2,81.253367,95.876735,88.296735,105.55673999999999,88.045578,83.61673499999999,100.57674,91.316735,95.956735,87.61673499999999,78.936735,83.603367,121.57673999999999,102.85674,86.143367,99.376735,74.316735,91.436735,95.61673499999999,99.836735,81.08336700000001,84.016735,90.436735,90.336735,93.936735,85.89673499999999,108.57673999999999,94.876735,100.29674,87.716735,80.776735,91.436735,102.47674,72.636735,89.956735,137.35673,90.416735,96.856735,78.97673499999999,106.21673999999999,89.192245,87.496735
147,50,0,81.619694,96.468776,88.689388,105.96938999999999,88.429388,84.069388,100.96939,91.689388,96.343129,88.039694,79.249388,83.949388,122.12938999999999,103.28939,86.40969399999999,99.749388,74.68312900000001,91.869388,96.039694,100.22939000000001,81.409388,84.489388,90.849388,90.689388,94.249388,86.289694,109.06938999999998,95.209388,100.68939,88.109388,81.129388,91.869388,103.00939,72.969388,90.349388,137.96939,90.929388,97.309388,79.489388,106.74938999999999,89.529388,87.82312900000001
148,50,1,81.92785699999999,97.02571400000001,89.265714,106.42571000000001,88.945714,84.505714,101.46571,92.225714,96.825714,88.685714,79.66571400000001,84.345714,122.74571,103.88571,86.745714,100.04571,75.065714,92.485714,96.565714,100.70571,81.78785699999999,84.925714,91.445714,91.045714,94.66571400000001,86.745714,109.62143,95.625714,101.10571,88.661429,81.605714,92.285714,103.50571,73.305714,90.745714,138.74571,91.485714,97.725714,79.921429,107.40571000000001,89.905714,88.195238
149,50,2,82.358367,97.438367,89.838367,106.97837,89.475102,84.938367,101.99837,92.81836700000001,97.31836700000001,89.39836700000001,80.138367,84.711395,123.35837,104.43836999999999,87.09836700000001,100.45837,75.478367,92.998367,97.198367,101.23836999999999,82.218367,85.358367,91.878367,91.45836700000001,95.09836700000001,87.17836700000001,110.42347,96.078367,101.51836999999999,89.23836700000001,82.03836700000001,92.718367,104.01836999999999,73.718367,91.158367,139.49837,92.09836700000001,98.39836700000001,80.378367,108.01836999999999,90.358367,88.59836700000001
150,51,0,82.766531,97.846531,90.306531,107.54653,89.906531,85.42653100000001,102.56653,93.22653100000001,97.72653100000001,89.826531,80.56653100000001,85.026531,124.02653000000001,104.96653,87.36653100000001,101.48653,75.886531,93.466531,97.64826500000001,101.80653000000001,82.608265,86.026531,92.50653100000001,91.806531,95.486531,87.606531,111.18653,96.41637800000001,101.92653,89.686531,82.326531,93.126531,104.58653000000001,74.026647,91.56653100000001,140.16653,92.58653100000001,98.806531,80.92653100000001,108.62653,90.766531,88.906531
151,51,1,83.03102,98.23102,90.71051,107.99101999999999,90.19051,85.93101999999999,103.01102,93.63101999999999,98.075255,90.41102,80.99101999999999,85.39017,124.53102,105.39102,87.55102,101.93101999999999,76.23102,93.91102,98.07101999999999,102.25102,82.88051,86.63101999999999,92.93101999999999,92.23102,95.78050999999999,87.963673,111.71101999999999,96.69102,102.25026,90.11102,82.63051,93.55102,105.01102,74.35051,91.943673,140.87051,93.05102,99.23102,81.343673,109.21101999999999,91.11102,89.33051
152,51,2,83.459592,98.744796,91.114796,108.51959,90.69959200000001,86.519592,103.53959,94.259592,98.539592,91.07479599999999,81.55959200000001,85.77959200000001,125.15959,105.93959,87.884796,102.37959000000001,76.659592,94.55959200000001,98.69959200000001,102.75959,83.319592,87.239592,93.47959200000001,92.759592,96.394796,88.454796,112.37959,97.13959200000001,102.71959,90.539592,82.999592,94.179592,105.55958999999999,74.759592,92.439864,141.69959,93.659592,99.679592,81.959592,109.87959,91.519592,89.799592
153,52,0,83.831939,99.217959,91.497959,109.01388,91.151939,87.053878,104.03388000000001,94.733878,98.973878,91.533878,82.041939,86.093878,125.81388000000001,106.41388,88.173878,102.85388,77.171293,95.053878,99.313878,103.23388,83.671939,87.85387800000001,93.913878,93.113878,96.79795899999999,88.851939,113.15388,97.653878,103.09388,90.917959,83.341939,94.693878,106.11388000000001,75.173878,92.871939,142.41388,94.093878,100.13388,82.49387800000001,110.51388,91.833878,90.29795899999999
154,52,1,84.186531,99.526531,91.78653100000001,109.46653,91.526531,87.546531,104.46653,95.14653100000001,99.36653100000001,91.966531,82.406531,86.50653100000001,126.34653,106.88653000000001,88.468265,103.28653,77.546531,95.406531,99.686531,103.64653,84.00653100000001,88.326531,94.346531,93.44653100000001,97.106531,89.22653100000001,113.68653,97.94653100000001,103.38653000000001,91.20653100000001,83.626531,95.126531,106.50653,75.546531,93.22653100000001,143.04653000000002,94.50653100000001,100.52653000000001,82.78653100000001,111.06653,92.166531,90.686531
155,52,2,84.54163299999999,99.941633,92.241633,110.02163,91.894914,88.121633,105.02163,95.60163299999999,99.841633,92.581633,82.76163299999999,86.941633,127.10163,107.44163,88.801633,103.82163,77.921633,95.90163299999999,100.18163,104.24163,84.40163299999999,88.981633,94.90163299999999,93.801633,97.60163299999999,89.641633,114.24163,98.281633,103.78163,91.661633,84.021633,95.68163299999999,107.02163,75.941633,93.701633,143.78163,94.981633,101.00163,83.18163299999999,111.68163,92.661633,91.201633
156,53,0,84.916327,100.51633000000001,92.696327,110.57633,92.056327,88.776327,105.65633000000001,95.976327,100.29633000000001,93.056327,83.176327,87.49632700000001,127.91633,108.09633000000001,89.276327,104.17633000000001,78.276327,96.236327,100.71633,104.87633000000001,84.733163,89.456327,95.336327,94.336327,98.116327,90.056327,115.13633,98.836327,104.21633,92.116327,84.456327,96.416327,107.57633,76.336327,94.036327,144.65633,95.516327,101.77633,83.676327,112.35633,93.156327,91.756327
157,53,1,85.219184,101.13153,93.299184,111.13458999999999,92.799184,89.499184,106.15458999999998,96.459184,100.75918,93.579184,83.67918399999999,88.099184,128.77918,108.83918,89.694592,104.75918,78.65229599999999,96.699184,101.17305999999999,105.33458999999999,85.08692099999999,90.194592,95.774592,94.739728,98.465738,90.534592,116.35918000000001,99.313061,104.7723,92.719184,85.03918399999999,97.159184,108.21458999999999,76.77153100000001,94.559184,145.49918,96.094592,102.49131,84.185598,113.07918000000001,93.739184,92.299184
158,53,2,85.776485,101.61649,93.896485,111.61648999999998,93.35648499999999,90.156485,106.63648,96.896485,101.35649000000001,94.176485,84.21648499999999,88.616485,129.61649,109.43648999999999,90.176485,105.45648999999999,79.176485,97.256485,101.65649,105.81648999999999,85.57648499999999,90.956485,96.21648499999999,95.256485,98.85648499999999,91.056485,117.15648999999999,99.896485,105.27648,93.316485,85.596485,97.736485,108.79648999999999,77.196485,94.99648499999999,146.41648,96.456485,103.19649,84.696485,113.81648999999999,94.316485,92.696485
159,54,0,86.103032,102.18122,94.40424499999999,112.10122,93.827075,90.881224,107.14121999999999,97.36122399999999,101.82122,94.603032,84.725612,89.141224,130.24122,109.90122,90.881224,106.10122,79.698903,97.801224,102.12122,106.44561000000002,85.901224,91.801224,96.741224,95.742806,99.401224,91.541224,117.72122,100.4539,105.84121999999999,93.905612,86.014461,98.261224,109.29829,77.641224,95.341224,146.98122,96.86122399999999,103.84121999999999,85.241224,114.34121999999999,94.821224,93.081224
160,54,1,86.72030600000001,102.63687,94.92030600000001,112.57061000000002,94.22030600000001,91.45061199999999,107.59061000000001,97.890612,102.26031,95.140153,85.170612,89.550612,130.97061000000002,110.43061000000002,91.435802,106.73061000000001,80.02241,98.290612,102.59061,106.75061000000001,86.430612,92.470612,97.250612,96.150612,99.662371,91.95030600000001,118.41061,100.65061,106.35061,94.290612,86.370612,98.930612,109.63061,78.050612,95.69020400000001,147.73061,97.370612,104.39031,85.710612,114.93061000000002,95.11030600000001,93.58030600000001
161,54,2,86.918367,103.15836999999999,95.438367,113.11837,94.69945600000001,92.03836700000001,108.11837,98.478367,102.69418,95.698367,85.674184,90.138367,131.85837,110.99837,91.467442,107.43836999999999,80.418367,98.734184,103.17837,107.29836999999999,86.95836700000001,93.078367,97.658367,96.578367,99.846122,92.478367,119.09836999999999,101.03418,106.93836999999999,94.838367,86.798367,99.518367,110.14209,78.539456,96.07945600000001,148.51837,97.858367,104.93836999999999,86.258367,115.55837,95.59836700000001,93.998367
162,55,0,87.334694,103.59469,95.859388,113.55469,95.074694,92.414694,108.57468999999999,98.894694,103.05469000000001,96.191565,86.01469399999999,90.394694,132.43469,111.42408,91.714694,107.85468999999999,80.894694,99.334694,103.63469,107.71468999999999,87.394694,93.494694,97.974694,96.914694,100.25469,92.894694,119.51468999999999,101.33469000000001,107.33117,95.31469399999999,87.054694,99.934694,110.53469,78.894694,96.474694,149.15469,98.29469399999999,105.36408,86.614694,116.15468999999999,96.01469399999999,94.414694
