,measure_number,beat_number,pid1263-06,pid9048-06,pid9054-06,pid9055-06,pid9058-06,pid9059-06,pid9060-06,pid9062-06,pid9063-06,pid9064-05,pid9065-03,pid9066-06,pid9067-06,pid9068-04,pid9072-06,pid9074f-06,pid9075-06,pid9090-02,pid9093-07,pid9097-12,pid9099-06,pid9100b-02,pid9101-06,pid9103-03,pid9104-06,pid9105-06,pid9118-06,pid9139-06,pid9166c-09,pid9170-07,pid9173-11,pid9174-06,pid9186c-06,pid918719b-02,pid9192-06
128,44,1,77.500901,78.67360500000001,63.640901,74.993605,70.371803,74.473605,63.733605000000004,85.45360500000001,73.104535,85.610451,69.913605,82.653605,63.43360500000001,67.933605,73.75360500000001,73.293605,82.153605,68.45360500000001,68.304535,74.50180300000001,72.993605,78.373605,84.53360500000001,76.213605,69.731803,73.17360500000001,76.677868,78.89360500000001,65.553605,79.53360500000001,74.353605,71.653605,56.813605,55.993605,75.75360500000001
129,44,2,77.973045,79.122613,64.06045400000001,75.280454,70.80009100000001,75.000454,64.160454,85.960454,73.520065,86.000454,70.316307,83.820454,63.738223,68.31296800000001,74.240454,74.160454,82.640454,68.880454,68.63532099999999,74.940454,73.40045400000001,78.820454,85.135871,76.76045400000001,70.12045400000001,73.573045,77.140454,79.35348499999999,66.06045400000001,80.180454,74.76045400000001,71.960454,57.080454,56.451162,76.20045400000001
130,45,0,78.379637,79.539637,64.539637,75.699637,71.339637,75.679637,64.49963699999999,86.479637,73.859637,86.399637,70.699637,84.49963699999999,64.019637,68.659637,74.899637,74.579637,83.239637,69.239637,69.059637,75.339637,73.879637,79.479637,85.49963699999999,77.579637,70.519637,74.039637,77.659637,79.899637,66.49963699999999,80.739637,75.239637,72.35481899999999,57.299637,56.759637,76.619637
131,45,1,79.057098,80.019033,65.037098,76.157098,71.837098,76.177098,64.873387,87.017098,74.357098,86.777098,71.217098,84.997098,64.403549,69.157098,75.43709799999999,75.056774,83.717098,69.723549,69.513549,75.837098,74.357098,79.93709799999999,86.137098,78.237098,70.912366,74.537098,78.197098,80.397098,66.997098,81.237098,75.654516,72.817098,57.779033,57.151129000000005,77.29709799999999
132,45,2,79.95201800000001,80.572018,65.73201800000001,76.752018,72.37201800000001,76.95201800000001,65.37201800000001,87.792018,74.73201800000001,87.192018,71.87201800000001,85.81201800000001,64.81201800000001,69.652018,76.112018,75.752018,84.432018,70.272018,70.01201800000001,76.772018,74.992018,80.412018,86.912018,78.95201800000001,71.472018,75.272018,78.87201800000001,80.972018,67.53201800000001,82.052018,76.132018,73.45201800000001,58.170336,57.490505000000006,78.072018
133,46,0,80.69260799999999,81.312608,66.392608,77.790869,72.91260799999999,77.972608,65.952608,88.792608,75.392608,87.732608,72.41532600000001,87.332608,65.35260799999999,70.312608,76.970869,76.71260799999999,85.512608,70.812608,70.332608,77.560435,75.85260799999999,81.230522,87.952608,80.07086899999999,72.27260799999999,76.092608,79.732608,81.812608,68.292608,82.812608,76.832608,74.21260799999999,58.612607999999994,57.892607999999996,78.732608
134,46,1,81.229887,81.829887,66.829887,78.269887,73.229887,78.529887,66.549887,89.189887,75.869887,88.189887,72.809887,87.969887,66.049887,70.729887,77.369887,77.069887,86.189887,71.349887,70.789887,77.969887,76.469887,81.669887,88.509887,80.409887,72.849887,76.549887,80.349887,82.389887,68.749887,83.269887,77.309887,74.669887,58.869887,58.229887,79.329887
135,46,2,81.80716600000001,82.367166,67.347166,78.647166,73.687166,79.087166,67.087166,89.747166,76.327166,88.684331,73.207166,88.867166,66.56858299999999,71.107166,77.907166,77.618583,86.747166,71.767166,71.16716600000001,78.44716600000001,76.987166,82.227166,89.02716600000001,80.847166,73.30716600000001,76.987166,81.107166,82.987166,69.267166,83.907166,77.827166,75.347166,59.187166000000005,58.667166,79.88716600000001
136,47,0,82.60408199999999,82.924082,67.924082,79.10408199999999,74.284082,79.704082,67.704082,90.584082,76.844082,89.304082,73.724082,89.32408199999999,66.944082,71.624082,78.564082,78.084082,87.444082,72.24408199999999,71.584082,79.164082,77.624082,82.88408199999999,89.644082,81.38408199999999,73.90408199999999,77.424082,81.704082,83.60408199999999,69.88408199999999,84.444082,78.644082,75.864082,59.604082,59.147041,80.572245
137,47,1,83.537143,83.69714300000001,68.77238100000001,79.877143,75.157143,80.457143,68.49714300000001,91.69714300000001,77.597143,89.937143,74.317143,90.537143,67.577143,72.27714300000001,79.55714300000001,78.63714300000001,88.297143,72.737143,72.079048,80.477143,78.397143,83.677143,90.41714300000001,82.117143,74.657143,78.13714300000001,82.517143,84.35714300000001,70.63714300000001,85.117143,79.177143,76.69714300000001,60.017143000000004,59.556785999999995,81.41714300000001
138,47,2,84.46662099999999,84.406621,69.38662099999999,80.546621,75.986621,81.24662099999999,69.24662099999999,92.486621,78.28915500000001,90.726621,74.949155,91.786621,68.366621,73.46662099999999,80.546621,79.426621,89.80662099999999,73.52662099999999,72.55510799999999,81.366621,79.10662099999999,84.46662099999999,91.161324,82.906621,75.24662099999999,78.926621,83.266621,85.146621,71.426621,85.83450699999999,79.96662099999999,77.586621,60.692980000000006,59.906526,82.46662099999999
139,48,0,85.465079,85.405079,70.32836,81.057868,77.14507900000001,82.245079,69.712513,94.00507900000001,79.28507900000001,91.185079,75.825079,92.83031700000001,68.945079,74.385079,81.565079,79.773016,90.86507900000001,74.425079,72.906257,82.36507900000001,80.05877,85.64507900000001,92.205079,83.605079,76.28507900000001,79.925079,84.295238,86.14507900000001,72.78507900000001,86.385079,80.86507900000001,78.630317,60.845079000000005,60.505079,83.465079
140,48,1,86.025578,85.985578,70.685578,81.545578,77.925578,82.82557800000001,70.205578,94.60557800000001,79.765578,91.625578,76.425578,93.405578,69.525578,74.977789,82.145578,80.265578,91.765578,75.025578,73.445578,82.88557800000001,80.585578,86.24557800000001,92.82557800000001,84.045578,76.845578,80.501859,84.88557800000001,86.665578,73.405578,86.945578,81.46557800000001,79.285578,61.137789,60.985578000000004,83.985578
141,48,2,86.529161,86.449161,71.109161,81.96979,78.489161,83.389161,70.749161,95.129161,80.229161,92.189161,76.949161,94.14161,69.889161,75.449161,82.549161,80.829161,92.367483,75.50916099999999,73.849581,83.30979,81.029161,86.929161,93.349161,84.529161,77.309161,80.949161,85.309161,87.089161,73.809161,87.647483,82.089161,80.00916099999999,61.409161,61.389161,84.469161
142,49,0,87.340136,87.120136,71.640136,82.560136,79.200136,83.940136,71.260136,95.780136,80.860136,92.920136,77.520136,94.580136,70.380136,76.120136,83.140136,81.380136,92.980136,76.060136,74.400136,84.000136,81.640136,87.520136,94.020136,85.360136,78.000136,81.580136,86.020136,87.640136,74.280136,88.260136,82.700136,80.580136,61.820136,61.860136,85.060136
143,49,1,87.916735,87.956735,72.136735,83.516735,79.75673499999999,84.636735,71.70445600000001,96.716735,81.516735,93.61673499999999,78.216735,95.276735,71.056735,76.816735,83.856735,82.276735,93.716735,76.75673499999999,75.356735,84.696735,82.336735,88.236735,95.056735,86.01534699999999,79.236735,82.316735,86.716735,88.47673499999999,74.716735,88.956735,83.39673499999999,81.516735,62.376735,62.376735,85.836735
144,49,2,88.636553,88.676553,72.516553,84.614172,80.47655300000001,85.356553,72.096553,97.58966,82.036553,95.023107,79.08932,96.497664,71.713277,77.602766,84.823107,83.35417199999999,94.58966,77.496553,76.163107,85.936553,83.47655300000001,89.003107,96.05655300000001,86.676553,79.956553,82.936553,87.876553,89.086638,75.356553,89.902426,84.116553,82.41655300000001,63.376553,62.776553,86.676553
145,50,0,89.320272,89.540272,72.840272,85.420272,81.040272,86.040272,72.580272,98.480816,82.66027199999999,96.080272,79.860272,97.620272,72.19054399999999,78.280272,85.30027199999999,84.140272,95.420272,78.140272,76.980272,86.580272,84.350544,89.620272,96.720272,87.320272,80.74027199999999,83.680272,88.500272,89.620272,75.780272,90.620272,84.580272,82.960272,63.960271999999996,63.260272,87.080272
146,50,1,89.808844,90.008844,73.16884399999999,85.848844,81.508844,86.568844,72.948844,99.18884399999999,83.088844,96.588844,80.32884399999999,98.220748,72.74884399999999,78.66884399999999,85.74884399999999,84.60884399999999,95.988844,78.588844,77.488844,86.988844,84.988844,90.10884399999999,97.228844,87.74884399999999,81.41959200000001,84.32884399999999,88.948844,90.068844,76.307687,91.128844,85.008844,83.50653100000001,64.40884399999999,63.74884399999999,87.428844
147,50,2,90.47805,90.85805,73.85805,86.33805,82.17805,87.09805,73.71805,99.77805,83.63805,97.49805,81.07805,99.13805,73.25805,79.31805,86.37805,85.29805,96.53805,79.15805,78.09805,87.69805,85.55805,90.61805,97.99805,88.23805,82.19805,85.01805,89.71805,90.85805,76.77805,91.73805,85.65805,84.35805,64.85805,64.21805,87.95805
148,51,0,91.023379,91.36337900000001,74.263379,86.683379,82.683379,87.563379,74.22337900000001,100.52338,84.22337900000001,98.08337900000001,81.523379,99.78337900000001,73.64337900000001,79.823379,86.823379,85.823379,97.023379,79.803379,78.623379,88.163379,86.063379,91.043379,98.463379,88.623379,82.72337900000001,85.463379,90.243379,91.323379,77.383379,92.28337900000001,86.08337900000001,84.823379,65.163379,64.623379,88.423379
149,51,1,91.564376,91.917188,74.657188,87.097188,83.117188,87.957188,74.637188,101.05719,84.797188,98.693129,81.984376,100.63719,74.013594,80.237188,87.277188,86.21718800000001,97.417188,80.157188,79.097188,88.757188,86.617188,91.477188,98.937188,89.137188,83.137188,85.944376,90.657188,91.757188,77.77359399999999,92.697188,86.597188,85.237188,65.55359399999999,64.97359399999999,88.917188
150,51,2,92.309161,92.50916099999999,75.069161,87.909161,83.50916099999999,88.529161,75.349161,101.98916,85.349161,99.609161,82.669161,101.08915999999999,74.413832,80.869161,87.749161,86.749161,97.989161,80.729161,79.669161,89.389161,87.249161,92.049161,99.549161,89.849161,83.64916099999999,86.529161,91.269161,92.409161,78.289161,93.369161,87.169161,85.769161,66.089161,65.389161,89.629161
151,52,0,92.865669,93.197007,75.327834,88.497007,83.885669,88.985669,76.117007,102.78134,85.821338,100.70134,83.24566899999999,101.44928,74.785669,81.32566899999999,88.12566899999999,87.285669,98.365669,81.241338,80.225669,90.137007,87.76566899999999,92.62566899999999,100.06134,90.305669,84.225669,87.032676,91.801338,92.885669,78.985669,93.82566899999999,87.585669,86.167834,66.82566899999999,65.725669,90.121338
152,52,1,93.331701,93.691701,75.671701,88.995102,84.291701,89.471701,76.531701,103.3534,86.251701,101.2117,83.731701,101.8917,75.131701,81.751701,88.593401,87.711701,98.811701,81.691701,80.571701,90.591701,88.251701,93.151701,100.5317,90.731701,84.831701,87.573401,92.231701,93.311701,79.451701,94.331701,88.071701,86.571701,67.27170100000001,66.171701,90.571701
153,52,2,93.912971,94.292971,76.072971,89.432971,84.73297099999999,89.912971,77.072971,103.85297,86.73297099999999,101.73297,84.272971,102.35297,75.45148499999999,82.212971,89.09297099999999,88.192971,99.192971,82.132971,80.972971,91.112971,88.67297099999999,93.59297099999999,100.97296999999999,91.112971,85.492971,88.072971,92.692971,93.73297099999999,79.87297099999999,94.81297099999999,88.552971,86.972971,67.612971,66.552971,91.03297099999999
154,53,0,94.508844,94.82884399999999,76.428844,89.82884399999999,85.128844,90.348844,77.508844,104.36884,87.20768699999999,102.42537,84.747687,102.90884,75.808844,82.648844,89.54884399999999,88.628844,99.60884399999999,82.664218,81.40884399999999,91.648844,89.04884399999999,94.06653100000001,101.44884,91.568844,85.948844,88.607687,93.18884399999999,94.148844,80.448844,95.327687,89.148844,87.348844,67.889615,67.008844,91.684218
155,53,1,94.980272,95.30027199999999,76.74027199999999,90.260272,85.580272,90.80027199999999,77.920272,104.88027,87.640272,103.04026999999999,85.140272,103.56026999999999,76.135136,83.080272,89.97513599999999,89.100272,99.935136,83.120272,81.860272,92.180272,89.52027199999999,94.52027199999999,101.90026999999999,92.040272,86.293424,89.070544,93.620272,94.580272,80.900272,95.780272,89.560272,87.760272,68.253424,67.360272,92.180272
156,53,2,95.812336,95.972336,77.172336,91.032336,86.052336,91.272336,78.372336,105.73234,88.07233599999999,104.01234000000001,85.79233599999999,104.03234,76.53116800000001,83.592336,90.472336,89.57233599999999,100.47234,83.619342,82.332336,92.804014,90.132336,94.992336,102.41234,92.772336,86.732336,89.612336,94.246349,95.172336,81.532336,96.312336,90.29934200000001,88.212336,68.592336,67.752336,92.79233599999999
157,54,0,96.52884399999999,96.74884399999999,77.508844,91.807687,86.848844,91.708844,78.808844,106.62884,88.54884399999999,105.28884,86.348844,104.42884000000001,76.88884399999999,84.18884399999999,91.068844,90.008844,100.86884,84.128844,82.728844,93.40884399999999,90.74884399999999,95.46884399999999,102.94884,93.208844,87.348844,90.128844,95.04884399999999,95.868844,82.02884399999999,96.90884399999999,91.02884399999999,88.928844,69.148844,68.18884399999999,93.368844
158,54,1,97.193923,97.393923,77.893923,92.473923,87.473923,92.15392299999999,79.353923,107.51392,89.15392299999999,106.03392,86.913923,104.87392,77.29392299999999,84.753923,91.581769,90.453923,101.25392,84.693923,83.173923,94.01392299999999,91.273923,95.973923,103.55391999999999,93.713923,87.813923,90.633923,95.753923,96.51392299999999,82.493923,97.473923,91.593923,89.593923,69.613923,68.578785,94.193923
159,54,2,97.70535100000001,97.980703,78.245351,93.171406,87.920703,92.565351,79.965351,108.12535,89.580703,106.84535,87.480703,105.22535,77.625351,85.325351,92.025351,90.84535100000001,101.7607,85.105351,83.665351,94.505351,91.685351,96.465351,103.98535,94.305351,88.20535100000001,91.105351,96.580703,97.185351,82.925351,98.045351,92.085351,90.005351,70.105351,68.90845,94.625351
160,55,0,98.293605,98.713605,78.53360500000001,93.613605,88.573605,93.053605,80.53360500000001,108.63361,90.013605,107.3936,87.933605,105.7536,78.03360500000001,85.833605,92.413605,91.293605,102.19360999999999,85.633605,84.153605,95.17360500000001,92.153605,96.993605,104.43361,94.713605,88.67360500000001,91.653605,97.23360500000001,97.693605,83.53360500000001,98.59360500000001,92.513605,90.513605,70.493605,69.31360500000001,95.113605
161,55,1,98.729796,99.30959200000001,78.88979599999999,93.989796,89.129796,93.469796,80.94979599999999,109.0498,90.469796,107.8298,88.38979599999999,106.38958999999998,78.409796,86.409796,92.889388,91.849796,102.5298,86.08979599999999,84.569796,95.74979599999999,92.569796,97.509796,104.8298,95.16979599999999,89.08979599999999,92.16979599999999,97.88979599999999,98.16979599999999,83.88979599999999,99.069796,92.909796,90.929796,70.813299,69.712474,95.629592
162,55,2,99.261859,99.821859,79.261859,94.541859,89.641859,93.981859,81.361859,109.56186000000001,90.901859,108.26186000000001,88.921859,106.94186,78.78593000000001,87.001859,93.401859,92.421859,103.00186,86.60185899999999,85.081859,96.261859,93.081859,98.081859,105.26186000000001,95.681859,89.501859,92.721859,98.733719,98.681859,84.401859,99.60185899999999,93.401859,91.281859,71.16185899999999,70.10185899999999,96.181859
163,56,0,99.702177,100.58218000000001,79.682177,94.98217700000001,90.242177,94.40217700000001,81.822177,110.02218,91.362177,108.70218,89.382177,107.62218,79.322177,87.442177,93.842177,92.862177,103.54218,87.102177,85.582177,96.802177,93.682177,98.642177,105.70218,96.142177,90.022177,93.26217700000001,99.282177,99.162177,84.962177,100.10218,93.942177,91.722177,71.582177,70.502177,96.682177
164,56,1,100.20154000000001,101.22154,80.141542,95.421542,90.781542,94.901542,82.24154200000001,110.68153999999998,91.921542,109.24153999999999,89.861542,108.18153999999998,79.841542,88.001542,94.361542,93.361542,104.04154,87.621542,86.161542,97.341542,94.201542,99.18154200000001,106.22153999999999,96.74154200000001,90.441542,93.901542,99.96154200000001,99.721542,85.481542,100.58154,94.501542,92.15859,72.081542,70.914506,97.341542
165,56,2,100.69996,101.99996,80.55497700000001,96.01995500000001,91.234977,95.419955,82.639955,111.41996,92.374977,109.81995,90.37995500000001,108.61498,80.37995500000001,88.539955,94.95995500000001,93.979955,104.69996,88.05497700000001,87.039955,97.839955,94.79995500000001,99.79995500000001,106.67498,97.354977,90.934977,94.479955,100.59995,100.23995,86.05497700000001,101.19996,95.01995500000001,92.534977,72.594977,71.339955,97.874977
166,57,0,101.14345,102.70345,81.02344699999999,96.683447,92.123447,96.003447,83.043447,112.07068000000001,92.94344699999999,110.40345,90.863447,109.14345,80.80344699999999,89.063447,95.703447,94.59034,105.26345,88.543447,87.66344699999999,98.423447,95.41034,100.42345,107.22345,97.827816,91.483447,95.103447,101.14345,100.82345,86.563447,101.82379,95.66344699999999,93.06781600000001,73.103447,71.80344699999999,98.403447
167,57,1,101.5863,103.3463,81.586304,97.406304,92.766304,96.52630400000001,83.33847800000001,112.6863,93.446304,110.9063,91.546304,110.2063,81.286304,89.584076,96.406304,95.266304,105.9063,89.146304,88.446304,98.926304,96.126304,101.1263,107.9063,98.546304,92.10630400000001,95.806304,101.9663,101.3463,86.985261,102.4063,96.226304,93.566304,73.666304,72.284076,99.046304
168,57,2,102.15265,104.27265,82.432653,98.492653,93.512653,97.272653,83.792653,113.79265,94.572653,112.39531000000001,92.292653,111.17265,82.052653,90.132653,97.452653,96.092653,106.97265,89.892653,89.33265300000001,99.610663,96.97265300000001,102.15265,108.65796,99.412653,93.01795899999999,96.652653,102.83265,102.19265,87.732653,103.23265,97.492653,94.312653,74.75265300000001,73.052653,99.792653
169,58,0,102.77805,105.03805,82.99805,99.410249,94.35805,98.01805,84.19805,114.55805,95.43805,113.65415,92.79805,112.59805,82.63805,90.57805,98.57805,96.87805,107.97805,90.41805,89.99805,100.25805,97.7261,103.33805,109.4861,100.01805,93.77805,97.3061,103.93805,103.17805,88.41805,104.09805,98.51805,94.99805,75.45805,73.93805,100.55805
170,58,1,103.31995,105.63996000000002,83.579955,100.15996,95.059955,98.579955,84.559955,115.19996,96.16990899999999,115.25996,93.31995500000001,113.64991,83.09995500000001,90.979955,99.219955,97.45995500000001,108.79996000000001,90.859955,90.619955,100.71996,98.399955,104.69996,110.11996,100.43996,94.31995500000001,97.839955,104.59498,104.05996,88.95995500000001,104.79996,99.259955,95.439955,76.01995500000001,74.559955,101.07996
171,58,2,103.99329,106.11328999999999,84.253288,100.57329,95.513288,99.13328800000001,85.113288,115.67329,96.833288,115.93328999999999,93.693288,114.47328999999999,83.453288,91.413288,99.653288,97.973288,109.43328999999999,91.273288,91.033288,101.17329000000001,98.853288,105.29328999999998,110.65986000000001,100.99329,94.753288,98.313288,105.05328999999999,104.57329,89.353288,105.41328999999999,99.693288,95.933288,76.433288,75.113288,101.65329
172,59,0,104.74027,106.70026999999999,84.700272,101.08027,96.120272,99.80027199999999,85.700272,116.50027,97.38027199999999,116.74027,94.180272,114.96027,83.900272,91.920272,100.22027,98.460272,109.98026999999999,91.80027199999999,91.580272,101.76026999999999,99.420272,105.84026999999999,111.40026999999999,101.48026999999999,95.400272,98.860272,105.62026999999999,105.12026999999999,89.88027199999999,106.02027,100.18027,96.420272,76.88027199999999,75.560272,102.14027
173,59,1,105.15664,107.2506,85.21664399999999,101.53111,96.590949,100.35664,86.033322,117.26328999999998,97.976644,117.33663999999999,94.676644,115.45222,84.316644,92.450949,100.77332,98.867774,110.53663999999999,92.28554799999999,92.006661,102.43664,99.83664399999999,106.39663999999999,112.03663999999999,102.03664,95.78554799999999,99.35664399999999,106.09664,105.61663999999999,90.31110699999999,106.43664,100.73095,96.896644,77.290604,75.896644,102.65332
174,59,2,105.779,107.919,85.859002,102.0345,96.994501,101.23899999999999,86.559002,118.039,98.579002,118.419,95.359002,115.859,84.994501,93.019002,101.399,99.579002,111.279,92.779002,92.579002,103.23899999999999,100.499,106.979,112.819,102.73899999999999,96.399002,100.09899999999999,106.839,106.279,90.799002,107.15899999999999,101.139,97.399002,77.69900200000001,76.319002,103.119
175,60,0,106.37813999999999,108.53203,86.117035,102.39938000000001,97.318141,102.09814,86.97814100000001,118.89813999999998,99.198141,119.43813999999999,95.93401999999999,116.22628,85.251357,93.492035,102.03535,100.09814,111.96406999999999,93.218141,92.958141,103.79136,101.01271,107.71813999999999,113.53813999999998,103.55407,96.938141,100.55814000000001,107.57406999999999,106.91814,91.25814100000001,107.67813999999998,101.77814000000001,97.796018,78.138141,76.658141,103.53814
176,60,1,106.90118000000001,109.06558999999999,86.54706,103.03236,97.708236,102.84118000000001,87.401179,119.58118,99.741179,120.22118,96.381179,117.32118,85.841179,93.861179,102.52559000000001,100.64118,112.56118000000001,93.761179,93.441179,104.32706,101.62118000000001,108.60118,114.22118,103.96706,97.50117900000001,101.32118,108.08118,107.44559,91.74706,108.36559,102.34118000000001,98.168897,78.481179,77.223537,104.04118000000001
177,60,2,107.3688,109.4888,86.988798,103.3488,98.108798,103.3288,87.82879799999999,120.0288,100.1488,120.6488,96.748798,117.9888,86.168798,94.208798,102.9888,101.1888,113.0488,94.168798,94.39775999999999,104.6688,102.0688,109.0488,114.7088,104.5488,97.908798,101.8288,108.6088,107.8888,92.248798,108.9688,102.6888,98.508798,78.76975999999999,77.68879799999999,104.4288
178,61,0,107.83963999999999,109.97963999999999,87.579637,103.75964,98.639637,103.83964,88.359637,120.57964,100.51964,121.35963999999998,97.279637,118.45964,86.49963699999999,94.659637,103.57964,101.71964,113.57964,94.559637,94.99963699999999,105.11963999999999,102.57964,109.69963999999999,115.27963999999999,105.37964,98.339637,102.25964,109.25963999999999,108.39963999999999,92.619637,109.69963999999999,103.23964000000001,99.359637,79.039637,78.099637,104.95964
179,61,1,108.58403999999999,110.46404,88.164036,104.26404000000001,99.124036,104.30404,88.804036,121.10404,100.98404000000001,121.90404,97.82403599999999,119.04404,86.917018,95.124036,104.22404,102.26404000000001,114.18404,95.064036,95.68403599999999,105.62404,103.04404,110.06403999999999,115.96404,106.04404,98.804036,102.78404,109.80403999999999,108.88403999999998,93.07155999999999,110.22403999999999,103.72404,99.634912,79.504036,78.474912,105.56403999999999
180,61,2,109.38122,111.06121999999999,88.921225,104.92123000000001,99.601224,105.04123,89.381225,121.92123000000001,101.48122,122.76123,98.501225,119.98122,87.301225,95.72122399999999,104.90123,103.00123,114.94123,95.701224,96.421225,106.34121999999999,103.74122,110.68123,116.71245,106.83735,99.381225,103.52123,110.54123,109.48122,93.621224,111.06121999999999,104.24123,100.00367,80.023673,78.877806,106.24122
181,62,0,110.14367,111.62123000000001,89.583674,106.04366999999999,100.28367,105.74367,89.943674,122.72367,102.10367,123.78367,99.163674,121.24367,87.803674,96.258418,105.60367,104.01102,115.96367,96.49734699999999,96.883673,107.04366999999999,104.53102,111.38367,117.65735,107.72367,100.11735,104.26366999999999,111.36367,110.16367,94.323673,111.74683999999999,104.82366999999999,100.71455999999999,80.576837,79.183674,106.92367
182,62,1,110.68027,112.12026999999999,90.066757,106.54026999999999,100.70026999999999,106.28027,90.480272,123.24027,102.61109,124.46027,99.600272,122.04026999999999,88.360272,96.66027199999999,106.06026999999999,104.46027,116.59053999999999,97.060272,97.360272,107.50027,105.15053999999999,111.86027,118.22027,108.16838,100.74027,104.72027,112.08027,110.64027,94.780272,112.28027,105.36027,101.19054,80.88861,79.52027199999999,107.50027
183,62,2,111.25678,112.63678,90.65678,106.99678,101.19678,106.85678,91.23678000000001,123.79678,103.15678,125.05678,100.17678000000001,122.89678,88.77678,97.13678,106.57678,104.99678,117.25678,97.53678000000001,97.79678,108.11678,105.73678000000001,112.47678,118.83678,108.61678,101.15678,105.17678000000001,112.93678,111.23678000000001,95.27678,112.95678000000001,105.95678000000001,101.91678,81.25678,79.95678000000001,108.07678
184,63,0,112.06376000000002,113.22376000000001,91.263764,107.50376000000001,101.84376,107.48376,91.863764,124.68376,103.78376,125.70376,100.60376,123.40376,89.203764,97.683764,107.20376,105.50376000000001,117.94376000000001,98.003764,98.303764,109.00376000000001,106.38376000000001,113.10376000000001,119.50376000000001,109.16376000000001,101.68375999999999,105.64376000000001,113.66376000000001,111.90376,95.903764,113.46376000000001,106.90376,102.38376,81.686882,80.443764,108.76376
185,63,1,112.87646000000001,114.01646000000001,92.256463,108.29646000000001,102.83646,108.25646,92.776463,125.97646,104.61646,126.67646,101.29646,124.53646,89.776463,98.41646300000001,108.25646,106.15646000000001,118.77646000000001,98.576463,99.016463,110.55646000000002,107.31646,113.91646000000001,120.41646000000001,109.91646000000001,102.49646,106.35646000000001,114.43646000000001,112.81646,96.756463,114.15646000000001,107.87646000000001,103.19646,82.016463,80.816463,109.59646000000001
186,63,2,113.66808999999999,114.74951999999999,93.04809499999999,109.0481,103.7081,109.0481,93.568095,126.7681,105.4081,127.9681,101.9881,126.1881,90.568095,99.68809499999999,109.2081,106.9481,119.5681,99.368095,99.808095,111.6881,108.3681,114.7081,121.4881,110.7081,103.1081,107.1227,115.2281,113.6281,97.54809499999999,114.90936,108.7281,103.9881,82.7171,81.488095,110.5481
187,64,0,114.64902,115.80903,94.189025,109.52991999999999,104.76903,110.10903,94.209025,127.90903,106.50901999999999,129.02902,103.04903,127.00901999999999,91.389025,100.5879,110.26903,107.66903,120.70903,100.22901999999999,100.16903,113.12903,109.28903000000001,115.98903,122.28903000000001,111.26993999999999,104.28903000000001,108.18903,116.52903,114.82903,99.929025,115.40992,109.96903,104.88903,82.889025,81.969025,111.72901999999999
188,64,1,115.1408,116.6024,94.66240400000001,110.0224,105.5824,110.7824,94.722404,128.5024,107.1024,129.6424,103.71414,127.5824,92.096202,101.1824,110.6824,108.1824,121.6224,100.99481,100.7824,113.6824,109.8224,116.5224,122.9424,111.7824,105.0024,108.7562,117.2824,115.2824,100.4562,116.0424,110.6424,105.5024,83.24240400000001,82.464481,112.2824
189,64,2,115.70934,117.24933999999999,95.249342,110.60933999999999,106.16933999999999,111.40933999999999,95.309342,129.12933999999998,107.62933999999998,130.22933999999998,104.28934,128.14934,92.649342,101.70934,111.14934,108.96933999999999,122.36934,101.56934,101.24967,114.16933999999999,110.40933999999999,117.08967,123.48933999999998,112.24933999999999,105.50934,109.22934,117.76933999999999,115.80933999999999,100.88934,116.84933999999998,111.14934,106.24933999999999,83.589342,82.85967099999999,112.76933999999999
190,65,0,116.22594,118.08594,95.845941,111.32593999999999,107.00594,112.10593999999999,95.885941,130.02594,108.34593999999998,130.90594,104.84594,128.74594,93.085941,102.30594,111.80593999999999,109.63797,123.30593999999999,102.14594,101.80594,114.78797,111.30593999999999,117.74593999999999,124.28594,112.74593999999999,106.34593999999998,109.96593999999999,118.36594,116.52593999999999,101.50594,117.46593999999999,112.02593999999999,106.74593999999999,83.99797,83.347971,113.36594
191,65,1,116.81288,118.91288,96.43288000000001,111.85288,108.17288,112.73288000000001,96.37288000000001,130.97288,108.97288,131.55288000000002,105.49288,129.33288000000002,93.57144,103.01288000000001,112.43288000000001,110.05288,124.09288000000001,102.77288,102.35288,115.27288,111.97288,118.45288000000001,125.17288,113.43288000000001,107.05288,110.81288,118.91288,117.43288000000001,102.13288,118.15288000000001,112.83288,107.41288,84.513898,83.698288,113.93288000000001
192,65,2,117.96091000000001,119.68273,97.140907,112.66091000000002,108.98091000000001,113.54091000000001,97.10090699999999,132.16091,109.64091,132.42091000000002,106.26273,130.04136,94.24090699999999,103.82091,113.26091000000001,110.70091000000001,125.10091000000001,103.44091,103.12091,115.94091,112.82091000000001,119.36091,125.94091,114.19391999999999,108.12091000000001,111.62091000000001,119.68091000000001,118.30091000000002,102.70091,119.30091000000002,113.94091,108.28091,85.060907,84.297922,114.72091
193,66,0,118.66248999999999,120.35625,97.942494,113.26248999999999,109.68248999999999,114.24248999999999,97.587498,132.86248999999998,110.38248999999999,133.12249,106.88248999999999,130.68249,94.840499,104.58249,114.26248999999999,111.34248999999998,126.40248999999999,104.14249000000001,103.91499,116.38893,113.82248999999999,120.22249,126.86249,114.48938000000001,108.94248999999999,112.82248999999999,120.52248999999999,118.98248999999998,103.20249,120.00249,115.36748,109.32248999999999,85.56931800000001,84.422494,115.52248999999999
