,measure_number,beat_number,pid1263-17,pid52932-10,pid5667229-07,pid9048-17,pid9050-17,pid9054-17,pid9055-17,pid9056-13,pid9058-17,pid9059-17,pid9060-17,pid9062-17,pid9063-17,pid9064-10,pid9065-12,pid9066-17,pid9067-17,pid9068-11,pid9072-17,pid9075-17,pid9078-09,pid9081-05,pid9088-12,pid9093-17,pid9094-17,pid9097-18,pid9099-17,pid9100b-13,pid9101-17,pid9103-09,pid9104-17,pid9105-17,pid9111-17,pid9116-07,pid9118-17,pid9126-05,pid9128-13,pid9130-02,pid9137-10,pid9138-17,pid9139-17,pid9153-17,pid9162-06,pid9166e-10,pid9170-17,pid9173-22,pid9174-17,pid917509-07,pid9186c-17,pid918722-06,pid918904-04,pid918919-19,pid9192-17,pid9193-02
288,97,2,156.77608,142.19608,129.87816,162.09608,150.17608,134.51608000000002,138.29608000000002,148.11608,132.51505,139.75608,129.25608,148.19608,138.33608,119.31608,147.70304,140.75608,123.92845,136.49608,141.41608,159.23608000000002,138.77608,137.69608,156.53608,135.83608,145.61608,141.09878999999998,135.65256000000002,147.73608000000002,141.23608000000002,170.09608,136.91608,179.19608,120.45608,137.37639,133.59608,126.15608,139.9283,152.33608,119.964,131.75441999999998,131.93608,128.17608,110.85608,134.13608,148.93608,157.13716000000002,130.45608000000001,130.63923,147.71608,117.33901000000002,136.09186,111.05608000000001,121.69608000000001,126.61608000000001
289,98,0,157.5861,142.5661,130.5661,162.9461,151.2861,135.33805,138.9461,148.8061,133.0461,140.5861,129.9661,149.0861,139.1661,119.7866,148.4544,141.6983,124.7461,137.3261,142.2461,160.2061,139.5061,138.5261,157.3861,136.5861,146.7861,141.6261,136.1861,148.5505,142.3622,170.4261,137.5061,180.4461,121.2261,137.65537,134.5105,126.97805,140.52902,153.2461,120.6261,132.1861,132.6822,129.1261,111.15321999999999,134.7661,149.7661,157.6661,131.0061,131.0861,148.5461,117.99451,136.67805,111.71903,122.5861,127.5261
290,98,1,158.16728,143.00728,131.08728,163.42728,151.96728000000002,135.74728000000002,139.40728000000001,149.16243,133.46728000000002,141.14728,130.38728,149.52728000000002,139.58728,120.46728,149.00728,142.30728,125.14728000000001,137.76728,142.68728000000002,160.74728000000002,139.96728000000002,138.78864,158.04728,136.8497,147.62728,142.00728,136.60728,149.04728,142.82456000000002,170.84728,138.18728000000002,180.94728,122.08728,137.92728,134.94728,127.36728000000001,140.94728,153.74728000000002,121.26728,132.54728,133.20728,129.54728,111.50728000000001,135.40728000000001,150.20728,158.08728,131.82728,131.50728,148.98728,118.30728,137.06728,112.07864,123.00728000000001,127.90728
291,98,2,158.58442,143.42442,131.50441999999998,163.87327,152.46442,136.06441999999998,139.80442,149.42442,133.86442,141.60442,130.97884,149.92442,139.98442,120.86442,149.50441999999998,142.70442,125.54442,138.19326999999998,143.10442,161.32211,140.36442,139.16442,158.71327,137.18442,148.02442,142.40442,137.00441999999998,149.56441999999998,143.22442,171.24442,138.64442,181.36442,122.48442,138.24442,135.34441999999999,127.86442,141.38442,154.18442,121.68441999999999,132.94442,133.72442,129.94442,111.84442,135.80442,150.60442,158.51326,132.38442,131.88442,149.38442,118.64442,137.46442,112.40442,123.40442,128.26442
292,99,0,158.93934,143.89934,131.83934,164.27934,152.85934,136.33934,140.15934,149.75467,134.16467,142.11934,131.43934,150.37933999999998,140.31933999999998,121.21933999999999,149.95934,143.09933999999998,125.95934,138.53933999999998,143.51934,161.67934,140.75933999999998,139.42489,159.05934,137.47467,148.65934,142.73934,137.47933999999998,149.99934,143.67934,171.53933999999998,138.99934,181.81933999999998,123.37933999999998,138.53933999999998,135.75933999999998,128.21934,141.75933999999998,154.55934,122.05933999999999,133.35934,134.09933999999998,130.24233999999998,112.17311000000001,136.13467,151.05934,158.87933999999998,132.71934,132.19933999999998,149.79934,118.91978,137.89934,112.71933999999999,123.89934,128.56645
293,99,1,159.38764,144.34763999999998,132.16763999999998,164.76764,153.30764,136.68764,140.48764,150.06763999999998,134.52764,142.60764,131.86764,150.80764,140.74764,121.64764,150.38764,143.80764,126.42764,138.88764,144.04764,162.14764,141.16763999999998,139.70764,159.48764,137.80764,149.40764,143.06763999999998,137.88764,150.42764,144.12763999999999,171.96764,139.42764,182.42764,124.06764,138.82764,136.14764,128.60764,142.18764,154.94763999999998,122.50764,133.72763999999998,134.50763999999998,130.54764,112.46763999999999,136.58764,151.46764,159.30764,133.08764,132.60764,150.22763999999998,119.32763999999999,138.22763999999998,113.02763999999999,124.32763999999999,128.96764
294,99,2,159.83558,144.80518999999998,132.58518999999998,165.24596,153.72519,137.10519,140.92519,150.46518999999998,134.94519,143.12039,132.36518999999998,151.40116,141.16519,122.10519,150.80518999999998,144.40519,126.89076999999999,139.30518999999998,144.56519,162.66596,141.64596,139.98519,159.88519,138.12519,149.88519,143.48519,138.32038,150.86518999999998,144.60596,172.40039,139.84519,183.14116,124.90596000000001,139.12519,136.50519,129.04038,142.64518999999999,155.38519,122.92518999999999,134.14518999999999,134.98519,130.86518999999998,112.82518999999999,137.04038,151.92039,159.76519,133.50519,133.02518999999998,150.64518999999999,119.62518999999999,138.64518999999999,113.38519,124.83558000000001,129.36518999999998
295,100,0,160.22356000000002,145.38356000000002,132.93678,165.66356000000002,154.10356000000002,137.46356,141.30356,150.74356,135.22356000000002,143.53712,132.94356000000002,151.90356,141.54356,122.52356,151.22356000000002,144.86356,127.28356000000001,139.72356000000002,144.96356,163.06356,142.02678,140.26356,160.26356,138.44356000000002,150.28356000000002,143.82356000000001,138.74356,151.24356,145.02356,172.90356,140.16356000000002,183.82356000000001,125.30356,139.42356,136.86356,129.42356,143.02356,155.72356000000002,123.30356,134.46356,135.36356,131.18356,113.18356000000001,137.50356000000002,152.28356000000002,160.14356,133.90356,133.28356000000002,151.02356,119.88356,139.10356000000002,113.74356,125.32356000000001,129.74356
296,100,1,160.64668999999998,145.86668999999998,133.28669,166.14668999999998,154.54668999999998,137.84669,141.68669,151.10669,135.58669,144.02669,133.32668999999999,152.36668999999998,141.96669,123.00668999999999,151.72669,145.28669,127.74668999999999,140.12669,145.46669,163.52669,142.38669,140.56669,160.68669,138.72669,150.78669,144.18669,139.20668999999998,151.76668999999998,145.44669,173.32668999999999,140.58669,184.36668999999998,125.80668999999999,139.71556,137.20668999999998,129.78669,143.48668999999998,156.08669,123.72668999999999,134.74669,135.80669,131.51835,113.50668999999999,137.92668999999998,152.70668999999998,160.56669,134.30669,133.72669,151.42835,120.20669,139.50669,114.05417,125.74668999999999,130.14668999999998
297,100,2,161.03884,146.41884,133.69884,166.53884,154.95883999999998,138.27884,142.11883999999998,151.49884,135.99884,144.57883999999999,133.87884,152.83884,142.37884,123.57883999999999,152.15884,145.71884,128.15884,140.51883999999998,146.01883999999998,164.07883999999999,142.85884,140.93884,161.35884,139.09884,151.21884,144.59884,139.65884,152.21884,145.91884,173.74768999999998,141.03884,184.87884,126.57883999999999,140.06441999999998,137.61883999999998,130.29883999999998,143.93884,156.55884,124.23884,135.15884,136.25884,131.85884,113.85883999999999,138.33884,153.22769,160.89883999999998,134.93884,134.13884,151.87884,120.49883999999999,140.01883999999998,114.41883999999999,126.29883999999998,130.55884
298,101,0,161.52778,146.94778,134.14778,167.02778,155.52778,138.74778,142.64778,151.96778,136.42778,145.16778,134.40778,153.56111,142.84778,124.29222,153.17667,146.31445,128.78778,140.92778,146.66778,164.82778000000002,143.47666999999998,141.28778,161.88778,139.46778,151.97888999999998,144.98778000000001,140.29667,153.19888999999998,146.82111,174.48333,141.75222,185.53888999999998,127.31222,140.46778,138.18333,130.80778,144.53445,157.08333000000002,124.80333,135.48778000000001,136.99667,132.28778,114.18333,138.76778000000002,153.82111,161.38333,135.38778,134.60778,152.44778,120.81593000000001,140.83,114.78778,126.97888999999999,131.13889
299,101,1,161.96832,147.46832,134.80832,167.55958,156.20832,139.34832,143.16664,152.56832,136.98832,145.72832,134.76832,154.22832,143.36831999999998,124.86832,153.72832,147.20497,129.38664,141.32832,147.44832,165.32832,144.06832,141.74663999999999,162.62663999999998,139.98832,152.56832,145.38832,141.02832,153.76832,147.54832,175.00832,142.42831999999999,186.10832,128.10832,141.00832,138.80832,131.36831999999998,145.12832,157.68832,125.52663999999999,135.94832,137.64831999999998,132.80832,114.62832,139.18663999999998,154.52832,161.88832,135.82832,135.14664,153.22832,121.12832,141.46832,115.18831999999999,127.70496999999999,131.66832
300,101,2,162.84265,148.12265,135.80265,168.24633,157.00265,140.16265,144.00265,153.22265,137.68265,146.54265,135.52265,155.28265,144.42265,125.64633,154.90633,148.76265,130.06633,142.00265,148.58265,166.23633,145.16265,142.58633,163.96633,140.60633,153.56633,146.38265,141.96265,154.94265,148.90265,176.06265,143.48265,187.00265,129.50265,142.00633,139.80265,132.24265,146.08633,158.30265,126.54265,136.50633,138.72633000000002,133.40265,115.14265,139.72633000000002,155.80265,162.50265,136.84265,135.90265,154.40265,121.48633000000001,142.32633,115.68633,128.74265,132.50633
301,102,0,163.57186000000002,148.71364,136.43186,168.79186,157.65186,141.13186000000002,144.70395,153.65348999999998,138.34093000000001,147.02047,135.95598,155.96047,145.07186000000002,126.45186000000001,155.57186000000002,149.27546999999998,130.69186000000002,142.65186,149.29186,166.82093,145.79729,143.24395,164.73093,141.31546,154.21186,147.04047,142.49186,155.59186,149.61186,176.93186,144.25186000000002,187.89093,130.07363999999998,142.45349,140.59729,132.85186000000002,146.81186,158.76395,127.05523000000001,136.93186,139.26395,133.95186,115.69698000000001,140.35186000000002,156.45186,163.19093,137.31546,136.45598,155.05186,122.03698,142.65186,116.23698,129.08047,132.99008
302,102,1,164.16723000000002,148.96723,137.14723,169.22723,158.32723000000001,141.82723000000001,145.22723,153.92723,138.64723,147.40723,136.26723,156.52723,145.78723,126.78723000000001,156.14723,149.94787,131.12723,143.06723,149.70723,167.14723,146.22723,143.74723,165.24723,141.92723,154.96723,147.81893,143.10723000000002,156.18723,149.96723,177.58446999999998,145.08723,188.58723,130.72723,142.98723,141.22723,133.32723000000001,147.74723,159.14723,127.50723,137.54723,139.74723,134.50723,115.96723,140.72723,157.16723000000002,163.84723,137.92723,136.66723000000002,155.50723,122.40723,143.06723,116.52723,129.56723,133.28723
303,102,2,164.49104,149.23051999999998,137.53104,169.59104,158.61701000000002,142.17103999999998,145.55104,154.21104,138.93104,147.77104,136.59104,156.91103999999999,146.15104,127.07104,156.41103999999999,150.41103999999999,131.49104,143.33104,150.02052,167.47104,146.53104,144.19104,165.51051999999999,142.25104,155.45103999999998,148.23103999999998,143.45051999999998,156.43104,150.35103999999998,178.11104,145.44052,189.09104,131.07103999999998,143.37104,141.47035,133.65104,148.25104,159.55104,127.79052,137.87104,140.11104,134.81104,116.33103999999999,141.15035,157.53104,164.14052,138.29103999999998,137.05104,155.89104,122.63103999999998,143.35103999999998,116.88051999999999,129.85052,133.59104
304,103,0,164.80066000000002,149.48533,137.84066,169.94066,158.88066,142.40066000000002,145.86066,154.44066,139.16066,148.08066000000002,136.84066,157.26066,146.46066000000002,127.42066000000001,156.68066000000002,150.72066,131.78066,143.58066000000002,150.30066000000002,167.76066,146.80066000000002,144.46066000000002,165.76066,142.52066000000002,155.78066,148.58066000000002,143.74066000000002,156.72066,150.68066000000002,178.50066,145.74066000000002,189.50066,131.36066,143.66066,141.72066,133.94066,148.52066000000002,159.92066,128.06066,138.18066000000002,140.36066,135.06066,116.60066,141.42066,157.86066,164.38066,138.60066,137.46066000000002,156.20066,122.88066,143.58066000000002,117.16066000000001,130.08066000000002,133.86066
305,103,1,165.39408,149.87408,138.47408000000001,170.41408,159.47408000000001,142.87408,146.45408,154.83408,139.63408,148.65408,137.41408,157.89408,147.01408,128.01408,157.29408,151.41408,132.21408,144.07408,150.79408,168.29408,147.23408,144.93408,166.27408,143.09408,156.45408,149.27408,144.29408,157.31408000000002,151.29408,178.99408,146.37408,190.19408,131.87408,144.01408,142.11408,134.41408,148.99408,160.45408,128.47408000000001,138.75408000000002,140.83408,135.43408,117.07408000000001,141.83408,158.43408,164.81408000000002,139.17408,138.05408,156.65408,123.27408,144.07408,117.63408000000001,130.63408,134.43408
306,103,2,165.84116,150.26558,139.02116,170.90116,160.14116,143.32116000000002,146.96116,155.18116,139.91558,149.18116,137.74558000000002,158.42116000000001,147.46116,128.46116,157.79279,151.80116,132.55558,144.52116,151.34116,168.94116,147.54705,145.40116,166.64116,143.66116,157.12116,149.90116,144.70116000000002,157.76116000000002,151.94116,179.44116,146.80116,190.74116,132.30558,144.38116000000002,142.50558,134.84558,149.44116,160.94116,128.85186000000002,139.18116,141.28116,135.88116000000002,117.45558,142.26558,158.94116,165.24116,139.64116,138.42705,157.02116,123.60116000000001,144.49223,117.98116,131.03372,134.90116
307,104,0,166.26936,150.68937,139.40979,171.36936,160.66937,143.86936,147.38936999999999,155.48936,140.22937,149.60936999999998,138.16937,158.86873,147.88936999999999,129.22937,158.14936,152.02937,132.92936,144.86936,151.76936,169.36936,147.90937,145.76936,167.04936,144.16937,157.56937,150.32936999999998,145.10936999999998,158.18937,152.38936999999999,179.92936,147.20936,191.22937,132.72937,144.64936,142.94937,135.18937,149.84937,161.36936,129.16937,139.58936,141.60936999999998,136.30937,117.82937,142.48936,159.32936999999998,165.68937,139.98936,138.84937,157.36936,123.90936,144.84937,118.38937,131.34937,135.32936999999998
308,104,1,166.88152,151.26115,140.00152,171.78859,161.18152,144.24152,147.74576000000002,155.84511,140.60627,150.16152,138.72152,159.4843,148.54152,129.62152,158.42152,152.74152,133.40152,145.28152,152.12152,169.90152,148.36151999999998,146.20152,167.46152,144.54458,158.16152,151.26152,145.60152,158.48377,153.04152,180.58151999999998,147.70152,191.94152,133.44152,145.02152,143.54152,135.52152,150.60152,161.90152,129.60152,140.17788000000002,142.08022,136.71788,118.44152,142.92152,159.86151999999998,166.30151999999998,140.42152,139.32859,157.72152,124.24152,145.46152,118.84715,131.92152,135.90306999999999
309,104,2,167.17694,151.37694,140.29693999999998,172.07693999999998,161.47693999999998,144.51693999999998,147.99694,156.07693999999998,140.85693999999998,150.47693999999998,138.99694,159.75694,148.83694,129.83694,158.67694,153.25694,133.69693999999998,145.53694,152.41693999999998,170.19693999999998,148.65694,146.49231,167.73694,144.73694,158.55694,151.59694,145.89694,158.69693999999998,153.35693999999998,180.87694,147.99694,192.37694,133.85693999999998,145.27694,143.79693999999998,135.79346999999999,151.07693999999998,162.25694,129.79693999999998,140.43694,142.31694,136.95694,118.55694,143.19693999999998,160.19693999999998,166.59694,140.71694,139.61694,158.01693999999998,124.47693999999998,145.63693999999998,119.11693999999999,132.17694,136.15694
310,105,0,167.41172,151.58086,140.57172,172.39172,161.77172,144.73172,148.27172,156.35172,141.09172,150.75172,139.27172,160.03172,149.11172,130.13172,158.91172,153.57172,134.13172,145.74086,152.65171999999998,170.47172,148.91172,146.71171999999999,167.97172,144.91172,158.87171999999998,151.87171999999998,146.19172,158.93171999999998,153.67172,181.37171999999998,148.25172,192.87171999999998,134.25172,145.50086000000002,144.06086000000002,136.03172,151.35172,162.61172,130.03172,140.71171999999999,142.59172,137.21171999999999,118.83171999999999,143.44086000000001,160.49172,166.87171999999998,140.99172,139.89172,158.21724,124.67172,145.91172,119.39171999999999,132.45172,136.41172
311,105,1,167.9022,151.9422,141.1022,172.7861,162.4022,145.1822,148.8822,156.7861,141.4422,151.2622,139.7822,160.6422,149.5822,130.6822,159.3822,154.4222,134.6022,146.1422,153.1422,170.9622,149.3822,147.1822,168.4622,145.2822,159.4822,152.4822,146.6422,159.4022,154.1822,181.9822,148.8222,193.6422,134.8222,145.90805,144.4422,136.3474,151.9622,163.1422,130.3622,141.1822,143.0422,137.6822,119.2661,143.8222,161.1222,167.3022,141.3622,140.3422,158.5674,124.9822,146.5422,119.8222,132.9822,137.1022
312,105,2,168.39763,152.42051999999998,141.84052,173.26051999999999,163.32052,145.68052,149.68052,157.30052,141.86052,151.84052,140.28052,161.32052,150.08052,131.0761,159.82684,154.79763,134.90108,146.66052,153.78052,171.56052,149.80052,147.68052,169.00052,145.75763,159.99526,153.24052,147.10052,159.82763,154.90052,182.64052,149.46052,194.46052,135.72052,146.37763,144.96052,136.82052,152.45263,163.90052,130.68684,141.70051999999998,143.52052,138.19351,119.6041,144.31263,161.74052,167.80052,141.88052,140.69461,159.02052,125.33763,147.22052,120.16051999999999,133.64052,137.54008000000002
313,106,0,169.03136,153.13136,142.35136,173.71136,164.29027,146.34068,150.18733999999998,157.75136,142.28734,152.69136,140.81136,162.13408,150.87136,131.81136,160.22793000000001,155.51033999999999,135.40733999999998,147.17136000000002,154.29136,172.35136,150.57136,148.29136,169.81136,146.29136,160.53136,154.11136000000002,147.64068,160.24733999999998,155.53136,183.45136000000002,149.99136000000001,195.39136000000002,136.61136000000002,146.64767,145.45136000000002,137.41136,153.06767,164.93272,131.01136,142.13922,143.97068000000002,138.72689,120.11136,144.75136,162.25136,168.48734,142.38766999999999,141.04627,159.72126,126.09136000000001,147.89136000000002,120.67136,134.26086999999998,138.25136
314,106,1,169.51742,153.48483000000002,142.88246999999998,174.10483,164.72483,146.72483,150.53742,158.06371000000001,142.56483,153.22483,141.24483,162.72483,151.54483000000002,132.16483,160.62483,155.92483000000001,135.76483000000002,147.52483,154.83494,172.79742,151.08483,148.64483,170.36497,146.78483,161.32483,154.88483,148.14483,160.64483,156.06483,184.50483,150.39185,196.06483,137.52483,147.01185,145.89783,137.82483,153.56483,165.46483,131.49435,142.96483,144.32483,139.04483000000002,120.53246999999999,145.22483,162.92483000000001,169.20483000000002,142.82483,141.46483,159.98483000000002,126.31435,148.36483,121.04871000000001,134.52483,138.80483
315,106,2,169.89444,153.83444,143.11444,174.45443999999998,164.94288999999998,146.95443999999998,150.77444,158.35443999999998,142.79443999999998,153.56333,141.53444,163.01443999999998,151.89444,132.43444,160.85443999999998,156.27444,136.07443999999998,147.75444,155.13074,173.16333,151.35443999999998,148.97444,170.59444,147.07074,161.61444,155.27889,148.41443999999998,160.85443999999998,156.39444,184.97444,150.61444,196.41889,137.89444,147.19444,146.09444,138.13443999999998,153.89444,165.87888999999998,131.73443999999998,143.27444,144.59089,139.29443999999998,120.77443999999998,145.61444,163.23889,169.47444,143.15444,141.75444,160.27444,126.47443999999999,148.70333,121.33443999999999,134.81222,139.17444
316,107,0,170.17889,154.05889,143.39889,174.71889,165.27889,147.17889,151.05296,158.57889,143.11889,153.99889,141.85889,163.43889,152.17889,132.69888999999998,161.13889,156.55889,136.35889,148.03888999999998,155.31888999999998,173.55889,151.61889,149.21889,170.97888999999998,147.25888999999998,161.91889,155.71889,148.73889,161.13889,156.73889,185.35889,150.89889,196.81888999999998,138.51889,147.51889,146.37888999999998,138.39889,154.19888999999998,166.31888999999998,131.95889,143.59888999999998,144.83889,139.61889,121.03889,145.87888999999998,163.55889,169.95889,143.43889,142.11889,160.55889,126.75889,149.03888999999998,121.59889,135.05889,139.49889
317,107,1,170.66846,154.70846,144.00846,175.16923,165.90846000000002,147.62846000000002,151.58846,159.02846,143.40846000000002,154.66281999999998,142.52846,163.98846,152.78846000000001,133.14846,161.70923,157.24846000000002,136.84846000000002,148.48846,155.78846000000001,174.14846,152.06846000000002,149.62846000000002,171.66846,147.74383,162.30282,156.48846,149.32846,161.74846000000002,157.48228999999998,185.94846,151.48846,197.46537,139.14229,147.96846000000002,146.88846,138.98228999999998,154.74846000000002,166.98846,132.32846,144.24846000000002,145.36846,140.16383000000002,121.50846000000001,146.35923,164.18537,170.30846,143.98846,142.74846000000002,160.94846,127.22846000000001,149.84846000000002,122.06846000000002,135.60846,140.32846
318,107,2,171.13311000000002,155.17311,144.55311,175.63311000000002,166.37311,148.09311,151.97311000000002,159.31311000000002,143.66437,155.37311,142.95311,164.45311,153.25311000000002,133.57311,162.19311000000002,157.77311,137.21737,148.92155,156.29311,174.61311,152.40155,150.05311,172.15311,148.21311,162.71311,156.95311,149.75311000000002,162.21311,158.11311,186.39311,151.91311000000002,197.93311,139.61311,148.29718,147.29311,139.45311,155.21311,167.65311,132.65311,144.71311,145.83311,140.54078,121.87311000000001,146.77311,164.65311,170.73311,144.37311,143.17311,161.29155,127.57311000000001,150.37311,122.44436999999999,136.07311,140.79311
319,108,0,171.54438000000002,155.62438,145.04438000000002,176.10438,167.38438,148.4512,152.32438,159.74438,144.04438000000002,155.92438,143.34438,165.12438,153.64438,134.10438,162.66438,158.18438,137.44438,149.30438,156.76438000000002,175.16438,152.75359,150.40438,172.63359,148.60438,163.10438,157.76438000000002,150.14438,162.66438,158.58438,186.78438,152.30438,198.64438,140.18438,148.58438,147.86438,139.84438,155.64438,168.20438000000001,132.98438000000002,145.20438000000001,146.20438000000001,140.90438,122.18438,147.18438,165.10438,171.30438,144.76438000000002,143.52438,161.62438,127.92438,150.90438,122.76438,136.48438000000002,141.52438
320,108,1,172.03331,156.01331000000002,145.38986,176.47331,167.93331,148.81055,152.71331,160.01776999999998,144.37331,156.57331000000002,143.85331000000002,165.65331,154.21331,134.61291,163.01165,158.69331,137.79331000000002,149.69331,157.23331000000002,175.69331,153.17331000000001,150.71331,173.33331,148.87331,163.51331000000002,158.67331000000001,150.53331,163.03757,159.15331,187.33331,152.69331,199.23331000000002,140.89331,148.95331000000002,148.49331,140.21331,156.33331,168.83331,133.39331,145.77331,146.61331,141.25083,122.53331000000001,147.63331000000002,165.53331,171.89331,145.13165,143.91583,161.93331,128.23331000000002,151.47331,123.07331,136.89331,142.15331
321,108,2,172.40551000000002,156.33775,145.85776,176.79776,168.25776000000002,149.03776000000002,152.99776,160.27776,144.65776,156.91776000000002,144.17775,165.97776000000002,154.53776000000002,134.79776,163.23775,159.43776,138.09776000000002,149.97776000000002,157.57776,175.97776000000002,153.43776,150.94539,173.65776,149.15776,163.89775,159.08551,150.85388,163.23775,159.53776000000002,187.65776,153.07776,199.71776,141.38551,149.27776,148.81776000000002,140.49776,156.79776,169.31776000000002,133.62129,146.05775,146.89775,141.51775,122.83776,147.95775,165.91776000000002,172.25776000000002,145.43776,144.19776000000002,162.17925,128.53776000000002,151.77776,123.39776,137.21776,142.49776
322,109,0,172.74737,156.54737,146.18737,177.08737,168.56736999999998,149.26737,153.26737,160.56736999999998,144.98737,157.28736999999998,144.50737,166.30737,154.86737,135.04934,163.50737,159.76737,138.42737,150.18934,157.90737,176.30737,153.72737,151.24737,174.06736999999998,149.42737,164.20737,159.42737,151.16737,163.50737,159.82737,188.00737,153.38737,200.10737,141.72737,149.48737,149.12736999999998,140.82737,157.04912,169.64737,133.88737,146.32737,147.16737,141.78736999999998,123.10736999999999,148.34474,166.24737,172.58737,145.70737,144.52737,162.44737,128.72737,152.08737,123.68737,137.48737,142.96737
323,109,1,173.42274,156.94274,146.80274,177.50637,169.30274,149.70273999999998,153.94274,161.06637,145.41142,157.94274,145.12274,166.94274,155.38273999999998,135.50637,163.84274,160.40274,138.88273999999998,150.62274,158.32879,176.92274,154.12896,151.64274,174.74274,149.78637,164.70637,160.18274,151.72274,163.86274,160.38273999999998,188.58274,153.88273999999998,200.88273999999998,142.56274,149.95158999999998,149.56637,141.34274,157.56274,170.30274,134.37298,146.80637,147.64274,142.26273999999998,123.52273999999998,148.82855,166.84274,173.22274,146.16637,145.02274,162.88273999999998,129.02274,152.72274,124.10274,138.00274,143.66273999999999
324,109,2,173.86727,157.32181,147.30181000000002,177.94181,169.80181000000002,150.02128000000002,154.50181,161.50197,145.60181,158.56181,145.50181,167.46181,155.88181,136.26181,164.32181,160.84026,139.22181,151.10061000000002,158.98181,177.64181000000002,154.50181,152.18181,175.20036000000002,150.20836,165.14181000000002,160.96181,152.20181000000002,164.22181,160.88181,189.42181000000002,154.44181,201.50181,143.42181000000002,150.1174,150.06181,141.81394,158.06181,170.98181,134.50727,147.30181000000002,148.13148,142.76181,123.86181,149.20436,167.42181000000002,173.74181000000002,146.66181,145.35599,163.34181,129.29513,153.36181000000002,124.44181,138.50181,143.94181
325,110,0,174.38896,157.68896,147.64179,178.36896000000002,170.80896,150.38896,155.06896,161.74299,146.10896,159.18896,145.84896,168.14896000000002,156.40896,136.57948000000002,164.73948000000001,161.20896000000002,139.62896,151.58896000000001,159.38896,178.16896,154.84896,152.70896000000002,175.64896000000002,150.68896,165.52687,161.64687,152.62896,164.73948000000001,161.34896,189.94896,154.96896,202.02896,144.24896,150.39948,150.52896,142.26896000000002,158.52896,171.42896000000002,134.84896,147.76896000000002,148.46896,143.14896000000002,124.18896000000001,149.66896,167.82896000000002,174.18896,146.98896000000002,145.66896,163.80896,129.62896,153.88896,124.76896,138.86896000000002,144.46896
326,110,1,174.88565,158.10565,148.10565,178.76565,171.44565,150.76565,155.56565,162.14565,146.58782,159.60565,146.25446000000002,168.60565,156.90565,136.88565,165.22565,161.98565,139.96565,151.92565,159.82565,178.54565,155.20565,153.08565,176.12565,151.06565,166.10565,162.18565,153.08565,165.22565,161.72565,190.44565,155.38565,202.50565,144.80565,150.64565,151.00565,142.56565,159.24565,171.86565,135.24565,148.14565,148.76565,143.56781999999998,124.50565,150.06565,168.24565,174.76565,147.28565,145.98565,164.08565,129.94565,154.26565,125.06565,139.28565,144.86565
327,110,2,175.16624,158.23541,148.40624,179.08247,171.73812,150.98623999999998,155.80624,162.36812,146.74624,159.90624,146.42623999999998,168.98623999999998,157.20623999999998,137.16624,165.42623999999998,162.26811999999998,140.16624,152.16624,160.12624,178.84624,155.46624,153.26623999999998,176.34624,151.28624,166.38624,162.56624,153.38624,165.42623999999998,161.98623999999998,190.88624,155.62624,202.86624,145.08624,150.84812,151.22624,142.82623999999998,159.54623999999998,172.18624,135.40624,148.36624,149.00624,143.70623999999998,124.80623999999999,150.40624,168.52624,174.98623999999998,147.56624,146.28624,164.32623999999998,130.12624,154.54623999999998,125.36623999999999,139.54623999999998,145.10623999999999
328,111,0,175.46424,158.48424,148.70424,179.38423999999998,172.06423999999998,151.20424,156.14424,162.62424,146.92424,160.24424,146.72423999999998,169.32424,157.54424,137.46424,165.80424,162.56712,140.45712,152.38423999999998,160.38711999999998,179.12424,155.72711999999999,153.52712,176.58424,151.52424,166.70424,162.84423999999999,153.66423999999998,165.80424,162.26424,191.30424,155.84423999999999,203.32424,145.38423999999998,151.08424,151.48424,143.12424,159.82712,172.54424,135.70424,148.66423999999998,149.26424,143.96424,125.08424,150.70424,168.82424,175.28423999999998,147.78918000000002,146.60424,164.56808,130.36424,154.78423999999998,125.64424,139.76424,145.40424
329,111,1,175.99381,158.89381,149.27381,179.85381,172.65381000000002,151.75381000000002,156.79381,163.01381,147.33381,160.79381,147.30191000000002,170.01381,158.13381,137.91381,166.41381,163.09381000000002,140.85381,152.81381000000002,160.90191000000002,179.69381,156.09381000000002,153.95381,177.01381,151.95381,167.19381,163.45381,154.21381,166.39381,162.75381000000002,192.03381000000002,156.29381,203.89381,145.93381000000002,151.51381,151.91381,143.61381,160.29381,173.09381000000002,136.11381,149.19381,149.73381,144.37381000000002,125.55381000000001,151.11381,169.39381,175.77381,148.25381000000002,147.13381,165.01381,130.77381,155.31381000000002,126.09381,140.33381,145.99381
330,111,2,176.41693999999998,159.18339,149.65694,180.35693999999998,173.31694,152.07693999999998,157.21694,163.37694,147.65669,161.23694,147.65694,170.71694,158.51693999999998,138.45694,166.83694,163.25694,141.17694,153.23346999999998,161.39694,180.37694,156.45694,154.31694,177.29693999999998,152.31694,167.57693999999998,164.11694,154.59694,166.83694,163.21694,192.41693999999998,156.61694,204.37694,146.33694,151.81298999999999,152.25694,143.97693999999998,160.75694,173.65081999999998,136.39694,149.55694,150.11694,144.71694,125.93693999999999,151.43694,169.88388,176.18388000000002,148.65694,147.45694,165.32347,131.03694,155.69693999999998,126.45693999999999,140.73694,146.37694
