,measure_number,beat_number,pid1263b-03,pid510262-04,pid52932-18,pid5667249-20,pid5667271-04,pid5667291-18,pid610003b-07,pid9048b-07,pid9049b-03,pid9050b-03,pid9052b-10,pid9054b-03,pid9055b-03,pid9056-11,pid9057f-13,pid9058b-03,pid9059b-07,pid9060b-01,pid9061-32,pid9062b-06,pid9063b-07,pid9064-14,pid9065-21,pid9066b-03,pid9069-03,pid9070b-15,pid9072b-07,pid9073b-07,pid9074g-03,pid9075b-03,pid9085-05,pid9088-19,pid9089-17,pid9090-16,pid9093b-09,pid9094b-03,pid9099b-07,pid9101b-14,pid9103-15,pid9104b-03,pid9111b-05,pid9113-18,pid9114b-12,pid9117-07,pid9118b-07,pid9119-08,pid9120-10,pid9121-11,pid9129-23,pid9130-09,pid9134-09,pid9137-16,pid9138b-03,pid9139b-03,pid9153b-03,pid9161-09,pid9166j-03,pid9170b-03,pid9174b-03,pid917509-09,pid917520-19,pid917525-03,pid9176-11,pid918713-09,pid918819-07,pid918904-11,pid9192b-03
312,105,2,149.52077,130.11154,130.60076999999998,138.89154,140.98077,142.74077,155.39308,142.86077,133.30077,155.95463,105.56076999999999,121.64076999999999,153.90077,150.72231000000002,110.92076999999999,144.09153999999998,156.66386,132.40077,130.12077,154.15308000000002,151.71153999999999,151.74077,171.50077,149.04077,153.93153999999998,111.00076999999999,154.18231,156.56077,149.09153999999998,148.99308,151.00077,176.86077,146.13308,125.24077,173.93153999999998,150.95154,156.70077,149.12077,178.11154,150.90231,173.08077,146.96077,135.66076999999999,153.09153999999998,138.92077,122.54077,156.32076999999998,141.20077,122.46077,192.19308,160.80077,141.32076999999998,131.28077,141.24077,143.98077,142.94231000000002,142.92231,150.16076999999999,134.28077,125.88077,148.03308,141.50231000000002,134.18077,133.12077,129.80077,143.64077,147.42077
313,106,0,149.89229,130.51038,130.89076,139.33229,141.45228999999998,143.09229,155.89229,143.23228999999998,133.63228999999998,156.43458,105.87446000000001,121.91056999999999,154.17229,151.15229,111.39916000000001,144.67229,157.13057,132.87229,130.49114,154.57228999999998,152.09056999999999,152.01228999999998,171.87229,149.41228999999998,154.53229,111.37115,154.57228999999998,157.11229,149.53229,149.41228999999998,151.35228999999998,177.23228999999998,146.57228999999998,125.59046000000001,174.31229,151.39229,157.31458,149.53229,178.65229,151.31046,173.45228999999998,147.33229,135.96114,153.51228999999998,139.35228999999998,122.85229,156.65229,141.49046,122.75228999999999,192.61229,161.17229,141.65229,131.57115,141.59229,144.35228999999998,143.41228999999998,143.31229,150.51228999999998,134.63228999999998,126.21076000000001,148.49229,142.07228999999998,134.61229,133.43229,130.17046000000002,143.93114,147.75115
314,106,1,150.40962,130.76961,131.16981,139.74962,141.82961,143.36962,156.30961000000002,143.60961,133.94961,156.82961,106.10961999999999,122.18961999999999,154.54961,151.54961,111.92961000000001,145.10961,157.42962,133.18962,130.80961000000002,154.98961,152.38961,152.18962,172.18961000000002,149.66961,155.02962,111.72961000000001,154.84962,157.48961,149.90962,149.68961000000002,151.58961000000002,177.60961,146.90962,125.88962,174.68961000000002,151.80961000000002,157.78961,149.82961,179.26961,151.58961000000002,173.74962,147.58962,136.18962,153.88961,139.76961,123.12961999999999,156.90961000000001,141.68962,123.00961000000001,193.16961,161.62961,141.98961,131.82961,141.84962,144.60961,143.86962,143.68962,150.80962,134.94961,126.50961000000001,148.84962,142.46961000000002,135.06961,133.71981,130.42962,144.20961,147.98961
315,106,2,150.85211,131.09211000000002,131.49105,140.15211000000002,142.17211,143.71211,156.63211,143.95211,134.25211000000002,157.17211,106.39211,122.51553,154.83211,151.91211,112.27211000000001,145.45211,157.83211,133.61211,131.19211,155.31211000000002,152.73211,152.53211000000002,172.63211,150.01211,155.41211,112.07211000000001,155.19211,157.83211,150.35211,150.03211000000002,151.95211,177.99211,147.29211,126.21211000000001,175.03211000000002,152.15211000000002,158.13211,150.17211,179.75211000000002,151.89211,174.19211,147.93211000000002,136.53105,154.25211000000002,140.07211,123.41211000000001,157.23211,141.98105,123.31211,193.67211,162.07211,142.29211,132.11211,142.19211,144.8907,144.23211,144.05211,151.15211000000002,135.31211000000002,126.83211000000001,149.25211000000002,142.97211000000001,135.45211,134.03211000000002,130.75211000000002,144.55211,148.33211
316,107,0,151.2688,131.4288,131.8088,140.4888,142.6288,143.9688,156.9688,144.2888,134.5688,157.5088,106.7288,122.7994,155.1688,152.2688,112.6088,145.8288,158.2688,133.9888,131.5288,155.6488,153.0488,152.6888,173.0088,150.3688,155.9088,112.4288,155.5288,158.1688,150.7688,150.3888,152.3288,178.3288,147.7288,126.5288,175.4888,152.4888,158.5488,150.5688,180.2688,152.2288,174.5888,148.1888,136.83626999999998,154.5888,140.3888,123.7488,157.5088,142.2888,123.5488,194.2088,162.4288,142.6288,132.3994,142.5288,145.1888,144.6488,144.3888,151.4888,135.6488,127.1888,149.7088,143.3888,135.8488,134.3194,131.0594,144.8688,148.6688
317,107,1,151.58807,131.78807,132.04807,140.80807,143.12615,144.28807,157.28807,144.60807,134.86807,157.82807,107.02807,123.06806999999999,155.46806999999998,152.66807,112.90807,146.12807,158.60807,134.32615,131.84807,155.96806999999998,153.38807,153.00807,173.32807,150.70807,156.34807,112.84806999999999,155.96806999999998,158.48807,151.08807,150.68806999999998,152.64807,178.64807,148.06615,126.84806999999999,175.90807,152.80807,158.86807,150.90807,180.62807,152.52806999999999,174.92807,148.50807,137.08807,154.90807,140.64807,124.02807,157.70807,142.52806999999999,123.84806999999999,194.62807,162.70807,142.94807,132.62807,142.84807,145.48807,144.96806999999998,144.72807,151.82807,135.90807,127.46807,150.14807,143.70807,136.24806999999998,134.60807,131.36807,145.18806999999998,148.92807
318,107,2,151.93636999999998,132.15636999999998,132.39127,141.15636999999998,143.57637,144.53637,157.63637,144.95637,135.19637,158.17637,107.27637,123.37637,155.81637,153.07637,113.25636999999999,146.45637,159.07637,134.67637,132.27637,156.31637,153.73637,153.29637,173.73637,151.05637,156.81637,113.21637,156.32273999999998,158.83637,151.51637,151.03637,152.99636999999998,178.95637,148.43636999999998,127.17636999999999,176.29637,153.15636999999998,159.23637,151.35637,181.02274,152.85637,175.37637,148.75637,137.39637,155.26273999999998,140.95637,124.31636999999999,158.01637,142.83637,124.17636999999999,195.11637,163.05637,143.23637,132.91637,143.19637,145.77637,145.37637,145.15636999999998,152.17637,136.25637,127.79637,150.50274,144.07637,136.65636999999998,134.91637,131.67637,145.51637,149.27637
319,108,0,152.36789,132.60789,132.68788999999998,141.54789,144.26789,145.00789,158.08789,145.32789,135.48789,158.60789,107.64788999999999,123.74788999999998,156.18788999999998,153.52788999999999,113.62789,146.90788999999998,159.46788999999998,135.08789,132.72789,156.88789,154.14789,153.66789,174.16789,151.50789,157.36789,113.78788999999999,156.82789,159.28789,151.96788999999998,151.40788999999998,153.40788999999998,179.32789,148.90788999999998,127.54789,176.72789,153.54789,159.68788999999998,151.90788999999998,181.40788999999998,153.24788999999998,175.86789,149.24788999999998,137.82789,155.72789,141.24788999999998,124.68789,158.36789,143.20789,124.48789,195.66789,163.42789,143.60789,133.26789,143.54789,146.12788999999998,145.74788999999998,145.52788999999999,152.54789,136.62788999999998,128.16789,150.96788999999998,144.82578,137.08789,135.28789,132.02788999999999,145.88789,149.64789
320,108,1,152.97848,133.03423999999998,133.03423999999998,141.95424,144.99424,145.43424,158.57424,145.73424,135.80212,159.13423999999998,107.97424,124.25424,156.57848,154.05424,114.11424,147.33424,159.87424,135.49424,133.23424,157.39424,154.63423999999998,154.11424,174.75423999999998,152.09423999999999,157.97423999999998,114.45423999999998,157.43424,159.79424,152.47423999999998,151.73424,153.81423999999998,179.71424,149.35424,127.99423999999999,177.31423999999998,153.99424,160.25423999999998,152.39424,181.99424,153.77424,176.47423999999998,149.65424,138.29424,156.19423999999998,141.61424,125.09423999999999,158.67424,143.59423999999999,124.85423999999999,196.43424,163.87848,144.01424,133.67424,143.89424,146.43424,146.21424,146.13423999999998,152.95424,137.03423999999998,128.61424,151.51424,145.33424,137.53423999999998,135.67424,132.35424,146.29424,149.99424
321,108,2,153.43542,133.47541999999999,133.34135,142.39542,145.49542,145.87542,158.99542,146.17542,136.13541999999998,159.51542,108.33542,124.79542,157.05542,154.57542,114.47542,147.77542,160.33542,135.95542,133.80626,157.95542,155.13541999999998,154.63541999999998,175.19541999999998,152.45542,158.61542,114.86271,157.89542,160.19541999999998,152.99542,152.09542,154.19541999999998,180.21542,149.89542,128.37542,177.85542,154.39908,160.71542,152.93542,182.39542,154.13541999999998,176.93542,150.09542,138.69541999999998,156.61542,142.01542,125.37541999999999,159.07542,144.03542,125.33542,197.09542,164.33542,144.29542,134.09542,144.33542,146.79542,146.63541999999998,146.57542,153.33542,137.47541999999999,129.05542,152.13541999999998,145.81542,138.06083999999998,136.05542,132.75542,146.59542,150.39542
322,109,0,154.05274,133.87274,133.55274,142.87274,146.19548999999998,146.35273999999998,159.47274,146.55274,136.47274,159.99137,108.69091999999999,125.19273999999999,157.79273999999998,155.17274,114.89273999999999,148.39274,160.71274,136.41273999999999,134.29273999999998,158.67274,155.55274,155.01273999999998,175.71274,152.83274,159.05274,115.27273999999998,158.39274,160.63273999999998,153.39274,152.43274,154.53274,180.71274,150.41273999999999,128.75274,178.37274,154.73273999999998,161.37823,153.57273999999998,182.95273999999998,154.67274,177.33274,150.59274,139.21274,157.21274,142.41273999999999,125.77273999999998,159.39274,144.45273999999998,125.71137,197.79273999999998,164.91273999999999,144.67274,134.45273999999998,144.67274,147.11137,147.05274,147.17274,153.67137,137.89274,129.53274,152.71274,146.31274,138.51273999999998,136.45273999999998,133.13273999999998,146.92137,150.76137
323,109,1,155.06123,134.62123,134.40122,143.60121999999998,147.32121999999998,147.52122,160.34122,147.46122,137.12122,160.88121999999998,109.24123,126.02123,159.46122,156.30122,115.52122,149.26122,161.40123,137.26123,135.26122,159.72122,156.72123,156.56123,177.04121999999998,153.98122,160.12123,116.16122,159.42122,161.54123,154.60123000000002,153.11245,155.44122,181.70122,151.26123,129.44123000000002,179.38121999999998,155.64122,162.46122,154.98122,184.04123,155.72122,178.64122,151.76123,140.04123,158.22122,143.22122,126.62123000000001,160.14122,145.58122,126.58122,198.76122,165.86122,145.60121999999998,135.34123,145.56123,147.66123000000002,147.90123,148.08122,154.54123,138.72123,130.20122,153.70122,147.52122,139.42122,137.04121999999998,133.86122,147.74122,151.54121999999998
324,109,2,155.70012,135.73713999999998,135.45174,144.99714,148.39545,148.55798000000001,161.73713999999998,148.85714,137.85818,162.31714,109.51705,126.87558,160.85714,157.59335,116.51361999999999,149.54179,161.73952,137.45971,136.65714,161.09714,157.71434,157.65495,177.98452,154.40412,160.73882,117.55713999999999,160.71714,163.57713999999999,155.63448,154.51713999999998,156.03881,182.65429,151.78098,130.79713999999998,180.51636000000002,157.03714,163.67713999999998,155.36117,184.91714,156.53422,179.57545,152.79607,141.09714,159.61713999999998,144.61713999999998,127.49713999999999,161.29325,146.59475,127.01592,200.15714,167.49714,146.49545,136.75714,146.95713999999998,148.5758,149.21714,149.05816000000002,155.97714,139.36067,131.11713999999998,154.9942,148.91714,140.81714,138.55714,135.83713999999998,149.13714,152.93714
325,110,0,156.4849,137.1249,135.5249,146.18436,149.33522,149.3249,163.09497,150.2449,138.7449,163.7849,109.7649,126.88973999999999,161.83943,158.4649,116.52658999999998,150.5849,162.4249,137.6849,137.97535,162.1449,157.75766000000002,158.1249,178.6849,155.6449,161.1649,118.10553999999999,161.9849,164.9649,155.65479,155.1049,156.5649,182.675,152.7449,131.16643,181.3449,158.0649,164.6849,155.9449,186.3049,156.54731,180.3049,153.5849,142.34641000000002,160.08585,145.83563999999998,128.8849,161.4249,146.77605,127.02788999999999,201.5449,168.17396000000002,147.43522,137.6146,147.69426,148.7849,149.65396,149.9249,157.115,140.2449,131.55605,155.83676,149.89396000000002,142.2049,139.9449,136.89396000000002,149.64543,154.15124
326,110,1,158.15592,139.22918,137.15592,147.09592,149.85592,151.19592,164.05046000000002,151.87592,139.37592,164.41592,111.29592,128.31592,162.9151,159.03367,118.91958999999999,152.43591999999998,163.81958999999998,139.31592,139.18551000000002,164.13592,159.23592,158.61592,180.77591999999999,156.65592,162.67592,119.49592,163.35592,165.50494,156.86184,156.81592,159.95592,184.46918,154.28184,132.75959,186.43296,159.25148000000002,165.91286000000002,158.86184,188.75735,156.84184,181.35592,155.50836999999999,142.98837,161.50184,146.09592,129.37592,163.07592,148.13143,129.22326999999999,204.5951,170.55059,149.47592,139.18918,149.09592,151.57592,150.93591999999998,151.51592,158.26775,141.81185,132.35592,156.99591999999998,150.05059,143.21591999999998,141.61592,137.37592,150.84184,155.09592
327,110,2,158.64543999999998,139.96544,137.54953999999998,147.66848000000002,150.70543999999998,152.18544,164.42543999999998,152.48543999999998,140.32544,164.96544,111.90543999999998,129.14543999999998,163.66544,159.76543999999998,119.76543999999998,152.94544,164.48543999999998,139.78544,139.92543999999998,165.12544,160.02544,159.10544,181.50544,157.26543999999998,163.18544,119.90953999999999,164.10544,165.60544,157.48543999999998,157.42543999999998,160.60544,185.30544,154.90544,133.42543999999998,187.12265,159.43833999999998,166.80544,159.60544,189.46544,157.86543999999998,183.54543999999999,156.54543999999999,143.92543999999998,162.22544,146.64543999999998,130.00544,163.68544,148.82544,130.02544,205.38544,171.41252,150.22544,140.00544,149.52544,152.16544,151.48543999999998,151.94544,158.92543999999998,142.17309,133.32544,157.48935,150.58543999999998,143.82544,142.22544,137.94544,151.54543999999999,155.74544
328,111,0,159.1937,140.4137,137.9137,147.9737,151.0737,152.7137,164.8737,153.0137,140.7737,165.3937,112.2737,129.5937,164.0937,160.2537,120.1937,153.7937,164.8937,140.1137,140.4937,165.6337,160.5137,159.5537,182.1937,157.6137,163.6137,120.2137,164.8137,166.0737,157.9137,157.7137,161.0937,185.8537,155.3537,133.8737,187.8937,159.4537,167.2737,160.06728,189.9937,158.2737,184.0937,157.1737,144.3737,162.6737,146.9137,130.3737,164.2737,149.2137,130.5137,206.0537,171.9737,150.7737,140.6137,150.0379,152.5737,151.8137,152.5137,159.3537,142.9937,133.71074,157.8737,151.1937,144.1937,142.9337,138.3737,151.9137,156.1537
329,111,1,159.66581000000002,141.00581,138.3058,148.38581000000002,151.50581,153.3058,165.38581000000002,153.60581000000002,141.2458,165.9058,112.64581000000001,130.06581,164.5858,160.92581,120.7258,154.50581,165.44581000000002,140.5258,141.04581000000002,166.22161,161.0258,160.0858,182.87742,158.06581,164.06581,120.68581,165.3658,166.5258,158.34581,158.16581000000002,161.70161000000002,186.44581000000002,155.78581,134.3658,188.4058,160.14581,167.72581,160.56581,190.42581,158.72581,184.58161,157.76581000000002,144.9058,163.12581,147.34581,130.8058,164.8058,149.78581,131.28581,206.66581000000002,172.56581,151.22581,141.0858,150.5258,153.06581,152.2458,153.06581,159.92581,143.54581000000002,134.16581000000002,158.3058,151.8658,144.56581,143.51742,138.8058,152.3658,156.62581
330,111,2,160.17843,141.22372,138.60371999999998,148.98372,152.12372,153.90372,165.82372,154.20372,141.82372,166.49274,112.85767,130.70372,165.14372,161.52372,121.32372,155.08372,165.98372,141.20372,141.56372,167.26372,161.70372,160.54372,183.67744,158.74372,164.56372,121.14372,165.86372,167.12372,158.80372,158.76372,162.34372,187.10487,156.26372,134.96372,189.00372,160.88371999999998,168.32372,161.16371999999998,190.92372,159.10371999999998,185.20372,158.32372,145.36372,163.72372,147.80372,131.16371999999998,165.48372,150.39744,131.90372,207.55463,173.12372,152.02372,141.46372,151.06372,153.60371999999998,152.64372,153.50372,160.50372,144.14372,134.50372,159.04372,152.41413,145.13259,144.12372,139.24372,152.72372,157.18372
331,112,0,160.67583,141.71583,139.13583,149.71583,152.71583,154.49583,166.49583,154.79583,142.17583,167.03583,113.29583000000001,131.31583,165.73583,162.39583000000002,122.09583,155.69583,166.53583,141.67583,142.21583,167.85583,162.31583,161.11583000000002,184.54165,159.67583,165.01583,121.73583,166.45583,167.69583,159.39583000000002,159.39583000000002,163.23583,187.91583,156.83583000000002,135.53583,189.81583,161.79583,168.73583,161.73583,191.73583,159.69583,185.79583,158.91583,145.87583,164.27583,148.21583,131.71583,166.07583,151.01583,132.65583,208.43583,173.71583,152.55583000000001,141.93583,151.65583,154.19583,153.23583,154.01583,161.29583,144.59583,135.05583000000001,159.65583,152.79583,145.41583,144.79583,139.83583000000002,153.15583,157.75583
332,112,1,161.43628,142.35628,139.31208999999998,150.39628000000002,153.07628,155.30025,167.49628,155.55628000000002,142.55628000000002,168.03628,113.67628,131.91628,166.60256,163.07628,122.69628,156.23628,167.07628,142.05628000000002,142.89628000000002,168.53628,163.13281,161.73063,185.33628000000002,160.37628,165.46909,122.63628,167.21628,168.69628,159.83628000000002,160.05628000000002,163.95628,188.93628,157.55628000000002,136.03628,190.51628,162.29628,169.31628,162.41628,192.43628,160.37628,186.55628000000002,159.76256,146.51628,164.99628,148.83628000000002,132.05628000000002,166.71628,151.77628,133.15628,209.46256,174.59628,153.19628,142.55628000000002,152.15628,154.81628,153.91628,154.65628,161.97628,144.95628,135.41628,160.39628000000002,153.43628,145.77628,145.41628,140.45628,153.59628,158.33628000000002
333,112,2,161.81356,142.79356,139.67356,150.93356,153.51356,156.03356000000002,167.99356,156.11356,143.05356,168.57356000000001,114.01356000000001,132.53356000000002,167.13356000000002,163.67356,123.35051000000001,156.71356,167.63356000000002,142.55356,143.39088999999998,169.09356,163.85356000000002,162.07356000000001,185.85356000000002,160.79578,165.85356000000002,123.21356000000002,167.89356,169.25356000000002,160.35058999999998,160.61356,164.51356,189.57356000000001,158.11356,136.45356,191.25356000000002,162.79356,169.83356,162.92588999999998,192.99356,160.87356,187.03356000000002,160.35356000000002,147.01045,165.47356000000002,149.25051000000002,132.45356,167.23356,152.27356,133.65356,210.15356,175.13356000000002,153.77356,143.07051,152.59356,155.27119,154.43356,155.19356000000002,162.47356000000002,145.31356,135.85356000000002,160.85356000000002,153.89356,146.15356,145.95356,140.99356,154.07356000000001,158.85356000000002
334,113,0,162.24653,143.14653,139.98653000000002,151.36653,153.92653,156.46653,168.44653,156.68653,143.48653000000002,168.96653,114.30653000000001,132.94653,167.56653,164.38653,123.74653,157.26653000000002,168.08653,142.86653,143.90653,169.52653,164.28653,162.54653000000002,186.42653,161.18653,166.28653,123.53551000000002,168.38653,169.64653,160.70653000000001,160.96653,164.98653000000002,189.98653000000002,158.52653,136.80653,191.86653,163.20653000000001,170.18653,163.34653,193.42653,161.24653,187.46653,160.86653,147.42653,165.84653,149.62653,132.86653,167.60653,152.70653000000001,134.06653,210.70653,175.62653,154.16653,143.38653,153.02653,155.78653,154.70653000000001,155.58653,162.92653,145.66653,136.32826,161.23551,154.38653,146.52653,146.24653,141.26653000000002,154.48653000000002,159.28653
335,113,1,162.74036,143.68036,140.32036000000002,151.78036,154.32036000000002,156.88036,168.96036,157.28036,143.88036,169.46036,114.74036000000001,133.30036,168.06036,165.08036,124.20036,157.86036000000001,168.57173,143.28036,144.48036000000002,170.02036,164.76036000000002,163.27073000000001,186.94036,161.70109,166.72518,124.02036000000001,168.92036000000002,170.14036000000002,161.16036,161.42036000000002,165.58036,190.62036,158.98036000000002,137.22036,192.80036,163.82036000000002,170.64007,163.82036000000002,194.03073,161.78036,188.00036,161.36036000000001,147.80518,166.24036,150.08036,133.34036,168.18036,153.24036,134.68036,211.36036000000001,176.28036,154.60036000000002,143.74036,153.50036,156.18036,155.18036,156.06036,163.56036,146.22036,136.62861999999998,161.60036000000002,155.06036,146.94036,146.68036,141.72036,155.00036,159.78036
336,113,2,163.27178,144.034,140.56264,152.32603,154.75534,157.34603,169.46603000000002,157.82603,144.32603,170.00603,115.28603000000001,133.80603,168.54603,165.80603,124.72603000000001,158.38603,169.02603,143.82603,145.02603,170.64603,165.29267,163.86603,187.48603,162.34603,167.24603000000002,124.45773999999999,169.46603000000002,170.68603000000002,161.66603,161.96603000000002,166.56603,191.26603,159.52603,137.6336,193.44603,164.40603000000002,171.08603,164.36603,194.80603,162.32603,188.38603,161.82603,148.26603,166.78603,150.40288999999999,133.69543000000002,168.68603000000002,153.80603,135.30603,211.90603,176.90603000000002,155.16603,144.15437,153.88603,156.68603000000002,155.64603,156.46603000000002,164.38603,146.74802,136.94603,162.0136,155.68603000000002,147.26603,147.16603,142.20603,155.46603000000002,160.32603
337,114,0,163.79361,144.5736,141.0336,152.99361000000002,155.39361,158.01361,170.0736,158.49361000000002,145.05361000000002,170.6336,115.65361000000001,134.11361000000002,169.21361000000002,166.77361000000002,125.2418,159.0336,169.7536,144.2218,145.67361,171.59361,165.87361,164.55721,188.29361,163.65361000000001,167.65361000000001,124.95361000000001,169.95361,171.32803,162.11361000000002,162.6936,167.37361,192.31361,159.99361000000002,138.0736,194.2536,165.31361,171.7536,164.99361000000002,195.6336,162.99361000000002,189.4136,162.43361000000002,148.9136,167.5736,151.01361,134.17361,169.4136,154.5336,135.97721,212.77361000000002,177.61361000000002,155.9736,144.45361,154.55361000000002,157.23361,156.33361000000002,157.09361,165.2536,147.33361000000002,137.3904,162.5736,156.31361,147.79361,147.67361,142.65361000000001,156.23361,160.99361000000002
338,114,1,164.48762,145.28762,141.38762,153.70762,156.08762,159.12762,170.96761999999998,159.20762,145.70762,171.48762,116.14761999999999,134.56762,170.08762,167.56524,125.88524,159.60762,170.44762,144.80762,146.42762,172.60762,166.66523999999998,165.52761999999998,189.00762,164.50762,168.2268,125.62762,170.60762,172.16762,162.74761999999998,163.40762,168.38762,193.50762,160.68761999999998,138.56762,195.44762,166.22143,172.38762,165.74761999999998,196.38762,163.76286000000002,190.32762,163.69571000000002,150.14762,168.47333,151.66762,134.78762,170.23333,155.46761999999998,136.70762,213.68762,178.52048,157.03333,145.08762,155.26762,157.66762,157.16762,157.80762,166.32523999999998,147.84762,137.82762,163.28762,157.16762,148.24761999999998,148.24761999999998,143.32762,157.09333,161.78762
339,114,2,164.89713999999998,145.83713999999998,141.75089,154.21357,156.49714,159.85714,171.36356999999998,159.81714,146.20356999999998,171.90357,116.51714,134.91714,170.56357,168.23119,126.53143,160.04357,170.95713999999998,145.20356999999998,147.03714,173.27714,167.38357,165.99714,189.51713999999998,165.17713999999998,168.70356999999998,126.15357,171.17713999999998,172.56357,163.27714,163.92356999999998,168.99714,194.36356999999998,161.27714,138.97714,196.05714,166.93714,172.91714,166.27714,196.99714,164.31714,191.07713999999999,164.39713999999998,150.75714,168.91673,152.05714,135.19714,170.74357,156.03714,137.35714,214.38357000000002,179.19714,157.66357,145.53714,155.83713999999998,158.17713999999998,157.71714,158.21905,166.97714,148.19357,138.24357,163.69714,157.84357,148.61713999999998,148.73713999999998,143.83713999999998,157.71714,162.26357
340,115,0,165.27221,146.05442,142.12221,154.53441999999998,156.81441999999998,160.37442,171.75441999999998,160.37442,146.53441999999998,172.29442,116.81442,135.29442,170.91442,168.65442,126.91441999999999,160.47442,171.33442,145.53221000000002,147.53441999999998,173.63442,167.81441999999998,166.37442,189.93442,165.43442,169.03441999999998,126.47442,171.67442,172.95221,163.63221000000001,164.27442,169.43442,194.75441999999998,161.67442,139.33442,196.53441999999998,167.36221,173.27442,166.67221,197.37442,164.69442,191.49442,164.79442,151.17221,169.23442,152.38221000000001,135.51442,171.18221,156.45442,137.89442,214.89442000000003,179.61813999999998,158.03441999999998,145.85442,156.30221,158.61221,158.03441999999998,158.61442,167.39221,148.49442,138.57221,164.01442,158.19442,148.95442,149.18221,144.21221,158.09441999999999,162.63442
341,115,1,165.69878,146.41878,142.39878000000002,154.99877,157.36626,160.97878,172.23878,161.01878,146.97878,172.77878,117.11878,135.73878,171.43878,169.33878,127.43878000000001,160.95878000000002,171.83878,145.93877,148.11878000000002,174.23878,168.25878,166.95878000000002,190.57878,165.79878,169.47878,126.86438999999999,172.19878,173.42439,164.01878,164.71877,169.95878000000002,195.27878,162.07878,139.77878,197.07878,167.88439,173.75878,167.11878000000002,197.89878000000002,165.11878000000002,191.91878,165.29878,151.61878000000002,169.67878000000002,152.71878,135.91878,171.77878,156.95878000000002,138.47878,215.55877999999998,180.13878,158.47878,146.19878,156.65877,159.09878,158.47878,159.11878000000002,167.95878000000002,148.85959,138.93878,164.41878,158.65877,149.41878,149.45878000000002,144.53877,158.45878000000002,163.10439
342,115,2,166.25395,146.91148,142.78186000000002,155.60186000000002,157.92186,161.40186,172.59593,161.58186,147.40186,173.12186,117.43637,136.24186,171.89797,170.02186,128.08186,161.43319,172.42186,146.50186000000002,148.72186000000002,174.92186,168.82186000000002,167.65132,191.10186000000002,166.13395,169.88186000000002,127.28186000000001,172.74186,173.83398,164.38186000000002,165.36186,170.48186,195.72186000000002,162.52021000000002,140.26186,197.58186,168.40186,174.30186,167.68186,198.42186,165.56186,192.50186000000002,165.80186,152.06186,170.14186,153.14186,136.25593,172.38186000000002,157.52186,139.08186,216.30186,180.66186000000002,159.10186000000002,146.60186000000002,157.12186,159.64186,158.90186,159.54593,168.56186,149.24593000000002,139.34186,164.97395,159.26186,149.96593000000001,149.88186000000002,145.00186000000002,159.00062,163.55297
343,116,0,166.75651000000002,147.23651,143.17651,156.31651000000002,158.45651,162.05651,173.57651,162.33651,147.91651000000002,173.81651000000002,117.89651,136.85651000000001,172.53651000000002,170.77651,128.79651,162.03651000000002,173.09651000000002,147.01651,149.43651,175.77651,169.45651,168.21651,191.85651000000001,166.69651000000002,170.37651,127.93555,173.33651,174.43651,164.89651,166.01651,171.23651,196.31651000000002,163.03651000000002,140.79651,198.31651000000002,168.99651,174.91651000000002,168.21651,199.15651,166.17651,193.19651000000002,166.49651,152.57651,170.77651,153.65651,136.77651,173.25651000000002,158.23651,139.85651000000001,217.23651,181.29651,159.73651,147.03651000000002,157.63651000000002,160.27651,159.61651,160.27651,169.37651,149.71651,139.79651,165.61651,159.97651000000002,150.27651,150.41651000000002,145.65651,159.47651000000002,164.19651000000002
344,116,1,167.18018,147.83508999999998,143.56018,156.94018,159.02018,162.74018,174.04018,163.12018,148.36018,174.62018,118.08018,137.44018,173.12018,171.42508999999998,129.36018,162.38018,173.60018,147.44018,150.02018,176.62018,169.98018000000002,168.66018,192.44018,167.08018,171.04509,128.80018,173.94018,175.22018,165.26018,166.54509,171.84018,196.90018,163.56018,141.14018000000002,198.84018,169.54018,175.50018,168.86018,199.82018,166.68018,193.78006000000002,167.22018,152.86018,171.41836,154.22018,137.13503,174.04018,158.90018,140.30508999999998,218.13036,181.94018,160.40018,147.77264,158.10018,160.92018000000002,160.16018,160.98018000000002,170.08673000000002,150.00018,140.14018000000002,166.28018,160.44018,150.62018,150.88018,146.24006,159.62018,164.72018
345,116,2,167.57058999999998,148.21356,143.89356,157.37356,159.41356000000002,163.31356,174.45356,163.79356,148.81356,174.99356,118.49027,138.03356000000002,173.55356,172.03356000000002,130.01356,162.89356,174.09356,147.79356,150.67356,177.35356000000002,170.57356000000001,169.09356,193.09178,167.35356000000002,171.39356,129.39356,174.53356000000002,175.69356000000002,165.73356,167.07356000000001,172.49356,197.45356,164.01356,141.55356,199.37356,170.19356000000002,176.03356000000002,169.39356,200.29356,167.13356000000002,194.29356,167.93356,153.57356000000001,172.01356,154.55356,137.55356,174.71356,159.37356,140.87356,219.05356,182.51356,160.97356000000002,147.99356,158.51356,161.37356,160.71356,161.43119,170.67356,150.41356000000002,140.47356000000002,166.67356,160.99356,151.03356000000002,151.27356,146.65356,160.11088999999998,165.23356
