,measure_number,beat_number,pid1263-13,pid50534-05,pid52932-06,pid54293-09,pid5667267b-10,pid7992-03,pid9048-13,pid9050-13,pid9052b-09,pid9054-13,pid9055-13,pid9056-15,pid9058-13,pid9059-13,pid9062-13,pid9063-13,pid9064-04,pid9065-08,pid9066-13,pid9067-13,pid9068-08,pid9070-21,pid9072-13,pid9074f-13,pid9085-15,pid9087-07,pid9088-08,pid9089-15,pid9090-06,pid9093-13,pid9094-13,pid9098-20,pid9099-13,pid9100b-17,pid9101-13,pid9103-07,pid9104-13,pid9105-13,pid9111-13,pid9118-13,pid9130-01,pid9138-13,pid9139-13,pid9152-13,pid9153-13,pid915406-13,pid9156-10,pid9159-04,pid9160-02,pid9161-12,pid9165-04,pid9166d-20,pid9167-13,pid9170-13,pid9173-18,pid9174-13,pid9176-06,pid917803b-08,pid917807-08,pid917811-09,pid917812-05,pid917813-02,pid9181-07,pid9186c-13,pid918818-11,pid9192-13,pid9193-03
202,68,2,149.55488,118.13486999999999,131.69488,137.17487,127.81488,106.81488,146.17487,142.25488,130.93488,133.99488,122.78244,150.63487,130.37488000000002,134.15488,135.87488000000002,141.43488,166.05488,143.27488,145.17487,121.39488,125.47488,129.45487,133.31488000000002,128.29487,125.19488,126.17488,145.49488,125.93488,132.85487,115.41487,153.35487,126.05488000000001,128.25488,142.35487,137.55488,128.89488,157.19488,91.854875,171.33488,138.51487,201.31488000000002,127.95488,138.11488,122.75488,131.35487,111.87488,91.924803,137.97488,118.37488,123.07488000000001,117.53488,126.13486999999999,135.67487,128.25488,144.07487,118.89488,133.80892,140.99488,125.15488,118.41487,119.71488000000001,129.81488000000002,142.05488,152.99488,122.29488,119.87122,106.79488
203,69,0,150.40204,118.88203999999999,132.34204,138.18204,128.32204,107.26203999999998,146.90204,143.0902,131.46204,134.80203999999998,123.20204,151.23408,131.06204,135.18204,136.66204,142.36203999999998,166.65816,143.86203999999998,145.68204,122.08203999999999,125.98203999999998,130.28204,134.00204,128.80203999999998,125.66203999999999,126.86204,146.44204,126.60203999999999,133.58203999999998,115.92204,154.12204,126.56204,129.14203999999998,142.92203999999998,138.4102,129.62204,158.16204,92.442245,172.70203999999998,139.74204,202.60204,128.50204,138.72204,123.46203999999999,132.2302,112.41408,92.302041,138.48203999999998,118.88203999999999,123.81816,118.30203999999999,126.95816,136.46204,128.88204,144.99408,119.80203999999999,134.22204,141.46204,125.98203999999998,119.28204,120.32203999999999,130.72612,142.72204,154.00204,122.81408,120.32203999999999,107.24203999999999
204,69,1,151.21698,119.45698,132.69698,139.01698000000002,128.83698,107.55698000000001,147.43698,143.67698000000001,131.79698,135.39698,123.46349,151.75698,131.77698,135.73698000000002,137.23698000000002,142.85698,167.21698,144.19698,146.29698,122.53698,126.31698,130.85698,134.39698,129.29698,126.01698,127.19698000000001,147.15698,127.09698,134.05698,116.23698,154.67698000000001,126.87698,129.69698,143.25698,138.85698,130.07698,158.77698,92.856984,173.47698,140.27698,203.63698,128.85698,139.07698,124.01698,132.77698,112.81698,92.636984,138.89698,119.31698,124.19698000000001,118.85698000000001,127.71698,136.79698,129.41698,145.35698,120.47698000000001,134.53698,141.79698,126.39698,120.03698,120.67698,131.31698,143.29698,154.71698,123.35698000000001,120.61698,107.57233000000001
205,69,2,151.93887,120.11887,133.28773,139.57887,129.29887,107.91887,147.96773000000002,144.25887,132.11887,135.93206,123.83887,152.38547,132.32093,136.27886999999998,137.78773,143.3966,167.81887,144.57887,146.95887,122.95886999999999,126.69887,131.56546,134.93887,129.75887,126.45886999999999,127.61887,147.58547,127.5232,134.47887,116.6366,155.1832,127.26773,130.17887,143.63887,139.43887,130.55886999999998,159.3498,93.238866,174.32753,140.81887,204.49886999999998,129.33887,139.55886999999998,124.33887,133.25887,113.37886999999999,92.91886600000001,139.27443,119.72547,124.65433,119.29887,128.1966,137.2166,129.92547,145.84546,121.11887,134.87887,142.12773,126.83887,120.5966,121.05887,131.93866,143.79433,155.45206000000002,123.73886999999999,121.08773000000001,107.91887
206,70,0,152.49943000000002,120.53943000000001,133.79943,140.11943,129.77943,108.25943000000001,148.31943,144.81943,132.39736000000002,136.33943,124.13943,152.75943,132.87943,136.81943,138.37943,143.79943,168.25943,144.83943,147.33943,123.37943,127.03943000000001,132.07943,135.45943,130.19943,126.81943000000001,127.91943,147.95943,127.91943,134.83943,117.03943000000001,155.73943,127.67943000000001,130.67943,143.89943,140.03943,130.87943,159.87943,93.559433,174.97943,141.43943000000002,205.19943,129.67943,140.01943,124.57943,133.62472,113.83943000000001,93.259433,139.57943,120.13943,125.07943,119.77943,128.67943,137.59943,130.29943,146.25943,121.55943,135.19943,142.49943000000002,127.17943000000001,121.07943,121.44471999999999,132.39943,144.21943000000002,156.05943,124.19943,121.45943,108.23943
207,70,1,152.928,120.96799999999999,134.22801,140.56799999999998,130.20801,108.70801000000002,148.708,145.24801000000002,132.72801,136.768,124.568,153.18801000000002,133.30801,137.28801,138.80801,144.22801,169.048,145.268,147.888,123.76801,127.46801,132.50801,135.92801,130.668,127.20801000000002,128.328,148.488,128.34801000000002,135.108,117.42933000000001,156.208,128.12801000000002,131.108,144.328,140.46801000000002,131.268,160.30801,93.922668,175.40801000000002,141.90801000000002,205.78799999999998,130.108,140.388,124.88801000000001,133.96801000000002,114.26801,93.53966700000001,139.94799999999998,120.66799999999999,125.54801,120.20801000000002,129.108,138.028,130.72801,146.608,121.98801,135.42801,142.80267,127.60801000000001,121.52799999999999,121.84801000000002,132.78799999999998,144.86801,156.62801000000002,124.62801,121.74801000000001,108.70801000000002
208,70,2,153.43059,121.54515,134.74515,141.2603,130.77544,108.88515,149.22515,146.00515,133.12515,137.24515,125.00515,153.74515,133.80515,137.88515,139.52515,144.7403,169.44515,145.74515,148.43544,124.18515,127.86515,132.98515,136.34515,131.22028999999998,127.58515,128.72515,148.98515,128.74515,135.50515,117.74515,156.7403,128.52515,131.62515,144.80515,140.9003,131.82515,160.80515,94.30514699999999,175.92515,142.32515,206.68515,130.5203,140.74515,125.28515,134.5203,114.68515,93.865147,140.22515,121.10515,126.00515,120.70515,129.60029,138.34515,131.12515,147.00515,122.9203,135.84515,143.18515,127.96515,121.98515,122.18515,133.52515,145.30515,157.40515,125.16515,122.14515,108.86515
209,71,0,154.07658,121.94315,135.11658,141.88288,131.26315,109.25658,149.67658,146.66946000000002,133.49658,137.74315,125.37658,154.2163,134.38973000000001,138.54288,140.08973,145.2563,169.99658,146.22315,149.16288,124.61658,128.23658,133.65658,136.79658,131.72315,127.99658000000001,129.25658,149.41658,129.27658,135.97658,118.09658,157.29603,128.93658,132.08973,145.29658,141.35658,132.30315,161.41658,94.796576,176.41658,142.80315,207.50918000000001,130.89658,141.11658,125.65658,135.00315,115.08973,94.223288,140.59658000000002,121.53658,126.40973000000001,121.18973000000001,130.16261,138.74315,131.58288000000002,147.44315,123.35658000000001,136.21658,143.55658,128.54315,122.44315,122.53658,134.18288,145.91603,158.14288,125.59658,122.51658,109.23658
210,71,1,154.36556000000002,122.28556,135.44556,142.34556,131.60556,109.54556000000001,150.04556000000002,147.18556,133.79519,138.12556,125.66556000000001,154.62556,134.70556000000002,138.94556,140.50556,145.68556,170.34556,146.50556,149.70556000000002,124.94556000000001,128.52556,134.02556,137.14556000000002,132.06556,128.28556,129.51711,149.73778000000001,129.64556000000002,136.23778000000001,118.34556,157.76111,129.20556000000002,132.50556,145.54556000000002,141.70556000000002,132.60556,161.80556,95.125556,177.06556,143.16556,208.12556,131.22556,141.40556,125.93778,135.36556000000002,115.46556000000001,94.40777800000001,140.88556,121.84556,126.72556000000002,121.54556000000001,130.68556,139.06556,131.94556,147.74556,124.04556000000001,136.50556,143.85778,128.86556000000002,122.76556000000001,122.82556000000001,134.66556,146.32556,158.76556000000002,125.92556,122.80556000000001,109.52556000000001
211,71,2,154.87005,122.81005,136.03005,142.89004,131.97005,109.87005,150.41009,147.71005,134.13005,138.55008999999998,126.05005,155.03005,135.09005,139.49008999999998,140.95014,146.07003999999998,170.81005,146.82335,150.29004,125.33005,128.89004,134.45009,137.57003999999998,132.43005,128.71005,129.83005,150.09005,130.01004,136.59005,118.69005,158.15005,129.57003999999998,132.93005,145.88002,142.19005,132.99005,162.25005,95.530045,177.61014,143.57003999999998,208.89004,131.59005,141.85013999999998,126.29005,135.79004,115.95005,94.750045,141.15005,122.21009,127.15005,121.95005,131.05005,139.43005,132.35003999999998,148.13005,124.51005,136.83005,144.15005,129.23004,123.13005,123.15002,135.13009,146.75005,159.37014,126.29008999999999,123.23005,109.87005
212,72,0,155.38621,123.20621000000001,136.56621,143.59107,132.32905,110.18621,150.78621,148.20728,134.48621,138.98621,126.44621000000001,155.42621,135.55864,140.02243,141.50811000000002,146.50811000000002,171.26728,147.08621000000002,150.70621,125.66621,129.26621,134.90874,138.03864,132.78905,129.02621000000002,130.10621,150.48621,130.42621,137.02621000000002,119.08621000000001,158.68243,129.96621000000002,133.44874,146.14874,142.74621000000002,133.36621,162.78621,96.026213,178.28621,144.06621,209.56621,131.90621000000002,142.1954,126.60621,136.18621000000002,116.40621000000002,95.126213,141.48621,122.64621000000001,127.62621000000001,122.38621,131.54243,139.86621,132.72621,148.56621,125.02621,137.18621000000002,144.56621,129.58621000000002,123.50873999999999,123.46621,135.70621,147.22621,160.02621000000002,126.86348999999998,123.54621000000002,110.18621
213,72,1,155.78023000000002,123.64023,136.96023,144.02023,132.68023,110.58023,151.14023,148.62023,134.88023,139.38023,126.84023,155.82023,135.96023,140.44023,141.90023,146.90023,171.70023,147.41756,151.06023000000002,126.06023,129.66023,135.22023000000002,138.46023,133.14023,129.42023,130.48023,150.92023,130.82023,137.40023,119.48023,159.10023,130.32256,133.82023,146.44023,143.14023,133.82023,163.38023,96.420227,178.68023,144.46023,209.94022999999999,132.30023,142.56023000000002,127.00023,136.52023,116.76023,95.44022700000001,141.85756,123.04023000000001,128.08023,122.88023000000001,132.00023000000002,140.26023,133.12023,149.06023000000002,125.46023000000001,137.56023000000002,144.96023,129.96023,123.90023000000001,123.82003999999999,136.08023,147.68023,160.58023,127.48023,123.94023,110.56511
214,72,2,156.34141,124.16141,137.52141,144.74141,133.26141,110.90141000000001,151.76141,149.44141000000002,135.24141,139.82141000000001,127.22141,156.40141,136.46141,141.12141,142.70141,147.42141,172.74141,147.82141000000001,151.88141000000002,126.56141000000001,130.10141000000002,135.80141,138.92141,133.72141000000002,129.84141,130.92141,151.50141000000002,131.30141,137.82141000000001,119.92141000000001,159.79281,130.74141,134.52141,146.88141000000002,143.64141,134.40141,163.82141000000001,96.921406,179.22141000000002,145.10141000000002,211.03281,132.74141,143.04141,127.52141,137.12141,117.20141000000001,95.88140600000001,142.26141,123.68141000000001,128.62141,123.32141000000001,132.44141000000002,140.66141000000002,133.54141,149.76141,126.10141000000002,137.88141000000002,145.40141,130.40141,124.36141,124.22141,136.82141000000001,148.32141000000001,161.30141,127.96141000000001,124.38141,110.90141000000001
215,73,0,156.72923,124.54923000000001,137.80923,145.34923,133.58923000000001,111.14923,152.00923,150.00923,135.48923,140.10923,127.46923000000001,156.76923,136.70923,141.64923000000002,143.02923,147.74923,173.26923,148.06923,152.12923,126.80923,130.34923,136.12923,139.28923,134.04923,130.08923000000001,131.28769,151.80923,131.66923,138.06923,120.16923,160.16923,130.98923,134.94846,147.14923000000002,144.02692,134.66923,164.20923,97.287687,179.74923,145.50923,211.40922999999998,132.98923,143.28923,127.76923000000001,137.40923,117.48923,96.12922900000001,142.50923,123.92923,128.94923,123.56923,133.02692,140.90923,133.84923,150.06923,126.46923000000001,138.12923,145.70923,130.68923,124.68923000000001,124.46923000000001,137.16923,148.82923,161.54923,128.28923,124.62923,111.14923
216,73,1,157.16381,124.94381000000001,138.14381,145.78381000000002,134.02381,111.52381000000001,152.52381,150.58381,135.80381,140.62381000000002,127.84381,157.22381000000001,137.20381,142.08381,143.60381,148.18381000000002,173.72381000000001,148.40381000000002,152.70381,127.24381000000001,130.66381,136.60381,139.62381000000002,134.48381,130.42381,131.62381000000002,152.16381,132.11143,138.42381,120.48381,160.74381,131.32381,135.36381,147.48381,144.42381,135.08381,164.80381,97.68381,180.14381,145.92381,212.36381,133.36381,143.64381,128.08381,137.92381,117.84381,96.44381,142.80381,124.52381000000001,129.30381,124.10381000000001,133.45762,141.28381000000002,134.18381000000002,150.72381000000001,126.94381000000001,138.44381,146.02381,131.02381,125.04381000000001,124.78381,137.78381000000002,149.33762,162.52381,128.72381000000001,125.00381000000002,111.50381000000002
217,73,2,157.7276,125.4276,138.6676,146.3676,134.4676,111.8588,152.9676,151.1276,136.1676,141.0876,128.2676,157.6276,137.6276,142.5876,144.0476,148.6476,174.2076,148.7876,153.1076,127.6676,131.0476,137.0476,140.0676,134.9276,130.8676,132.0076,152.5676,132.5076,138.7676,120.8676,161.2276,131.7876,135.8476,147.8676,144.9076,135.4876,165.2876,98.08759599999999,180.6276,146.3876,213.1276,133.7476,144.0476,128.4276,138.3476,118.2476,96.784399,143.1676,124.9076,129.7076,124.5476,133.9076,141.7476,134.6076,151.1276,127.4876,138.8276,146.4076,131.3476,125.4276,125.1476,138.3476,149.8276,163.2076,129.1076,125.4476,111.8476
218,74,0,158.12107,125.86107,138.98107,146.84107,134.88107,112.08107,153.40107,151.66107,136.48107,141.48107,128.58106999999998,158.00107,138.04107,143.04107,144.54107,148.96107,174.56107,149.08553,153.54107,128.00107,131.36106999999998,137.48107,140.44107,135.34107,131.22107,132.32107,152.90107,132.84107,139.10107,121.18106999999999,161.54107,132.10107,136.28107,148.14036000000002,145.32107,135.90107,165.74107,98.421066,181.04107,146.80106999999998,213.84107000000003,134.04107,144.40107,128.74107,138.74107,118.58107,97.081066,143.48107,125.22107,130.02107,124.86107,134.28107,142.08106999999998,134.94107,151.46107,127.90106999999999,139.18107,146.72107,131.66107,125.78107,125.52107,138.88107,150.30106999999998,163.86106999999998,129.44107,125.78107,112.08107
219,74,1,158.47714,126.31714,139.31714,147.35714,135.21714,112.37714,153.73713999999998,152.17713999999998,136.83713999999998,141.83713999999998,128.91714,158.39713999999998,138.43714,143.41714,144.89713999999998,149.51713999999998,174.95713999999998,149.37714,154.07713999999999,128.37714,131.65714,137.93714,140.77714,135.67713999999998,131.67713999999998,132.55714,153.33713999999998,133.17713999999998,139.49714,121.49713999999999,162.09714,132.43714,136.81714,148.41714,145.75714,136.25714,166.29713999999998,98.817143,181.39713999999998,147.21714,214.59714,134.33713999999998,144.71714,129.09714,139.13714,118.91713999999999,97.457143,143.77714,125.55713999999999,130.35714,125.35713999999999,134.73713999999998,142.37714,135.29713999999998,151.85714,128.25714,139.47714,146.99714,132.01713999999998,126.07713999999999,125.81714,139.31714,150.75714,164.35714,129.79713999999998,126.17714,112.39714
220,74,2,158.82544,126.96543999999999,139.86543999999998,148.08543999999998,135.66544,112.70181000000001,154.34544,152.82544,137.22544,142.28544,129.44544,158.90088,138.96544,144.02544,145.36543999999998,149.94544,175.62544,149.72544,154.50544,128.72544,132.00544,138.36543999999998,141.12544,136.12544,132.08543999999998,132.84771999999998,153.74544,133.62544,139.86543999999998,121.90543999999998,162.50544,132.82544,137.30544,148.76543999999998,146.26543999999998,136.70543999999998,166.84544,99.26544200000001,181.94544,147.82544,215.50544,134.64543999999998,145.08543999999998,129.50544,139.66544,119.28544,97.805442,144.12544,125.90543999999998,130.86543999999998,125.82543999999999,135.14543999999998,142.74544,135.64543999999998,152.30544,128.76543999999998,139.82544,147.36543999999998,132.42543999999998,126.50544,126.22543999999999,140.20543999999998,151.36543999999998,165.02544,130.24544,126.58543999999999,112.68181000000001
221,75,0,159.46107,127.66107,140.26107,148.64106999999998,136.26107,113.02107,154.7632,153.46107,137.62107,142.72107,129.98107,159.32107,139.64106999999998,144.58106999999998,145.88107,150.46107,176.16107,150.06107,155.10107,129.12107,132.36106999999998,139.00107,141.66107,136.72107,132.52107,133.16107,154.24107,134.14106999999998,140.34107,122.26106999999999,163.00107,133.20107,137.76107,149.12107,146.75213,137.36106999999998,167.43213,99.881066,182.60107,148.35213000000002,216.61212999999998,135.00107,145.62107,130.0032,140.08106999999998,119.78107,98.107022,144.48107,126.34107,131.30106999999998,126.42107,135.64106999999998,143.22107,136.20107,152.92107,129.30106999999998,140.20107,147.76107,132.86106999999998,126.88107,126.70107,140.78107,151.90107,165.64106999999998,130.72107,126.96106999999999,113.02107
222,75,1,159.87388,128.39388,140.61388,149.19388,136.71388000000002,113.45388,155.15388000000002,154.07388,137.97388,143.21388000000002,130.51388,159.77388,140.23388,145.03388,146.33388,150.91388,176.59388,150.41388,155.77388,129.59388,132.71388000000002,139.55388,142.03388,137.19388,132.93388000000002,133.47388,154.65388000000002,134.59388,140.75388,122.55388,163.79388,133.61388,138.31388,149.47388,147.25388,137.83388,167.93776,100.31388000000001,183.09388,148.83388,217.55388,135.29388,145.99388000000002,130.53388,140.49388000000002,120.17388000000001,98.433878,144.81388,126.75388000000001,131.67388,126.93388,136.09388,143.57388,136.69388,153.37388,129.67388,140.55388,148.13388,133.23388,127.29388,127.09388,141.37388,152.49388000000002,166.29388,131.25388,127.31388000000001,113.47388000000001
223,75,2,160.27356,128.97356000000002,141.15712,149.81356,137.19356000000002,113.79356000000001,155.59356,154.71356,138.25356000000002,143.63356000000002,130.97356000000002,160.29356,140.79356,145.62068,146.95356,151.37356,177.09356,150.77356,156.21356,129.95356,133.07356000000001,140.07356000000001,142.47356000000002,137.65356,133.31356,133.79588999999999,155.07356000000001,134.97356000000002,141.17356,122.91356,164.15356,133.95356,138.77712,149.83356,147.75356000000002,138.21356,168.39356,100.88068,183.71356,149.31356,218.53356000000002,135.69356000000002,146.37356,131.03356000000002,140.93712,120.61356,98.79356,145.11356,127.11356,132.17356,127.43712,136.53356000000002,143.93356,137.11712,153.81356,130.21356,140.91356000000002,148.49356,133.59356,127.73356000000001,127.49712,142.17356,152.95356,166.65356,131.67356,127.67356000000001,113.77356
224,76,0,160.75617,129.43617,141.53617,150.29617,137.55617,114.09617,155.97617,155.25617,138.55617,144.05617,131.50234,160.83616999999998,141.29617,146.15617,147.45617,151.85617,177.52233999999999,151.15617,156.61616999999998,130.31617,133.37617,140.75617,142.81617,138.01617,133.69617,134.03617,155.57617,135.61616999999998,141.61616999999998,123.29616999999999,164.65617,134.25617,139.24233999999998,150.19617,148.29617,138.95617,169.01617,101.25617,184.21617,149.79617,219.57617000000002,136.01617,146.75617,131.47617,141.33616999999998,121.09617,99.063084,145.45617,127.59617,132.51617,128.01617,136.99617,144.25617,137.69617,154.41617,130.67616999999998,141.29617,148.85617,133.89308,128.23617,127.89617,142.67616999999998,153.65617,167.53617,132.19617,128.01617,114.07616999999999
225,76,1,161.22188,130.26188,142.00188,151.00188,137.94593999999998,114.94188,156.38188,155.96188,138.90188,144.70188000000002,131.94188,161.60188,141.98188000000002,146.88188,147.98188000000002,152.44188,178.18188,151.64188000000001,157.30188,131.00188,133.78188,141.46188,143.40188,138.40594,134.30188,134.52188,156.20188000000002,136.32188,142.08188,123.65593999999999,165.34188,134.65296999999998,139.90188,150.70188000000002,148.94188,139.44188,169.60188,101.76188,184.80188,150.44188,220.68187999999998,136.40188,147.26188,132.16188,141.80188,121.80188000000001,99.19235400000001,145.85594,128.24188,132.94188,128.68188,137.62188,144.74188,138.40188,155.06188,131.46188,141.78188,149.32188,134.28188,129.14188000000001,128.29396,143.36188,154.36188,168.34188,132.96188,128.50188,114.92188
226,76,2,161.84556,131.30556,142.72556,152.36556000000002,138.42556000000002,115.52556000000001,156.84389,156.70556000000002,139.22556,145.42556000000002,132.37778,162.10556,142.76556000000002,147.70556000000002,148.60556,153.02556,178.68556,152.34556,158.14556000000002,131.62556,134.28556,142.10556,143.90556,138.88556,134.80556,135.08556000000002,157.08556000000002,136.84556,142.72556,124.00556,165.96556,135.10556,140.66556,151.42556000000002,149.62556,140.14556000000002,170.34556,102.30556,185.40556,151.14556000000002,221.94556,136.71518,147.76556000000002,132.86556000000002,142.30556,122.40556000000001,99.197061,146.24556,129.06556,133.58556000000002,129.38556,138.12556,145.18556,139.16556,155.78556,132.16556,142.30556,149.76556000000002,134.78556,129.64556000000002,128.72556,144.30556,155.30556,169.20111,133.64556000000002,128.92556000000002,115.50556
227,77,0,162.73453,131.91454,143.43454,152.99454,138.87454,116.03453999999999,157.19454,157.33453,139.53454,146.23907,132.85454,162.75454,143.43454,148.73453,149.19454,153.75454,179.09454,153.07453999999998,158.65454,132.33453,134.69454,142.87454,144.31454,139.33453,135.27453,135.77453,157.81454,137.59454,143.25454,124.39453999999999,166.49454,135.47454,141.57453999999998,152.13454,150.37454,141.27453,170.97454,103.13454,186.43454,152.29453999999998,223.43454,137.03454,148.21454,133.51453999999998,142.89453,122.99453999999999,99.200884,146.81454,129.75454,134.19454,130.43454,138.77453,145.61453,139.79453999999998,156.57453999999998,133.03454,142.91454,150.09454,135.35454,130.59454,129.25454,144.91454,155.95907,170.41454,134.55453,129.35454,116.03453999999999
228,77,1,163.32841000000002,132.38841000000002,143.80841,153.68841,139.36841,116.4228,157.56841,157.90841,139.80947,146.78841,133.18841,163.32841000000002,143.94841,149.30841,149.78841,154.22841,179.44841,153.54841000000002,159.36841,132.88841000000002,135.02841,143.46841,144.66841000000002,139.84841,135.64841,136.22841,158.54841000000002,137.98841000000002,143.62841,124.64841000000001,166.94841,135.80841,142.10841000000002,152.60841000000002,150.96524,141.72841,171.56841,103.60840999999999,186.94841,152.82841000000002,224.56841,137.34841,148.52841,134.00841,143.34841,123.44841000000001,99.204004,147.14841,130.22841,134.56841,130.92841,139.40841,145.92841,140.40841,156.92841,133.80841,143.34841,150.38921000000002,135.66841000000002,131.24841,129.58841,145.60841000000002,156.66841000000002,171.14841,135.06841,129.70841000000001,116.4028
229,77,2,163.96636999999998,132.98637,144.46274,154.20637,139.78637,116.72636999999999,157.94637,158.40636999999998,140.12637,147.24636999999998,133.56637,163.78637,144.34637,149.94637,150.28637,154.66637,179.94637,154.00637,159.84637,133.30637,135.34637,143.98637,145.10637,140.24636999999998,136.06637,136.64637,158.96636999999998,138.36637,143.96636999999998,124.98637,167.29912,136.12637,142.52637,153.0246,151.45911999999998,142.18636999999998,172.02274,103.90637,187.44637,153.24636999999998,225.42637000000002,137.66637,148.90274,134.32637,143.73186,124.08637,99.206975,147.46636999999998,130.56637,134.98637,131.36637,139.88637,146.24636999999998,140.94637,157.36274,134.48637,143.66637,150.68636999999998,136.00637,131.82637,129.90636999999998,146.12637,157.16637,171.76637,135.38637,130.08637,116.70636999999999
230,78,0,164.48433,133.42433,145.02433,154.74433,140.20433,117.04433,158.30433,158.98433,140.42717,147.66433,133.94433,164.18811000000002,144.78433,150.50433,150.86433,155.00433,180.42433,154.32433,160.26433,133.72433,135.68433000000002,144.54433,145.54433,140.66433,136.36433,136.96433000000002,159.40433000000002,138.74433,144.48433,125.32433,167.84433,136.50433,143.00433,153.36433,152.02433,142.56433,172.50717,104.26433,188.14433,153.78433,226.16432999999998,138.00433,149.34433,134.66433,144.12433000000001,124.60433,99.224331,147.78433,130.98433,135.48433,131.80433,140.34433,146.64433,141.38433,157.74433,135.08433,144.02433,151.04433,136.32433,132.36433,130.20433,146.68433000000002,157.66433,172.40433000000002,136.02433,130.44433,117.02433
231,78,1,165.20181000000002,133.88181,145.40181,155.53726,140.72181,117.50181,158.76181,159.54181,140.83295,148.14181000000002,134.42181000000002,164.66181,145.26181,151.02181000000002,151.34181,155.48181,181.14181000000002,154.78181,160.70181000000002,134.20181000000002,136.16181,145.02181000000002,146.02181000000002,141.18181,136.78181,137.48181,159.98181,139.24181000000002,145.02181000000002,125.78181000000001,168.32181,136.98181,143.54181,153.84181,152.50181,143.16181,172.98181,104.66181,188.64181000000002,154.36181000000002,227.30181000000002,138.48181,149.72181,135.16181,144.68181,125.12181000000001,99.701814,148.23591000000002,131.48181,136.14181000000002,132.42181000000002,140.80181000000002,147.12181,141.90181,158.20181000000002,135.86181000000002,144.42181000000002,151.52181000000002,136.74181000000002,132.84181,130.66181,147.26181,158.40181,173.40181,136.50181,130.92181000000002,117.48181000000001
232,78,2,165.50367,134.34367,145.92367,155.92367,141.16367,117.66367,159.06367,160.08366999999998,141.04367,148.56367,134.73735,165.14367,145.54367,151.54367,151.94367,155.86571,181.44367,155.08366999999998,161.27408,134.50367,136.46367,145.42367,146.34367,141.62367,137.08366999999998,137.78367,160.40367,139.64367,145.28367,125.96683999999999,168.67102,137.28367,143.88367,154.14367,152.84468999999999,143.46367,173.41836999999998,104.96367,188.90367,154.66367,227.60367000000002,138.66367,150.02366999999998,135.52366999999998,144.98367,125.42367,100.10571999999999,148.38895,131.90367,136.44367,132.74367,141.20571999999999,147.32367,142.24367,158.48367,136.42367,144.72367,151.72367,136.98367,133.26367,130.82367,147.82367,158.72367,173.70367,136.94367,131.08366999999998,117.66367
233,79,0,166.11518999999998,134.73519,146.29519,156.57076999999998,141.63519,117.99519,159.47519,160.77077,141.41519,149.11518999999998,135.15519,165.69596,146.05518999999998,152.20558,152.52039,156.50038,181.96039,155.55518999999998,161.93077,134.91519,136.83518999999998,145.87519,146.79519,142.09519,137.49518999999998,138.27518999999998,160.85519,140.14039,145.79519,126.33519,169.12039,137.81519,144.31596000000002,154.61518999999998,153.32038,143.87519,174.07519,105.50038,189.27518999999998,155.07519,228.63519,139.01519,150.3926,135.91519,145.45519,125.87518999999999,100.64038000000001,148.73519,132.39518999999999,136.89518999999999,133.29519,141.77518999999998,147.69519,142.77518999999998,158.93518999999998,136.79519,145.09519,152.09519,137.39518999999999,133.76558,131.19519,148.53519,159.36039,174.53519,137.37519,131.43518999999998,117.99519
234,79,1,166.44596,135.10596,146.64596,157.02596,141.98596,118.30596000000001,159.78596000000002,161.26596,141.70596,149.50193000000002,135.44596,166.10596,146.38596,152.66596,152.88596,156.90596000000002,182.30596,155.82596,162.40596000000002,135.26596,137.14596,146.38596,147.12596000000002,142.44596,137.78596000000002,138.54596,161.18596000000002,140.52596,146.10596,126.60596000000001,169.48596,138.12596000000002,144.78596000000002,154.86596,153.68596000000002,144.32596,174.48596,105.84596,189.76596,155.54596,229.18596000000002,139.26596,150.66596,136.24596,145.82596,126.24596000000001,101.00596,149.02596,132.70596,137.20596,133.60596,142.12596000000002,148.00596000000002,143.08596,159.24596,137.58596,145.40596000000002,152.38798,137.70596,134.10596,131.48596,148.96596,159.74596,175.04596,137.72596000000001,131.72596000000001,118.30596000000001
235,79,2,166.96678,135.66678000000002,147.34678,157.62678,142.36678,118.66678,160.18356,161.80356,142.02678,149.94678000000002,135.84678,166.60356000000002,146.76678,153.28356000000002,153.36678,157.34678,182.74678,156.20678,162.96678,135.66678000000002,137.52678,146.88356000000002,147.58678,142.82678,138.18678,138.86678,161.56678,140.92678,146.54678,126.94678,169.90678,138.56034,145.22678,155.20893,154.12678,144.72678,174.94678000000002,106.24356,190.32678,156.00678,229.94678,139.64678,151.16678000000002,136.62678,146.24678,126.74678,101.44678,149.36678,133.08678,137.68034,134.06678,142.56678,148.38678000000002,143.56678,159.66356000000002,138.10678000000001,145.74678,152.70678,138.04678,134.52678,131.78678,149.48678,160.20678,175.8139,138.10678000000001,132.14678,118.64678
