,measure_number,beat_number,pid1263b-08,pid5667203-04,pid5667207-03,pid58917-02,pid6100022-02,pid6100022-05,pid610003b-12,pid9048b-12,pid9049b-08,pid9050b-08,pid9054b-08,pid9055b-08,pid9058b-08,pid9059b-12,pid9060b-06,pid9061b-05,pid9062b-11,pid9063b-12,pid9064-19,pid9065-24,pid9066b-08,pid9068-17,pid9069-08,pid9070b-20,pid9072b-12,pid9073b-12,pid9074g-08,pid9075b-08,pid9079-07,pid9089-03,pid9090-19,pid9093b-14,pid9094b-08,pid9099b-12,pid9101c-02,pid9103-18,pid9104b-08,pid9111b-10,pid9118b-12,pid9119-12,pid9129-22,pid9133-08,pid9138b-08,pid9139b-08,pid9149-13,pid9153b-08,pid9157-11,pid9166l-02,pid9170b-08,pid9174b-08,pid917506-06,pid9179-10,pid918807-13,pid918821-10,pid918824-06,pid9192b-08
161,54,2,72.413878,68.218776,71.258776,83.847551,63.058776,63.618776000000004,76.538776,80.693878,67.63877600000001,73.724388,65.77877600000001,78.458776,70.918776,73.77877600000001,72.485102,87.418776,76.878776,81.038776,80.358776,65.678776,70.418776,73.898776,124.97143,68.898776,66.658776,74.358776,73.918776,66.458776,75.078776,71.198776,73.816327,71.458776,71.998776,69.998776,70.918776,70.358776,75.647551,89.738776,88.378776,61.458776,73.658776,72.336327,69.158776,73.878776,70.938776,79.098776,77.238776,76.518776,76.178776,71.738776,73.678776,74.704388,78.598776,67.838776,77.227551,70.598776
162,55,0,72.828163,68.488163,71.608163,84.188163,63.328163,63.908163,76.80816300000001,81.108163,67.928163,74.128163,66.088163,78.888163,71.208163,74.128163,72.928163,87.748163,77.148163,81.448163,80.708163,66.008163,70.828163,74.228163,125.60816000000001,69.168163,66.928163,74.748163,74.368163,66.748163,75.388163,71.588163,74.168163,71.748163,72.348163,70.288163,71.208163,70.648163,75.948163,90.088163,88.728163,61.808163,73.988163,72.688163,69.428163,74.228163,71.208163,79.368163,77.508163,77.028163,76.488163,72.008163,73.948163,74.988163,79.108163,68.148163,77.528163,70.988163
163,55,1,73.16571400000001,68.825714,71.88571400000001,84.465714,63.585714,64.145714,77.085714,81.445714,68.205714,74.465714,66.425714,79.205714,71.485714,74.505714,73.205714,88.125714,77.485714,81.785714,81.085714,66.285714,71.105714,74.585714,126.02571,69.485714,67.225714,75.105714,74.705714,67.02571400000001,75.705714,71.905714,74.445714,71.985714,72.685714,70.605714,71.485714,70.88571400000001,76.205714,90.365714,89.065714,62.145714,74.265714,73.045714,69.705714,74.585714,71.465714,79.625714,77.88571400000001,77.405714,76.825714,72.325714,74.245714,75.265714,79.445714,68.425714,77.905714,71.425714
164,55,2,73.582041,69.162041,72.182041,84.882041,63.902041000000004,64.402041,77.502041,81.84204100000001,68.522041,74.86601999999999,66.802041,79.642041,71.78801,74.962041,73.682041,88.522041,77.902041,82.366122,81.614082,66.682041,71.382041,75.082041,126.84245,69.822041,67.542041,75.48204100000001,75.162041,67.34204100000001,76.022041,72.282041,74.882041,72.30601999999999,73.174286,71.042041,71.822041,71.282041,76.502041,90.662041,89.462041,62.582041000000004,74.602041,73.34840799999999,70.02601999999999,74.962041,71.954082,79.962041,78.242041,77.92204100000001,77.222041,72.742041,74.662041,75.682041,79.98204100000001,68.81602,78.322041,71.84204100000001
165,56,0,73.983265,69.423265,72.52326500000001,85.156531,64.343265,64.663265,77.763265,82.24326500000001,68.863265,75.263265,67.123265,80.02326500000001,72.043265,75.283265,74.043265,88.876531,78.24326500000001,82.923265,81.923265,66.943265,71.763265,75.463265,127.68327,70.24326500000001,67.88326500000001,75.88326500000001,75.52326500000001,67.683265,76.483265,72.643265,75.143265,72.583265,73.543265,71.323265,72.223265,71.563265,76.88326500000001,90.983265,89.863265,62.943265000000004,74.923265,73.663265,70.343265,75.363265,72.303265,80.24326500000001,78.623265,78.303265,77.563265,73.003265,75.043265,75.943265,80.303265,69.043265,78.703265,72.19653100000001
166,56,1,74.393061,69.893061,72.833061,85.713061,64.753061,65.053061,78.253061,82.833061,69.273061,75.773061,67.633061,80.673061,72.493061,75.773061,74.413061,89.393061,78.773061,83.413061,82.433061,67.393061,72.353061,75.953061,128.19306,70.673061,68.293061,76.393061,76.133061,68.033061,76.973061,73.213061,75.59306099999999,72.87306099999999,74.09306099999999,71.773061,72.693061,71.893061,77.23306099999999,91.353061,90.693061,63.473061,75.333061,74.213061,70.73306099999999,75.773061,72.753061,80.553061,79.253061,78.993061,78.173061,73.433061,75.533061,76.433061,80.993061,69.393061,79.433061,72.833061
167,56,2,74.893061,70.293061,73.133061,86.153061,65.153061,65.513061,78.653061,83.393061,69.813061,76.173061,68.153061,81.279184,72.893061,76.493061,74.999184,89.833061,79.37306099999999,83.913061,83.493061,67.793061,73.033061,76.493061,128.59306,71.09306099999999,68.693061,76.793061,76.59306099999999,68.439184,77.433061,73.653061,75.993061,73.273061,74.493061,72.473061,73.18530600000001,72.439184,77.742245,91.713061,91.633061,64.113061,75.833061,74.59306099999999,71.09306099999999,76.37306099999999,73.23306099999999,80.953061,79.793061,79.713061,78.656122,73.773061,76.362245,76.833061,82.213061,69.773061,79.833061,73.393061
168,57,0,75.275918,70.635918,73.515918,86.495918,65.495918,65.875918,78.995918,83.847755,70.161837,76.635918,68.581837,81.80551,73.447755,76.835918,75.67591800000001,90.355918,79.81591800000001,84.321837,83.981837,68.25591800000001,73.555918,76.921837,129.65592,71.59591800000001,69.043265,77.25591800000001,76.95591800000001,68.94183699999999,77.775918,74.055102,76.421837,73.61591800000001,74.835918,72.915918,73.715918,72.855918,78.181837,92.155918,92.14551,64.45591800000001,76.207755,75.03591800000001,71.435918,76.795918,73.575918,81.275918,80.355918,80.31591800000001,79.081837,74.141837,77.157347,77.17591800000001,82.635918,70.09591800000001,80.45591800000001,73.96551
169,57,1,75.88979599999999,71.289796,73.80979599999999,87.16979599999999,65.849796,66.209796,79.289796,84.289796,70.609796,76.989796,69.149796,82.16979599999999,73.849796,77.30979599999999,76.009592,90.829796,80.369796,84.80979599999999,84.689796,68.549796,74.049796,77.549796,130.7698,72.02979599999999,69.569796,77.629796,77.30979599999999,69.38979599999999,78.209796,74.66979599999999,76.729796,73.909796,75.52979599999999,73.329796,74.069796,73.489796,79.069796,92.74979599999999,92.689796,65.16979599999999,76.569796,75.349796,71.789796,77.269796,74.049796,81.552828,80.969796,80.629796,79.509796,74.52979599999999,77.66979599999999,77.469796,83.24979599999999,70.429796,80.849796,74.629796
170,57,2,76.26530600000001,71.62530600000001,74.085306,87.517653,66.165306,66.48530600000001,79.665306,84.665306,70.972551,77.285306,69.445306,82.585306,74.157653,77.645306,76.385306,91.18530600000001,80.745306,85.20530600000001,85.005306,68.90530600000001,74.425306,77.90530600000001,131.36531000000002,72.393061,69.82530600000001,77.98530600000001,77.68530600000001,69.725306,78.565306,75.04530600000001,77.065306,74.147653,75.897653,73.665306,74.445306,73.853827,79.505306,93.065306,93.065306,65.54530600000001,76.84530600000001,75.725306,72.085306,77.62530600000001,74.385306,81.785306,81.34530600000001,81.005306,79.84530600000001,74.96530600000001,78.033827,77.82530600000001,83.885306,70.805306,81.145306,74.96530600000001
171,58,0,76.603492,71.903492,74.403492,87.803492,66.463492,66.803492,80.00349200000001,85.023492,71.203492,77.663492,69.743492,83.103492,74.483492,78.043492,76.72349200000001,91.523492,81.06349200000001,85.543492,85.343492,69.203492,74.883492,78.243492,132.00349,72.64349200000001,70.163492,78.323492,78.023492,70.043492,78.903492,75.42349200000001,77.36349200000001,74.463492,76.243492,74.00349200000001,74.78349200000001,74.14349200000001,79.86349200000001,93.403492,93.403492,65.86349200000001,77.156746,76.023492,72.348698,78.00349200000001,74.72349200000001,82.083492,81.663492,81.383492,80.203492,75.303492,78.323492,78.163492,84.323492,71.123492,81.483492,75.303492
172,58,1,76.945714,72.185714,74.705714,88.085714,66.745714,67.06785699999999,80.285714,85.38571400000001,71.445714,78.02571400000001,70.005714,83.425714,74.785714,78.465714,77.005714,91.932857,81.365714,85.905714,85.705714,69.485714,75.16571400000001,78.545714,132.57713999999999,72.977143,70.445714,78.641429,78.585714,70.285714,79.21714300000001,75.805714,77.645714,74.745714,76.645714,74.285714,75.065714,74.441429,80.185714,93.66571400000001,93.765714,66.285714,77.425714,76.305714,72.585714,78.325714,75.02571400000001,82.325714,81.981429,81.77714300000001,80.52571400000001,75.66571400000001,78.585714,78.465714,84.605714,71.421429,81.801429,75.625714
173,58,2,77.524898,72.484898,75.064898,88.444898,67.064898,67.38489799999999,80.644898,85.88489799999999,71.804898,78.424898,70.344898,83.904898,75.264898,78.864898,77.464898,92.364898,81.704898,86.324898,86.064898,69.804898,75.504898,78.964898,133.2249,73.364898,70.804898,79.044898,78.984898,70.644898,79.584898,76.164898,78.10489799999999,75.144898,77.284898,74.644898,75.444898,74.904898,80.564898,94.044898,94.164898,66.684898,77.74489799999999,76.664898,72.984898,78.724898,75.424898,82.664898,82.344898,82.444898,80.924898,76.044898,78.864898,78.824898,85.044898,71.804898,82.204898,75.984898
174,59,0,77.89510200000001,72.815102,75.555102,88.75510200000001,67.375102,67.675102,80.955102,86.275102,72.075102,78.785306,70.675102,84.295102,75.655102,79.25510200000001,77.815102,92.735102,82.015102,86.735102,86.415102,70.095102,75.875102,79.375102,133.9351,73.695102,71.11510200000001,79.39510200000001,79.375102,70.955102,79.915102,76.535102,78.415102,75.455102,77.635102,75.055102,75.775102,75.25510200000001,80.875102,94.375102,94.515102,67.075102,78.055102,76.960204,73.275102,79.095102,75.815102,82.935102,82.695102,82.955102,81.25510200000001,76.415102,79.155102,79.135102,85.375102,72.25510200000001,82.555102,76.39510200000001
175,59,1,78.22898,73.12898,76.00898000000001,89.06898000000001,67.70898000000001,67.94898,81.24898,86.58898,72.32898,79.14898000000001,70.98898,84.60898,76.08898,79.68898,78.12898,93.12898,82.28898000000001,87.08898,86.74898,70.38898,76.12898,79.76898,134.42898,74.00898000000001,71.40898,79.80898,79.72898,71.28898000000001,80.22898,76.86898000000001,78.70898000000001,75.76898,77.96898,75.38898,76.08898,75.60898,81.20898000000001,94.66898,94.86898000000001,67.48898,78.34898000000001,77.30898,73.56898000000001,79.46898,76.16898,83.22898,83.02898,83.32898,81.57949,76.76898,79.42949,79.42898000000001,85.76898,72.58898,82.92898000000001,76.82898
176,59,2,78.69022700000001,73.550227,76.510227,89.530227,68.090227,68.290227,81.670227,87.11022700000001,72.650227,79.530227,71.390227,85.030227,76.650227,80.19022700000001,78.490227,93.57068000000001,82.770227,87.650227,87.130227,70.730227,76.450227,80.210227,135.57023,74.370227,71.750227,80.150227,80.11022700000001,71.730227,80.590227,77.270227,79.19022700000001,76.19022700000001,78.350227,75.810227,76.530227,76.050227,81.61022700000001,95.090227,95.290227,67.910227,78.650227,77.670227,73.850227,79.890227,76.69022700000001,83.630227,83.410227,83.790227,81.940113,77.230227,79.69022700000001,79.83022700000001,86.270227,73.070227,83.350227,77.250227
177,60,0,79.012192,74.096576,77.236576,89.873288,68.476576,68.736576,82.056576,87.456576,73.016576,80.016576,71.776576,85.596576,77.296576,80.736576,78.83657600000001,94.036576,83.176576,88.176576,87.536576,71.116576,76.896576,80.656576,136.49658,74.83657600000001,72.176576,80.656576,80.556576,72.096576,80.972192,77.756576,79.596304,76.69657600000001,78.856576,76.376304,76.996576,76.703152,82.20288000000001,95.496576,95.796576,68.576576,78.956576,78.136576,74.171644,80.296576,77.256576,84.016576,83.796576,84.63328800000001,82.376576,77.656576,80.236576,80.216576,86.716576,73.716576,83.896576,77.816576
178,60,1,79.52040799999999,74.680408,78.060408,90.460408,69.02040799999999,69.240408,82.620408,87.960408,73.58040799999999,80.560408,72.320408,86.200408,78.02040799999999,81.480408,79.44040799999999,94.58040799999999,83.760408,88.94040799999999,88.02040799999999,71.500408,77.366803,81.180408,137.72041000000002,75.36040799999999,72.620408,81.200408,81.260408,72.640408,81.460408,78.590816,80.30040799999999,77.22040799999999,79.44040799999999,76.980408,77.600408,77.400408,82.960408,96.08040799999999,96.44040799999999,69.180408,79.347602,78.820408,74.66040799999999,80.86040799999999,77.840408,84.460408,84.36040799999999,85.180408,83.060408,78.280408,80.740408,80.80040799999999,87.280408,74.380408,84.560408,78.420408
179,60,2,80.11591800000001,75.295918,78.435918,90.855918,69.39591800000001,69.635918,82.995918,88.495918,74.015918,81.055918,72.995918,86.655918,78.495918,81.97591800000001,80.11591800000001,95.03591800000001,84.195918,89.45591800000001,88.59591800000001,71.855918,77.735918,81.59591800000001,138.21591999999998,75.735918,72.95591800000001,81.695918,81.735918,72.95591800000001,81.97591800000001,79.015918,80.915918,77.715918,79.855918,77.47591800000001,78.09591800000001,77.795918,83.39591800000001,96.575918,97.09591800000001,69.575918,79.635918,79.275918,74.995918,81.355918,78.44183699999999,84.855918,84.775918,85.661837,83.501837,78.855918,81.11591800000001,81.17591800000001,87.775918,74.735918,85.11591800000001,79.075918
180,61,0,80.61122399999999,75.630612,79.031224,91.191224,69.710612,70.031224,83.330612,89.070612,74.410612,81.451224,73.370612,87.211224,79.090612,82.391224,80.610612,95.551224,84.530612,89.911224,89.031224,72.190612,78.030612,82.010612,138.79121999999998,76.110612,73.371224,82.090612,82.211224,73.310612,82.350612,79.370612,81.351224,78.091224,80.610612,78.051224,78.470612,78.210612,83.830612,97.030612,97.510612,69.990612,79.95061199999999,79.630612,75.350612,81.791224,78.890612,85.331224,85.391224,86.11122399999999,83.930612,79.191224,81.338041,81.491224,88.330612,75.270612,85.430612,79.391224
181,61,1,81.142449,76.022449,79.642449,91.642449,70.062449,70.594898,83.722449,89.522449,74.796224,81.862449,73.707483,87.822449,79.822449,82.802449,81.062449,96.122449,84.922449,90.46244899999999,89.682449,72.562449,78.46244899999999,82.402449,139.42245,76.542449,73.882449,82.482449,82.63489799999999,73.802449,82.742449,79.762449,81.814898,78.522449,81.002449,78.482449,78.862449,78.642449,84.242449,97.482449,97.902449,70.442449,80.342449,79.936224,75.702449,82.472245,79.282449,85.742449,85.942449,86.522449,84.362449,79.754898,81.536224,81.902449,88.822449,75.842449,85.822449,79.842449
182,61,2,81.50898000000001,76.36898000000001,80.10898,91.90898,70.36898000000001,71.00898000000001,84.04898,90.02898,75.06898000000001,82.26898,74.00898000000001,88.14898000000001,80.22898,83.32898,81.38898,96.62898,85.24898,90.84898000000001,90.10898,72.86898000000001,79.14898000000001,82.72898,139.82898,76.98898,74.16898,82.86898000000001,83.00898000000001,74.10898,83.16898,80.30898,82.12898,78.98898,81.36898000000001,78.86898000000001,79.16898,79.10898,84.78898000000001,97.84898000000001,98.28898000000001,70.86898000000001,80.632372,80.26898,75.94898,82.88898,79.70898000000001,86.18898,86.28898000000001,87.04898,84.88898,80.22898,81.76898,82.22898,89.44898,76.34898000000001,86.22898,80.20898000000001
183,62,0,82.022109,76.802109,80.802109,92.242109,70.682109,71.402109,84.482109,90.482109,75.368422,82.742109,74.302109,88.522109,80.874218,83.742109,81.882109,97.102109,85.622109,91.302109,90.802109,73.322109,79.742109,83.162109,140.42211,77.442109,74.503158,83.362109,83.602109,74.484422,83.622109,80.84737,82.522109,79.362109,82.162109,79.262109,79.602109,79.622109,85.156054,98.28210899999999,98.742109,71.302109,80.902109,80.722109,76.322109,83.322109,80.162109,86.722109,86.668027,87.622109,85.42210899999999,80.762109,82.162109,82.662109,89.822109,76.882109,86.682109,80.64210899999999
184,62,1,82.555918,77.09591800000001,81.47591800000001,92.75591800000001,70.995918,71.67591800000001,84.995918,90.795918,75.835918,83.235918,74.715918,89.015918,81.47591800000001,84.17591800000001,82.515918,97.515918,85.875918,91.855918,91.301837,73.655918,80.381837,83.53591800000001,141.19592,77.89591800000001,74.775918,83.861837,84.215918,74.795918,83.935918,81.235918,83.03591800000001,79.75591800000001,82.67591800000001,79.655918,80.09591800000001,80.161837,85.575918,98.715918,99.195918,71.701837,81.25591800000001,81.195918,76.715918,83.715918,80.635918,87.275918,87.075918,88.11591800000001,85.775918,81.295918,82.275918,83.17591800000001,90.215918,77.415918,87.09591800000001,81.101837
185,62,2,83.122449,77.422449,81.982449,93.162449,71.422449,72.062449,85.322449,91.402449,76.162449,83.762449,75.062449,89.46244899999999,81.902449,84.782449,83.082449,97.96244899999999,86.422449,92.302449,91.702449,73.96244899999999,81.142449,83.862449,141.74245,78.402449,75.082449,84.402449,84.742449,75.102449,84.362449,81.642449,83.562449,80.122449,83.082449,80.122449,80.422449,80.622449,85.982449,99.062449,99.722449,72.102449,81.582449,81.482449,77.062449,84.142449,81.042449,87.722449,87.402449,88.442449,86.222449,81.662449,82.602449,83.502449,90.782449,77.882449,87.502449,81.522449
186,63,0,83.42449,77.79898,82.44449,93.52449,71.74449,72.42449,85.62449000000001,91.78449,76.50449,84.22449,75.38449,89.93898,82.34449000000001,85.14449,83.42449,98.46449,86.74449,92.68449,92.04449,74.28449,81.46449,84.16449,142.30449,78.74449,75.44449,84.84449000000001,85.24449,75.40449,84.82449,81.99898,83.86449,80.46449,83.46449,80.46449,80.74449,80.96449,86.28449,99.40449,100.06449,72.42449,81.867245,81.80449,77.42449,84.48449000000001,81.40449,88.08449,87.76449000000001,88.96449,86.70449,82.00449,82.88449,83.78449,91.16449,78.40449,87.82449,81.86449
187,63,1,83.879184,78.299184,82.879184,93.939184,72.019184,72.75918399999999,85.959184,92.139184,76.839184,84.579184,75.67918399999999,90.279184,82.739184,85.499184,83.859184,98.959184,87.139184,93.099184,92.379184,74.599184,81.979184,84.499184,142.77918,79.079184,75.799184,85.239184,85.599184,75.734592,85.159184,82.439184,84.299184,80.859184,83.779184,80.81918399999999,81.019184,81.31918399999999,86.599184,99.75918399999999,100.45918,72.75918399999999,82.17918399999999,82.114592,77.75918399999999,84.81918399999999,81.739184,88.519184,88.159184,89.279184,87.059184,82.39918399999999,83.17918399999999,84.11918399999999,91.599184,78.879184,88.159184,82.239184
188,63,2,84.25020400000001,78.75020400000001,83.290204,94.25020400000001,72.350204,73.11020400000001,86.310204,92.570204,77.150204,84.950204,75.950204,90.630204,83.170204,85.91020400000001,84.210204,99.41040799999999,87.490204,93.490204,92.770204,74.930204,82.630204,84.810204,143.2502,79.41020400000001,76.130204,85.590204,86.010204,76.030204,85.650204,82.790204,84.670204,81.25020400000001,84.230204,81.150204,81.33020400000001,81.69020400000001,87.010204,100.1702,100.8102,73.11020400000001,82.47020400000001,82.450204,78.090204,85.210204,82.19020400000001,88.870204,88.490204,89.850612,87.590204,82.850204,83.450204,84.490204,92.150204,79.350204,88.510204,82.61020400000001
189,64,0,84.545714,79.125714,83.66571400000001,94.52571400000001,72.66571400000001,73.461905,86.685714,92.84914300000001,77.485714,85.485714,76.185714,90.845714,83.547857,86.245714,84.585714,99.845714,87.845714,93.905714,93.16571400000001,75.305714,83.005714,85.16571400000001,143.62571,79.76785699999999,76.461905,86.121429,86.485714,76.325714,86.035238,83.225714,85.005714,81.607857,84.725714,81.52571400000001,81.645714,82.065714,87.328571,100.54571,101.18571,73.422619,82.725714,82.785714,78.465714,85.585714,82.548571,89.169143,88.857857,90.447857,88.02571400000001,83.225714,83.668929,84.845714,92.52571400000001,79.745714,88.925714,82.985714
190,64,1,85.031837,79.630367,84.091837,95.031837,72.931837,73.731837,87.19183699999999,93.311837,77.851837,85.991837,76.69183699999999,91.331837,83.991837,86.711837,85.231837,100.41184,88.371837,94.491837,93.591837,75.731837,83.731837,85.651837,144.27184,80.273673,76.871837,86.651837,87.171837,76.69183699999999,86.471837,83.66102,85.511837,81.891837,85.231837,82.051837,82.251837,82.551837,87.695459,101.05184,101.79184000000001,73.891837,83.19183699999999,83.131837,78.771837,86.111837,83.051837,89.69183699999999,89.251837,90.991837,88.491837,83.891837,83.931837,85.371837,93.011837,80.271837,89.451837,83.451837
191,64,2,85.407347,79.927347,84.507347,95.42469399999999,73.307347,74.02734699999999,87.567347,93.74734699999999,78.16734699999999,86.347347,77.02734699999999,91.687347,84.367347,87.087347,85.787347,100.78735,88.727347,94.88734699999999,94.007347,75.967347,84.187347,85.927347,145.30735,80.66734699999999,77.207347,86.967347,87.584694,76.987347,86.847347,84.127347,85.88734699999999,82.287347,85.607347,82.467347,82.647347,82.947347,88.02734699999999,101.58735,102.16735,74.267347,83.427347,83.447347,79.184694,86.487347,83.507347,90.067347,89.528673,91.367347,88.867347,84.307347,84.287347,85.727347,93.38734699999999,80.607347,89.827347,83.867347
192,65,0,85.73263,80.31263,84.93263,95.706526,73.55263000000001,74.35263,87.95263,94.15263,78.53263000000001,86.75263000000001,77.377543,92.11263000000001,84.81263,87.47263000000001,86.13754300000001,101.27263,89.29263,95.33263000000001,94.28751899999999,76.27263,84.41263000000001,86.25263000000001,145.79263,81.017543,77.59263,87.37263,88.05263000000001,77.29263,87.29263,84.501315,86.27263,82.56421,85.91263000000001,82.77263,83.03263000000001,83.278947,88.39263000000001,102.13263,102.61263000000001,74.65263,83.75263000000001,83.781315,79.467105,86.87263,83.89263000000001,90.42421,89.91263000000001,91.75263000000001,89.27263,84.69263000000001,84.61263000000001,86.11263000000001,93.83263000000001,80.99263,90.195658,84.25263000000001
193,65,1,86.14367299999999,80.78469399999999,85.61510200000001,96.026837,74.077347,74.763673,88.383673,94.626837,78.95455799999999,87.29101999999999,77.728418,92.76469399999999,85.466735,87.923673,86.50367299999999,101.85735,89.703673,95.683673,94.723673,76.663673,84.977347,86.583673,146.50367,81.387891,78.057347,87.923673,88.53102,77.703673,87.805714,84.943673,86.723673,83.077347,86.303673,83.203673,83.463673,83.786735,88.823673,102.59735,103.17735,75.163673,84.14367299999999,84.163673,79.82789100000001,87.267891,84.364694,90.823673,90.41734699999999,92.283673,89.859388,85.123673,84.996837,86.543673,94.263673,81.498367,90.543673,84.71101999999999
194,65,2,86.686939,81.386939,86.26693900000001,96.486939,74.746939,75.226939,88.946939,95.066939,79.326939,87.749563,78.106939,93.346939,86.066939,88.486939,86.946939,102.36694,90.286939,96.12693900000001,95.226939,77.132823,85.566939,86.926939,147.02694,81.726939,78.40966,88.466939,89.029388,78.146939,88.426939,85.486939,87.16846899999999,83.606939,86.774235,83.76693900000001,84.006939,84.226939,89.36846899999999,103.18694,103.84694,75.646939,84.486939,84.50846899999999,80.26693900000001,87.806939,84.886939,91.206939,90.80898,92.886939,90.506939,85.526939,85.326939,87.106939,94.846939,82.006939,90.90693900000001,85.20615600000001
195,66,0,87.09591800000001,81.785306,86.735918,96.935918,75.135918,75.623184,89.39591800000001,95.47591800000001,79.655918,88.195918,78.28574,93.70513100000001,86.47591800000001,88.918639,87.375918,102.81591999999999,90.655918,96.53591800000001,95.682959,77.415918,86.015918,87.31295899999999,147.51592,82.162959,78.75591800000001,88.835918,89.40513100000001,78.435918,88.899592,85.86148,87.547184,84.03591800000001,87.138639,84.122274,84.435918,84.635918,89.775918,103.79592,104.29592,76.075918,84.855918,84.898639,80.695918,88.17591800000001,85.39591800000001,91.575918,91.25591800000001,93.39591800000001,90.95591800000001,85.97591800000001,85.655918,87.555918,95.292959,82.435918,91.225306,85.45591800000001
196,66,1,87.25059,81.97059,87.11059,97.260295,75.29059000000001,75.890295,89.81059,95.750147,79.900295,88.47059,78.590295,94.03059,86.83029499999999,89.16029499999999,87.81059,103.1503,90.91029499999999,96.95059,96.070295,77.690197,86.25059,87.55011800000001,148.19059,82.320295,78.99029499999999,89.11059,89.79059000000001,78.71059,89.37059,86.13059,87.856863,84.25059,87.53059,84.416863,84.85059,84.85059,90.010295,104.35059,104.65012,76.29059000000001,85.15059000000001,85.210295,80.87059,88.590197,85.65059000000001,91.89059,91.55059,93.77059,91.33059,86.33059,85.85029499999999,87.97059,95.670295,82.73059,91.55059,85.79059000000001
197,66,2,87.776327,82.576327,87.696327,97.758776,75.81210899999999,76.363163,90.416327,96.396327,80.276327,88.976327,79.093163,94.576327,87.416327,89.703163,88.456327,103.67633000000001,91.656327,97.493163,96.516327,78.158776,86.876327,87.943163,149.23633,82.796327,79.393163,89.616327,90.353163,79.13632700000001,89.976327,86.67210899999999,88.43316300000001,84.713163,88.053163,84.876582,85.336327,85.316327,90.453163,104.93127,105.17633000000001,76.776327,85.63632700000001,85.696327,81.43316300000001,89.036327,86.236327,92.376327,92.036327,94.276327,91.956327,86.85632700000001,86.296327,88.576327,96.233163,83.313163,92.016327,86.273163
198,67,0,88.142449,82.982449,88.222449,98.122449,76.146224,76.742449,90.922449,96.842449,80.602449,89.482449,79.422449,95.082449,87.967347,90.142449,88.862449,104.04245,92.102449,97.902449,96.842449,78.502449,87.342449,88.362449,149.92245,83.162449,79.742449,90.122449,90.762449,79.46244899999999,90.542449,87.142449,88.856224,85.102449,88.442449,85.262449,85.722449,85.696224,90.782449,105.30245,105.58245,77.222449,86.002449,86.142449,81.982449,89.442449,86.662449,92.762449,92.522449,94.682449,92.46244899999999,87.202449,86.642449,89.082449,96.734898,83.742449,92.442449,86.602449
199,67,1,88.540408,83.37520400000001,89.000408,98.497602,76.540408,77.120408,91.420408,97.30040799999999,81.060408,89.980408,79.780408,95.620408,88.72040799999999,90.575204,89.200408,104.52041,92.540408,98.22040799999999,97.140408,78.852602,87.94040799999999,88.733469,150.58041,83.515204,80.16040799999999,90.620408,91.380408,79.80040799999999,91.22040799999999,87.52040799999999,89.31520400000001,85.475204,88.840408,85.740408,86.140408,86.02040799999999,91.180408,105.76041000000001,106.20041,77.740408,86.44040799999999,86.645204,82.680408,89.775204,87.180408,93.155204,93.100408,95.180408,93.075204,87.59506800000001,87.055204,89.58040799999999,97.280408,84.240408,92.900408,87.02040799999999
200,67,2,89.126485,83.757297,89.686485,98.877061,77.026485,77.448243,92.046485,97.96648499999999,81.572748,90.592748,80.10648499999999,96.086485,89.286485,91.186485,89.645649,105.04648999999999,93.086485,98.55729699999999,97.586485,79.32648499999999,88.366485,89.146485,151.24649,83.782162,80.566485,91.232748,92.066485,80.32648499999999,91.686485,87.986485,89.906485,85.946485,89.346485,86.24648499999999,86.766485,86.519649,91.44636899999999,106.34648999999999,106.88648,78.177061,86.792748,87.075212,83.27729699999999,90.266485,87.82648499999999,93.686485,93.60648499999999,95.706485,93.546485,87.853297,87.515212,90.206485,97.906485,84.786485,93.446485,87.406485
201,68,0,89.53836700000001,84.104184,90.478367,99.364184,77.354184,77.95836700000001,92.718367,98.45836700000001,81.798367,90.858367,80.39836700000001,96.658367,90.17836700000001,91.53836700000001,90.09836700000001,105.37836999999999,93.73836700000001,99.09836700000001,97.874184,79.67836700000001,88.918367,89.518367,151.93837,84.358367,80.858367,91.498367,92.518367,80.718367,92.218367,88.31836700000001,90.358367,86.39836700000001,89.73836700000001,86.73836700000001,87.118367,86.718367,91.838367,106.97837,107.49837,78.698367,87.258367,87.478367,83.838367,90.578367,88.23836700000001,94.03836700000001,93.89836700000001,96.192789,94.278367,88.258367,88.018367,90.878367,98.698367,85.358367,93.858367,87.698367
202,68,1,90.078776,84.698776,91.098776,99.978776,77.958776,78.458776,93.338776,98.958776,82.378776,91.538776,80.858776,97.338776,90.858776,92.098776,90.63877600000001,105.91878,94.358776,99.538776,98.338776,80.298776,89.678776,90.038776,152.61878000000002,85.018776,81.358776,92.178776,93.058776,81.27877600000001,92.998776,88.858776,90.998776,87.018776,90.518776,87.398776,87.678776,87.158776,92.458776,107.53878,108.27878,79.398776,87.818776,88.198776,84.298776,91.158776,88.818776,94.518776,94.478776,96.597338,95.058776,88.858776,88.63877600000001,91.498776,99.318776,85.878776,94.598776,88.218776
