,measure_number,beat_number,pid1263-01,pid52932-01,pid9048-01,pid9050-01,pid9054-01,pid9055-01,pid9058-01,pid9059-01,pid9062-01,pid9063-01,pid9066-01,pid9067-01,pid9068-01,pid9072-01,pid9075-01,pid9088-01,pid9093-01,pid9097-09,pid9099-01,pid9101-01,pid9103-01,pid9104-01,pid9105-01,pid9118-01,pid9137-01,pid9138-01,pid9139-01,pid9150-15,pid9153-01,pid9166c-03,pid9173-06,pid9174-01,pid9186c-01,pid9192-01
132,45,2,80.094717,75.574717,80.074717,68.71471700000001,63.53471700000001,73.794717,77.174717,63.513090000000005,80.17078599999999,73.00117900000001,74.174717,64.690794,73.674717,74.534717,65.594717,79.772358,72.674717,91.63471700000001,75.77471700000001,70.77471700000001,83.534717,74.314717,98.05471700000001,56.950786,51.494717,59.614717000000006,76.434717,61.894943000000005,63.474717000000005,62.794717000000006,72.934717,56.57471700000001,51.414716999999996,78.49471700000001
133,46,0,80.528594,76.03929699999999,80.608594,69.20859399999999,63.94859399999999,74.408594,77.84859399999999,63.928594,80.608594,73.50859399999999,74.56859399999999,65.119297,74.20859399999999,75.14859399999999,65.92859399999999,80.28859399999999,73.42859399999999,92.168594,76.328594,71.28859399999999,84.14859399999999,74.62859399999999,98.707188,57.26859399999999,51.828594,59.928594,77.108594,62.34859399999999,63.84859399999999,63.188593999999995,73.448594,57.108594,51.788594,78.968594
134,46,1,80.897982,76.497982,81.097982,69.637982,64.317982,74.917982,78.477982,64.29798199999999,80.983991,73.997982,75.197982,65.43798199999999,74.697982,75.677982,66.21798199999999,80.917982,73.87798199999999,92.64599399999999,76.897982,71.71798199999999,84.65798199999999,74.997982,99.23798199999999,57.53798199999999,52.137982,60.237981999999995,77.677982,62.693991000000004,64.197982,63.657982,74.137982,57.517981999999996,52.097982,79.557982
135,46,2,81.457166,76.877166,81.63716600000001,70.237166,64.757166,75.537166,78.97358299999999,64.837166,81.397166,74.577166,76.037166,65.977166,75.237166,76.117166,66.63716600000001,81.733583,74.457166,93.157166,77.577166,72.157166,85.41716600000001,75.517166,100.07717,57.917166,52.517166,60.617166000000005,78.157166,63.177166,64.617166,64.177166,74.957166,57.937166000000005,52.437166000000005,80.117166
136,47,0,81.879615,77.359615,82.359615,70.639615,65.239615,76.05961500000001,79.387914,65.139615,81.69961500000001,75.079615,76.499615,66.364807,75.899615,76.499615,66.884807,82.084807,74.91961500000001,93.55961500000001,77.999615,72.55961500000001,85.999615,75.759615,100.71961999999999,58.148734,52.739615,60.839615,78.799615,63.519615,65.05961500000001,64.579615,75.479615,58.199615,52.744806999999994,80.819615
137,47,1,82.365329,77.74176899999999,82.837664,71.04532900000001,65.54532900000001,76.425329,79.805329,65.505329,81.98532900000001,75.565329,76.82532900000001,66.725329,76.40532900000001,76.965329,67.18532900000001,82.445329,75.32532900000001,93.98532900000001,78.40532900000001,72.937664,86.38906999999999,76.157664,101.28533,58.445329,53.077664,61.12383199999999,79.285329,63.925329000000005,65.40532900000001,64.98532900000001,75.885329,58.565329000000006,53.105329000000005,81.365329
138,47,2,82.883696,78.163696,83.383696,71.50369599999999,65.92369599999999,76.763696,80.183696,65.92369599999999,82.42369599999999,76.103696,77.263696,67.086848,76.903696,77.403696,67.543696,82.843696,75.763696,94.403696,78.92369599999999,73.383696,87.123696,76.543696,102.0437,58.863696,53.463696,61.483695999999995,79.803696,64.36369599999999,65.72369599999999,65.36369599999999,76.323696,58.903696,53.503696,82.163696
139,48,0,83.31063499999999,78.670635,84.03031700000001,71.963545,66.350635,77.19126999999999,80.60015899999999,66.350635,82.890635,76.630635,77.690635,67.490635,77.430635,77.930635,67.910635,83.243545,76.290635,94.870635,79.350635,73.870635,87.690635,76.910635,102.87063,59.130635,53.770317000000006,61.830635,80.330635,64.790635,66.14031700000001,65.740317,76.690635,59.270635,53.910635,82.750635
140,48,1,83.707574,79.094399,84.507574,72.228787,66.643946,77.547574,80.973515,66.70959599999999,83.307574,77.075858,78.148787,67.743061,77.887574,78.35585,68.218787,83.667574,76.607574,95.28757399999999,79.707574,74.28757399999999,88.167574,77.243061,103.38757,59.398787,54.079274,62.107574,80.78757399999999,65.158787,66.476259,66.066262,77.087574,59.624697,54.23585,83.227574
141,48,2,84.292676,79.552676,85.272676,72.772676,67.15068000000001,77.952676,81.492676,67.272676,83.992676,77.532676,78.755351,68.232676,78.472676,78.852676,68.772676,84.232676,77.132676,95.87066899999999,80.272676,74.852676,88.861338,77.712676,103.99268000000001,59.872676,54.512676,62.532676,81.332676,65.652676,66.952676,66.492676,77.552676,60.012676,54.772676000000004,84.032676
142,49,0,84.816757,80.216757,85.816757,73.256757,67.656757,78.376757,82.05675699999999,67.716757,84.63675699999999,78.13675699999999,79.47675699999999,68.69675699999999,79.176757,79.443515,69.156757,84.97675699999999,77.61675699999999,96.47675699999999,80.796757,75.49675699999999,89.516757,78.13675699999999,104.63676,60.216756999999994,54.776756999999996,62.93675699999999,81.91675699999999,66.076757,67.358912,66.97675699999999,78.076757,60.516757,55.196757,84.656757
143,49,1,85.351043,80.97104300000001,86.411043,73.791043,68.11104300000001,79.03104300000001,82.631043,68.172086,85.291043,78.89104300000001,79.931043,69.151043,79.711043,80.051043,69.731043,85.69104300000001,78.19104300000001,97.411043,81.372086,76.11104300000001,90.155215,78.791043,105.23104,60.69104300000001,55.15104300000001,63.391043,82.53104300000001,66.551043,67.89104300000001,67.571043,78.731043,60.931043,55.631043000000005,85.33104300000001
144,49,2,86.044104,81.66410400000001,87.044104,74.52410400000001,68.80410400000001,79.784104,83.404104,68.88410400000001,86.184104,79.74410400000001,80.88410400000001,69.74410400000001,80.324104,81.08410400000001,70.344104,86.52410400000001,78.964104,98.564104,82.044104,76.864104,91.02410400000001,79.44410400000001,106.1841,61.304104,55.664104,63.944104,83.224104,67.30410400000001,68.49140600000001,68.104104,79.784104,61.42410400000001,56.304104,86.124104
145,50,0,86.735125,82.395125,87.775125,75.375125,69.455125,80.675125,83.895125,69.555125,86.995125,80.495125,81.635125,70.275125,81.055125,81.875125,71.110998,87.415125,79.895125,99.635125,82.835125,77.815125,91.975125,80.335125,107.27513,61.995125,55.949296999999994,64.575125,83.955125,68.035125,69.055125,68.595125,80.755125,62.082562,56.695125,86.855125
146,50,1,87.408889,83.447778,88.427778,76.147778,69.847778,81.307778,84.447778,70.027778,87.947778,81.487778,82.107778,70.887778,81.607778,82.587778,71.847778,88.127778,80.447778,101.14778000000001,83.667778,78.567778,92.667778,81.847778,107.92778,62.467778,56.467778,65.167778,84.727778,68.647778,69.667778,68.987778,81.54777800000001,62.547778,57.147778,87.567778
147,50,2,87.904104,83.924104,88.924104,76.544104,70.153515,81.61487199999999,84.924104,70.38410400000001,88.344104,81.904104,82.80410400000001,71.284104,82.104104,82.94410400000001,72.204104,88.504104,80.80410400000001,101.6041,84.104104,79.004104,93.124104,82.204104,108.7441,62.864104000000005,56.935329,65.504104,85.24410400000001,69.08410400000001,70.044104,69.604104,82.02410400000001,62.907052,57.453515,87.93705200000001
148,51,0,88.55471700000001,84.474717,89.574717,77.234717,70.62235799999999,82.074717,85.49471700000001,70.77471700000001,88.954717,82.434717,83.399433,71.834717,82.71471700000001,83.534717,72.772358,89.334717,81.374717,102.43472,84.814717,79.63471700000001,93.594717,82.874717,109.45472,63.334717000000005,57.294717000000006,66.014717,85.85471700000001,69.534717,70.594717,70.05471700000001,82.754717,63.274717,57.89471700000001,88.49471700000001
149,51,1,89.088186,84.848186,90.18637199999999,77.748186,70.94818599999999,82.428186,85.928186,71.16818599999999,89.42455799999999,82.908186,83.928186,72.188186,83.148186,83.968186,73.148186,90.128186,81.768186,103.14819,85.488186,80.088186,94.028186,83.28909300000001,110.06818999999999,63.748186,57.608185999999996,66.368186,86.328186,69.94818599999999,70.928186,70.428186,83.16818599999999,63.628186,58.248186,88.988186
150,51,2,89.552245,85.296757,90.756757,78.356757,71.436757,83.076757,86.436757,71.63675699999999,90.076757,83.536757,84.656757,72.63675699999999,83.63675699999999,84.41675699999999,73.736757,90.63675699999999,82.41675699999999,103.91676,86.096757,80.676757,94.736757,83.736757,110.83676000000001,64.19675699999999,58.016757,66.856757,86.83675699999999,70.396757,71.356757,70.91675699999999,83.756757,64.00337900000001,58.61675699999999,89.63675699999999
151,52,0,89.921655,85.681655,91.221655,78.841655,71.721655,83.641655,86.80165500000001,71.901655,90.481655,83.981655,85.081655,73.025283,84.10165500000001,84.88165500000001,74.201655,91.041655,83.061655,104.82166,86.52165500000001,81.081655,95.401655,84.141655,111.48496999999999,64.561655,58.351746,67.16165500000001,87.361655,70.74165500000001,71.681655,71.335828,84.201655,64.321655,58.901655000000005,90.10165500000001
152,52,1,90.378798,86.098798,91.678798,79.278798,72.038798,84.278798,87.178798,72.258798,90.898798,84.43879799999999,85.498798,73.338798,84.538798,85.298798,74.518798,91.458798,83.658798,105.6188,86.918798,81.478798,95.858798,84.518798,112.0988,64.858798,58.638798,67.538798,87.898798,71.138798,72.07879799999999,71.678798,84.598798,64.604399,59.258798,90.538798
153,52,2,90.773492,86.47349200000001,92.133492,79.67349200000001,72.39349200000001,84.593492,87.553492,72.573492,91.31349200000001,84.773492,85.913492,73.693492,84.913492,85.713492,74.81349200000001,91.75349200000001,84.03349200000001,106.01348999999999,87.293492,81.81349200000001,96.373492,84.89349200000001,112.75348999999999,65.17349200000001,58.953492000000004,67.833492,88.31349200000001,71.513492,72.413492,72.093492,85.013492,64.873492,59.613492,90.97349200000001
154,53,0,91.292268,86.82408199999999,92.71226800000001,80.172268,72.752268,84.972268,88.012268,72.972268,91.792268,85.13226800000001,86.312268,74.092268,85.35226800000001,86.172268,75.192268,92.152268,84.35226800000001,106.55227,87.85226800000001,82.252268,96.832268,85.472268,113.41226999999999,65.561134,59.272268000000004,68.172268,88.832268,71.91226800000001,72.85226800000001,72.55226800000001,85.63226800000001,65.21226800000001,59.992268,91.57226800000001
155,53,1,91.69716600000001,87.19716600000001,93.257166,80.717166,73.077166,85.317166,88.597166,73.317166,92.317166,85.55716600000001,86.717166,74.41716600000001,85.737166,86.597166,75.537166,92.55716600000001,84.737166,107.09716999999999,88.397166,82.69716600000001,97.317166,85.857166,114.05717,65.997166,59.597166,68.477166,89.297166,72.297166,73.217166,73.017166,86.017166,65.537166,60.317166,92.05716600000001
156,53,2,92.380431,87.580431,93.740431,81.320431,73.48043100000001,85.800431,89.20043100000001,73.78043100000001,92.960431,86.100431,87.080431,74.860431,86.20043100000001,87.12043100000001,76.06043100000001,93.080431,85.440431,107.58043,89.020431,83.360431,98.06043100000001,86.40043100000001,114.66043,66.413043,60.040431000000005,68.92043100000001,89.820431,72.680431,73.720431,73.48043100000001,86.440431,65.960431,60.660431,92.84043100000001
157,54,0,93.363288,88.223288,94.323288,82.063288,74.043288,86.603288,90.163288,74.443288,93.783288,86.903288,87.823288,75.423288,86.88328800000001,87.88328800000001,76.683288,93.963288,86.103288,108.26328999999998,89.803288,84.083288,98.88328800000001,87.123288,115.34329,66.983288,60.723288000000004,69.343288,90.603288,73.183288,74.523288,74.163288,86.903288,66.563288,61.143288,93.603288
158,54,1,93.997166,88.717166,94.857166,82.657166,74.517166,87.13716600000001,90.717166,74.857166,94.317166,87.537166,88.677166,75.817166,87.497166,88.44358299999999,77.041791,94.617166,86.457166,108.83178999999998,90.497166,84.61358299999999,99.437166,87.797166,115.95716999999999,67.445722,61.153583,69.717166,91.28572199999999,73.605722,75.097166,74.657166,87.357166,66.977166,61.595238,94.317166
159,54,2,94.600023,89.280023,95.400023,83.200023,74.940023,87.620023,91.240023,75.32002299999999,94.82002299999999,88.060023,89.140023,76.218753,88.040023,88.880023,77.46002299999999,95.080023,87.000023,109.32002,91.000023,85.100023,100.00001999999999,88.215011,116.76002,67.735011,61.63333299999999,70.080023,91.82002299999999,74.000023,75.580023,75.160023,87.760023,67.351253,61.920023,94.900023
160,55,0,95.14335600000001,89.963356,95.94335600000001,83.703356,75.463356,88.123356,91.94335600000001,75.743356,95.383356,88.543356,89.603356,76.703356,88.603356,89.343356,77.963356,95.66335600000001,87.483356,109.88336000000001,91.623356,85.523356,100.86336,88.743356,117.52336000000001,68.08335600000001,61.923356000000005,70.523356,92.323356,74.42335600000001,76.123356,75.78335600000001,88.30335600000001,67.72335600000001,62.363356,95.523356
161,55,1,95.66736999999999,90.43868499999999,96.42737,84.18737,75.94736999999999,88.56737,92.468685,76.18737,95.80736999999999,89.06737,90.10736999999999,77.06737,89.14737,89.78737,78.34737,96.40737,87.82737,110.46736999999999,92.16736999999999,86.008685,101.38736999999999,89.30736999999999,118.12737,68.402457,62.34737,70.90737,92.80736999999999,74.822457,76.56737,76.32737,88.80736999999999,68.06737,62.70737,96.12737
162,55,2,96.237166,91.037166,96.977166,84.717166,76.497166,89.073583,93.033583,76.696791,96.537166,89.55143299999999,90.530896,77.597166,89.717166,90.237166,78.877166,96.91716600000001,88.41716600000001,110.95678999999998,92.677166,86.577166,102.17716999999999,89.877166,118.97717,68.737166,62.757166000000005,71.337166,93.377166,75.237166,77.117166,76.857166,89.337166,68.477166,63.057166,96.757166
163,56,0,97.07879799999999,91.756395,97.698798,85.458798,77.118798,89.696395,93.858798,77.298798,97.478798,90.178798,91.07879799999999,78.298798,90.418798,91.07879799999999,79.638798,97.678798,89.058798,111.6188,93.378798,87.198798,103.1188,90.418798,119.7876,69.118798,63.199751,72.047596,94.116395,75.758798,77.778798,77.598798,90.198798,69.018798,63.458798,97.518798
164,56,1,97.850317,92.490317,98.340159,86.210317,77.770317,90.270317,94.580159,77.870317,98.210317,90.790317,92.050317,79.090317,91.03031700000001,91.710317,80.25031700000001,98.450317,89.650317,112.45008,94.130317,87.850317,103.75032,91.19031700000001,120.77032,69.650317,63.650158999999995,72.590317,95.050317,76.25507900000001,78.39031700000001,78.350317,91.230317,69.47031700000001,63.874058999999995,98.230317
165,56,2,98.585261,93.225261,99.025261,86.985261,78.605261,91.005261,95.225261,78.605261,99.125261,91.41218,92.56526099999999,79.745261,91.765261,92.19424000000001,80.985261,99.145261,90.165261,113.98526000000001,94.905261,88.705261,104.52526,91.665261,121.50526,70.245261,64.165261,73.385261,95.705261,76.665261,79.145261,78.945261,91.845261,69.985261,64.325261,99.025261
166,57,0,99.284921,94.284921,99.904921,88.004921,79.19745999999999,92.144921,96.02492099999999,79.24492099999999,100.56492,92.144921,93.564921,80.424921,92.60492099999999,92.844921,81.944921,99.904921,90.924921,115.72492,95.924921,89.60492099999999,105.56492,92.424921,122.34492,70.904921,64.724921,74.304921,96.544921,77.204921,79.984921,79.684921,92.564921,70.644921,64.804921,99.824921
167,57,1,100.04125,95.161247,100.56125,89.101247,79.821247,93.321247,97.08124699999999,79.961247,101.52125,92.741247,94.301247,81.241247,93.401247,93.661247,82.801247,101.12125,92.00124699999999,116.74125,96.64124699999999,90.481247,106.34125,93.521247,123.04125,71.781247,65.187075,75.181247,97.181247,77.695624,80.741247,80.14124699999999,93.521247,71.50124699999999,65.387075,100.94125
168,57,2,101.08252,96.08251700000001,101.32252,90.52251700000001,80.322517,94.742517,97.94251700000001,80.702517,102.80252,93.702517,95.242517,82.22251700000001,94.36251700000001,94.642517,83.782517,102.16252,93.422517,117.80252,97.562517,91.77503399999999,107.06251999999999,94.562517,124.08252,72.782517,65.682517,76.262517,98.202517,78.22251700000001,81.842517,80.642517,94.742517,72.462517,66.142517,102.06251999999999
169,58,0,101.7739,96.48195,101.9539,90.9939,80.8139,95.1939,98.4539,81.0939,103.4539,94.1939,95.6139,82.6939,94.9739,95.02195,84.2739,102.6739,94.3139,118.3139,98.04195,92.3939,107.5539,95.1139,124.7739,73.2939,66.1139,76.8739,98.7139,78.5939,82.4739,81.06195,95.4339,73.0939,66.5539,102.5539
170,58,1,102.57961,96.922404,102.67961,91.579615,81.33961500000001,96.05961500000001,99.149229,81.55961500000001,104.07961999999999,94.679615,96.299615,83.219615,95.499615,95.499615,84.959615,103.23962,94.859615,119.12923,98.499615,92.90480699999999,108.09961000000001,95.519615,125.69961,73.779615,66.599615,77.459615,99.239615,79.019615,83.019615,81.479615,96.214807,73.719615,67.039615,102.98654
171,58,2,103.04696,97.286961,103.02696,91.886961,81.70696099999999,96.466961,99.506961,81.946961,104.46696,95.026961,96.806961,83.56696099999999,95.846961,95.826961,85.346961,103.58695999999999,95.226961,119.66696,98.846961,93.246961,108.42696000000001,96.146961,126.28696000000001,74.086961,66.946961,77.806961,99.626961,79.366961,83.366961,81.826961,96.56696099999999,74.166961,67.226961,103.32696
172,59,0,103.5617,97.6139,103.4139,92.1939,82.0739,96.7539,99.8339,82.2939,104.8139,95.3939,97.0739,83.8339,96.1939,96.1139,85.5939,104.0178,95.5139,120.0539,99.2139,93.5739,108.7539,96.4739,126.8139,74.3939,67.1939,78.1139,99.9939,79.7539,83.6939,82.1939,96.9539,74.5339,67.5739,103.6339
173,59,1,103.96533000000001,97.945329,103.72533,92.585329,82.385329,97.04532900000001,100.14533,82.62532900000001,105.14533,95.745329,97.425329,84.085329,96.48532900000001,96.40532900000001,85.865329,104.44533,95.82532900000001,120.46533000000001,99.54532900000001,93.845329,109.06533,96.785329,127.30533,74.665329,67.45766400000001,78.385329,100.30533,80.04532900000001,83.977664,82.565329,97.32532900000001,74.76532900000001,67.865329,103.92533
174,59,2,104.51567,98.338549,104.21566999999999,93.01566899999999,82.815669,97.555669,100.61567,83.15566899999999,105.65567,96.195669,97.85566899999999,84.482834,96.93566899999999,96.775669,86.315669,105.11567,96.235669,121.09567,100.07567,94.335669,109.65567,97.255669,128.07567,75.055669,67.775669,78.85566899999999,100.77566999999999,80.458556,84.37566899999999,83.035669,97.79566899999999,75.15566899999999,68.255669,104.37567
175,60,0,105.0241,98.66410400000001,104.7241,93.544104,83.284104,98.02410400000001,101.1041,83.564104,106.1641,96.704104,98.284104,84.924104,97.44410400000001,97.204104,86.697052,105.6041,96.624104,121.6041,100.5841,94.824104,110.2441,97.684104,128.8841,75.404104,68.16410400000001,79.264104,101.2441,80.864104,84.844104,83.484104,98.38410400000001,75.564104,68.624104,104.8641
176,60,1,105.50981999999999,99.189819,105.28981999999999,94.049819,83.789819,98.789819,101.54982,83.989819,106.62982,97.209819,98.849819,85.343265,97.909819,97.649819,87.10981899999999,106.08981999999999,97.209819,122.40982,101.10982,95.289819,110.82982,98.08990899999999,129.34982,75.86981899999999,68.583265,79.72981899999999,101.78981999999999,81.303273,85.349819,83.929819,98.999909,76.069819,68.989819,105.32982
177,60,2,105.93308,99.59308399999999,105.61308000000001,94.413084,84.173084,99.21616800000001,101.87308,84.433084,107.13308,97.553084,99.293084,85.753084,98.23308399999999,97.973084,87.633084,106.41308000000001,97.51308399999999,122.89308,101.49308,95.693084,111.13153999999999,98.573084,130.41308,76.193084,68.890771,80.033084,102.17308,81.613084,85.713084,84.37308399999999,99.37308399999999,76.393084,69.313084,105.65308
178,61,0,106.33594,99.95594100000001,105.93593999999999,94.715941,84.555941,99.515941,102.17594,84.835941,107.41593999999999,97.89594100000001,99.53594100000001,86.015941,98.515941,98.255941,87.935941,106.67594,97.795941,123.29593999999999,101.79594,95.995941,111.39594,98.875941,130.85594,76.45594100000001,69.115941,80.295941,102.55594,81.935941,85.995941,84.715941,99.67594100000001,76.715941,69.595941,105.93593999999999
179,61,1,106.74696000000002,100.42696,106.24696000000002,95.06696099999999,84.926961,100.06696,102.54696,85.146961,107.76696000000001,98.246961,100.00695999999999,86.326961,98.826961,98.586961,88.20696099999999,107.00696,98.266961,123.66696,102.28696,96.286961,111.68696000000001,99.286961,131.36696,76.726961,69.426961,80.626961,102.94696,82.306961,86.306961,85.20696099999999,100.18392,77.006961,69.906961,106.34392
180,61,2,107.19511999999999,100.82256,106.69511999999999,95.615125,85.385374,100.47513000000001,102.92126999999999,85.555125,108.17511999999999,98.675125,100.41513,86.735125,99.235125,98.995125,88.615125,107.41513,98.775125,124.09513000000001,102.69513,96.715125,112.15512,99.715125,131.81512,77.055125,69.798367,80.972562,103.35513,82.675125,86.645034,85.615125,100.63513,77.415125,70.255125,106.75513000000001
181,62,0,107.74533000000001,101.18533000000001,107.18533000000001,96.145329,85.885329,101.22533,103.28533,86.005329,108.70533,99.165329,101.16533000000001,87.245329,99.725329,99.40532900000001,89.105329,108.02533000000001,99.26532900000001,124.64533,103.20533,97.285329,112.70533,100.28533,132.92533,77.48532900000001,70.205329,81.385329,103.96533000000001,83.12532900000001,87.105329,86.105329,101.18533000000001,77.82532900000001,70.605329,107.30066000000001
182,62,1,108.28206000000002,101.60206,107.66206000000001,96.662063,86.382063,101.92206,103.66206,86.442064,109.14206000000001,99.602064,101.76205999999999,87.662063,100.16206,99.882063,89.742063,108.62206,99.680688,125.38206000000001,103.64206,97.722064,113.22206000000001,100.76205999999999,133.86206,77.922064,70.562063,81.813016,104.52206,83.562064,87.562063,86.682063,101.82206,78.262063,70.962063,107.78206000000002
183,62,2,108.66001999999999,101.90002,107.96002,96.96002299999999,86.720023,102.20002,103.92002,86.780023,109.58001999999999,99.900023,102.16001999999999,87.940023,100.46002,100.18002,90.200023,108.86001999999999,99.940023,125.80001999999999,103.96002,98.100023,113.48002,101.06002,134.38002,78.200023,70.825011,82.060023,104.82002,83.826674,87.860023,87.040023,102.14001999999999,78.560023,71.260023,108.06002
184,63,0,109.05757,102.21757,108.27757,97.237574,87.03757399999999,102.47757,104.23756999999999,87.097574,109.89757,100.17756999999999,102.41757,88.19188199999999,100.77757,100.42379,90.503787,109.23756999999999,100.17756999999999,126.17756999999999,104.27757,98.377574,113.77757,101.35757,134.77757,78.497574,71.053787,82.357574,105.15756999999999,84.157574,88.137574,87.497574,102.45756999999999,78.863787,71.557574,108.33757
185,63,1,109.449,102.589,108.649,97.72900200000001,87.409002,102.829,104.609,87.429002,110.26899999999999,100.569,102.84899999999999,88.509002,101.149,100.76899999999999,90.849002,109.689,100.529,126.60801000000001,104.689,98.709002,114.12899999999999,101.729,135.66899999999998,78.809002,71.349002,82.689002,105.529,84.529002,88.489002,88.049002,102.829,79.149002,71.889002,108.709
186,63,2,109.85268,102.96068000000001,109.07268,98.172676,87.812676,103.37268,105.03268,87.852676,110.8407,100.95268,103.25268,88.892676,101.57268,101.09134,91.452676,110.33268000000001,100.89268,127.19268000000001,105.11268000000001,99.152676,114.77268000000001,102.12134,136.37268,79.221338,71.632676,83.11267600000001,105.97268000000001,84.912676,88.852676,88.492676,103.25268,79.481338,72.252676,109.21268
187,64,0,110.25308000000001,103.33308000000001,109.51308,98.673084,88.193084,103.77308000000001,105.53308,88.273084,111.39308,101.37308,103.67308,89.333084,102.07308,101.49308,92.036168,110.81308,101.27308000000001,127.63308,105.65308,99.633084,115.29308,102.49308,137.09308000000001,79.613084,71.993084,83.493084,106.43308,85.273084,89.253084,88.933084,103.77617,79.813084,72.59308399999999,109.73308
188,64,1,110.65921000000002,103.75921,110.07921,99.148413,88.619206,104.41920999999999,106.03921000000001,88.67920600000001,112.07921,101.83921,104.13920999999999,89.759206,102.49920999999999,101.85921,93.03920600000001,111.27921,101.65921,128.33921,106.18841,100.05921,115.81921000000001,102.87921,137.79921000000002,80.03920600000001,72.339206,83.87920600000001,106.91921,85.639206,89.719206,89.408413,104.35921,80.23920600000001,72.979206,110.25921000000001
189,64,2,111.11717,104.33717,110.83717,99.637165,89.117166,104.95716999999999,106.55717,89.27716600000001,112.72433000000001,102.35717,104.91717,90.297166,102.89716999999999,102.33717,93.777165,111.93716,102.13717,128.85717,106.79717,100.53716999999999,116.31716999999999,103.43717,138.41717,80.437166,72.69716600000001,84.257166,107.37716999999999,86.017166,90.157166,89.977165,105.01717,80.697165,73.217166,110.67716999999999
190,65,0,111.70166,104.78166,111.42166,100.12165999999999,89.581655,105.42166,107.10166000000001,89.761655,113.34166,102.78166,105.32166000000001,90.80165500000001,103.34166,102.72166,94.261655,112.52166000000001,102.72166,129.33291,107.28166,100.98165999999999,117.04166000000001,103.84166,138.90166000000002,80.821655,73.113311,84.581655,107.82166000000001,86.44165500000001,90.581655,90.66165500000001,105.40166,81.144966,73.561655,111.08166000000001
191,65,1,112.62693999999999,105.46385,112.48083999999999,101.04817,90.46542,106.22084,108.18083999999999,90.500839,114.54083999999999,103.3493,106.26298,92.040839,104.22084,103.34084,95.060839,113.44084,104.00084,130.02108,108.10028,101.70886,118.04083999999999,104.86084,140.42084,81.520839,73.787347,85.14468000000001,108.43361000000002,87.160839,91.300839,91.417263,106.30084,82.078855,74.065828,111.62423999999999
192,65,2,113.25331000000001,106.20655,113.14655,101.63552,91.08655300000001,106.76655,108.82295,91.426553,115.62655,104.04655,106.58885,92.926553,104.96655,104.08655,96.186553,114.29914,105.30655,130.68655,108.66655,102.22655,118.90655,105.4173,140.98138,82.006553,74.206553,85.526553,108.94655,87.786553,92.03827700000001,91.66284,106.90655,82.472611,74.478073,112.32828
193,66,0,114.1641,107.1041,113.5841,102.0641,92.184104,107.2641,109.6041,92.544104,116.7641,104.6841,107.1241,93.904104,105.7441,104.7641,97.504104,114.7841,106.4641,131.5641,109.2841,103.0041,119.9841,105.8841,142.3641,82.74410400000001,74.58410400000001,86.02410400000001,109.6441,88.484104,92.80410400000001,92.144104,107.6841,82.864104,75.224104,112.9441
194,66,1,114.70329,108.00328999999999,114.14329,102.65658,92.643288,107.78329,110.34329,93.066644,117.38328999999999,105.26328999999998,107.70329,94.763288,106.30328999999999,105.34329,98.014429,115.33332,107.14329,132.12329,109.92329,103.62329,120.42329,106.50328999999999,143.04328999999998,83.203288,75.083288,86.703288,110.44328999999999,88.983288,93.163288,92.643288,108.16328999999999,83.363288,75.814422,113.44663999999999
195,66,2,115.27921,108.53921000000001,114.69921000000001,103.19921,92.939206,108.27921,111.03921000000001,93.266921,117.83921000000001,105.65921000000002,108.21921,95.119206,106.83921000000001,105.81921000000001,98.228801,115.79921000000002,107.67921000000001,133.03921,110.27921,103.99920999999999,120.87921000000001,106.81921000000001,143.61921,83.53920600000001,75.59920600000001,87.059206,110.91921,89.399206,93.377279,93.119206,108.79921000000002,83.779887,76.15920600000001,113.85921
196,67,0,115.92578,109.10578000000001,115.54154,103.86154,93.441542,108.78577,111.84154,93.761542,118.66153999999999,106.32153999999998,109.06154,95.781542,107.52153999999999,106.46153999999999,98.685771,116.72153999999999,108.48154,134.34153999999998,111.08153999999999,104.66154,121.62154,107.32578000000001,144.64154,84.10577099999999,76.24154200000001,87.60154200000001,111.56154,89.88154200000001,93.871043,93.725771,109.56154,84.261542,76.841542,114.54154
197,67,1,116.54231000000001,109.54696000000001,116.16696,104.44696,93.786961,109.22696,112.56696000000001,94.146962,119.14696,106.84696000000001,109.64696,96.126961,108.02696,106.94696,99.07848100000001,117.34696000000001,108.92696000000001,135.16696000000002,111.64696,105.12696000000001,122.08696,107.74848,145.38696000000002,84.568481,76.626961,88.006962,112.04696000000001,90.366962,94.126961,94.06898699999999,109.96696000000001,84.606961,77.126961,115.08696
198,67,2,117.13961,110.03961000000001,116.77961,104.99961,94.399615,109.95962,113.27961,94.599615,119.83961000000001,107.49962,110.47962,96.759615,108.63961,107.51961000000001,99.639614,118.01137,109.79961999999999,136.11961000000002,112.25962,105.77962,122.79961000000002,108.25961000000001,146.07961,85.079615,77.099615,88.499615,112.60923000000001,90.83961500000001,94.539615,94.599614,110.38391999999999,85.119614,77.539615,115.77962
199,68,0,117.52982,110.44981999999999,117.30982,105.46982,94.769819,110.34982,113.66982,94.969974,120.34982,107.96982,110.92981999999999,97.08,109.20982,107.96982,99.94981899999999,118.38982,110.64891000000001,137.12982,112.58981999999999,106.22996,123.42981999999999,108.60982,146.66982,85.579909,77.349977,88.829819,113.20982,91.16981899999999,94.859909,94.94981899999999,110.92981999999999,85.409819,77.828458,116.20982
