,measure_number,beat_number,pid1263-12,pid9048-12,pid9054-12,pid9055-12,pid9058-12,pid9059-12,pid9060-12,pid9062-12,pid9063-12,pid9066-12,pid9067-12,pid9068-07,pid9072-12,pid9075-12,pid9087-06,pid9088-07,pid9090-05,pid9093-12,pid9097-14,pid9100b-16,pid9101-12,pid9104-12,pid9105-12,pid9111-12,pid9118-12,pid9137-08,pid9138-12,pid9139-12,pid9166d-19,pid9170-12,pid9173-17,pid9174-12,pid917803b-07,pid917807-07,pid9186c-12,pid9192-12
250,85,0,159.06399,140.70399,133.61798000000002,142.58399,115.86398999999999,126.92398999999999,107.64398999999999,182.08399,142.69798,157.92399,112.95700000000001,129.68399,143.06399,125.04399,136.80399,147.76398999999998,135.74399,125.18399,131.32398999999998,143.12399,148.34399,164.82398999999998,188.84399,114.56317,135.46399,150.92399,110.72398999999999,146.18399,135.58399,129.80700000000002,149.44398999999999,135.80399,130.56399,135.42399,106.16398999999998,152.98596
251,85,1,159.46132,141.02131,133.94132,142.90132,116.17376999999999,127.28132,107.94131999999999,182.38132,143.08131,158.38132,113.32132,130.04131999999998,143.36131,125.34131000000001,137.07377,148.19377,136.12132,125.46132,131.64566000000002,143.38132,148.64131,165.24131,189.50132,114.64132,135.77566000000002,151.30131,110.96132,146.48131999999998,135.92131,130.10132,149.74131,136.11566000000002,130.92131,135.85377,106.46132,153.54131999999998
252,85,2,160.19535,141.43535,134.35535,143.79535,116.55535,127.97535,108.49535,182.95535,143.67535,158.89535,113.77535,130.5807,143.77535,125.83535,137.45535,148.57535,136.73535,125.85535,132.05535,143.71535,149.05535,165.65535,189.91535,114.91816999999999,136.17535,151.87535,111.41535,146.89535,136.37535,130.51535,150.41535,136.51535,131.57535,136.23535,106.79535,153.95535
253,86,0,160.59268,141.71268,135.09268,144.07268,116.83268000000001,128.25268,108.77268000000001,183.23268000000002,143.95268000000002,159.37268,114.05268000000001,130.87268,144.03268,126.13268000000001,137.73134,149.23268000000002,137.03268,126.13268000000001,132.67268,143.93268,149.63268,166.15268,191.05268,115.09268,136.61268,152.15268,111.69268000000001,147.43268,136.65268,130.79268000000002,150.69268,136.93268,131.95268000000002,136.91268,107.07268,155.09803
254,86,1,160.91517,142.05517,135.47517,144.43517,117.13517,128.59517,109.31517,183.65517,144.31517,159.71517,114.37517,131.23516999999998,144.37517,126.41516999999999,138.01516999999998,149.57516999999999,137.39517,126.43517,133.03517,144.25103000000001,150.03517,166.57516999999999,191.89517,115.43517,136.97517,152.53517,111.99517,147.77517,137.07516999999999,131.13517,151.05517,137.29516999999998,132.29516999999998,137.41517,107.35517,155.63517
255,86,2,161.30091000000002,142.32091,135.76091,144.78091,117.38091000000001,128.90091,109.58091,183.92091000000002,144.70091000000002,160.08091000000002,114.60091000000001,131.58091000000002,144.64091000000002,126.70545,138.24091,149.84091,137.74091,126.66091000000002,133.38091,144.44091,150.34091,166.98091000000002,192.16091,115.72091,137.22091,152.88091,112.26091000000001,148.04091,137.38091,131.42091000000002,151.44091,137.58091000000002,132.56091,137.68091,107.61545,155.90091
256,87,0,161.69693999999998,142.61694,136.05694,145.09694,117.65693999999999,129.19693999999998,109.91694,184.21694,145.01693999999998,160.41693999999998,114.91694,131.91693999999998,144.93694,126.95693999999999,138.55694,150.19693999999998,138.03694,126.91694,133.69693999999998,144.65694,150.67694,167.35693999999998,193.69693999999998,116.05694,137.49694,153.19693999999998,112.49347,148.33694,137.81694,131.71694,151.73694,137.89694,132.93694,138.07693999999998,107.85694,156.27694
257,87,1,162.04887,142.91943,136.41943,145.39943,117.95943,129.53943,110.19943,184.51943,145.37943,160.71943000000002,115.19943,132.2583,145.25943,127.23943,138.79943,150.59943,138.37943,127.19943,133.99943000000002,144.87943,151.03943,167.69943,194.17943,116.41943,137.75943,153.53943,112.77943,148.63943,138.21943000000002,131.99943000000002,152.09943,138.18887,133.27943,138.47943,108.15943,156.63943
258,87,2,162.44152,143.30151999999998,136.82152,145.80151999999998,118.32151999999999,129.98152,110.70152,184.94152,145.80151999999998,161.28152,115.54151999999999,132.71303999999998,145.62152,127.70152,139.28152,151.24152,138.82152,127.48788,134.48152,145.22152,151.54152,168.14151999999999,195.06152,116.64152,138.12152,154.14151999999999,113.10152,149.04152,138.62152,132.38152,152.58151999999998,138.64151999999999,133.70152,139.12152,108.48151999999999,157.30151999999998
259,88,0,162.79279,143.57279,137.09278999999998,146.13279,118.63278999999999,130.37278999999998,111.05278999999999,185.27279,146.15278999999998,161.69279,115.83278999999999,132.99278999999999,145.89279,128.03278999999998,139.57279,151.77279,139.21278999999998,127.7514,134.76395,145.57279,151.89279,168.53278999999998,196.11558,116.97278999999999,138.45558,154.47279,113.37279,149.39279,138.93278999999998,132.65278999999998,152.99278999999999,138.95279,134.17279,139.57279,108.81278999999999,158.01279
260,88,1,163.19268,143.91268,137.53268,146.49268,118.97268000000001,130.73268000000002,111.41268000000001,185.73268000000002,146.53268,162.53268,116.17268,133.35268,146.25268,128.37268,139.91268,152.27268,139.57268,128.03268,135.21268,145.91268,152.31268,168.93268,196.89268,117.19918999999999,138.85268,154.83268,113.67268,149.73268000000002,139.45268000000002,132.97268,153.33268,139.29268000000002,134.51268000000002,140.01268000000002,109.11268000000001,158.47268
261,88,2,163.55449,144.25449,137.87448999999998,146.87448999999998,119.34483,131.07449,111.81448999999999,186.09448999999998,146.91449,162.87448999999998,116.49448999999998,133.73449,146.6149,128.71448999999998,140.29449,152.73449,140.01449,128.37448999999998,135.63449,146.2349,152.75449,169.35449,197.77449,117.3989,139.23449,155.23449,113.97225,150.11449,139.93448999999998,133.31448999999998,153.67449,139.63449,134.85449,140.47449,109.40483,158.93448999999998
262,89,0,163.93376,144.65376,138.27376,147.22188,119.65376,131.45376000000002,112.12459,186.39126000000002,147.23376000000002,163.11376,116.85376000000001,134.07376000000002,146.93376,129.11376,140.69376,153.11376,140.39376000000001,128.63376,136.01376000000002,146.61376,153.25376,169.71376,198.39376000000001,117.71376000000001,139.69376,155.58459,114.21125,150.55376,140.41376,133.61126000000002,154.03376,139.95376000000002,135.16093999999998,140.91376,109.71188000000001,159.41376
263,89,1,164.48077,145.44077,138.86077,147.76077,120.34076999999999,132.04077,112.60077,187.08077,147.78077,163.94077,117.70076999999999,134.60076999999998,147.58077,129.82076999999998,141.42077,153.84077,140.84077,129.38076999999998,136.72077,147.18077,154.11154,170.46077,199.35154,118.2009,140.70077,156.36077,114.60077,151.26077,141.14077,134.16076999999999,154.64077,140.32076999999998,135.66076999999999,141.90077,110.22077,160.46077
264,89,2,165.23483000000002,146.31483,139.39483,148.49483,120.95483,132.69483,113.27483000000001,188.11483,148.29483000000002,165.29483000000002,118.53483,135.15483,148.29483000000002,130.51483000000002,142.33483,154.87483,141.37483,130.29483000000002,137.67483000000001,147.89483,155.23483000000002,171.43483,200.45483000000002,118.26133,141.65483,157.37483,115.05483000000001,152.21483,141.91483,135.05483,156.05483,141.19483,136.19483,143.01483000000002,111.09483,161.62448999999998
265,90,0,165.78823,146.82565,139.96565,149.20565,121.68565,133.14565,113.70565,188.73694,148.96565,165.84565,119.14128999999998,135.74565,148.82565,131.14565,143.02565,155.58565,141.92129,131.18565,138.38565,148.52129,156.12565,172.44565,201.28565,118.26931,142.28565,158.20565,115.44565,152.74565,142.44565,135.64565,156.90565,141.86565,136.66565,143.58565,111.92128999999998,162.16565
266,90,1,166.2842,147.2842,140.3842,149.8442,122.5242,133.7842,114.2042,189.3242,149.58418999999998,166.2642,119.8842,136.24419,149.40419,131.90419,143.6442,156.1042,142.5042,131.7042,139.08418999999998,149.08418999999998,156.9442,173.2242,201.96419,118.6671,142.8842,158.7071,116.0242,153.3842,143.2042,136.2842,157.7842,142.3842,137.1642,144.02419,112.6042,162.8642
267,90,2,167.08348999999998,147.76349,140.86348999999998,150.60349,123.07095,134.42349,114.66349,190.04349,150.10349,166.64348999999999,120.42348999999999,136.74348999999998,149.94349,132.50349,144.16349,156.66349,142.94349,132.22349,139.86348999999998,149.56349,157.42349,174.02348999999998,202.54349,118.84348999999999,143.44349,159.16349,116.36348999999998,154.04397,143.70349,136.76349,158.34349,143.10397,137.58348999999998,144.52348999999998,112.98348999999999,163.32349
268,91,0,167.59175,148.17175,141.15175,151.01175,123.59175,134.75175,115.03175,190.47175,150.56087,167.09175,120.99175,137.15175,150.45175,132.87175,144.59175,157.11175,143.35175,132.59175,140.27175,149.95175,157.81175,174.47175,203.15175,119.09368,143.89175,159.77175,116.69175,154.41175,144.37175,137.19175,158.89175,143.73175,137.93175,144.93175,113.39175,163.73175
269,91,1,168.28259,148.72259,141.54259,151.56259,124.02259,135.22259,115.42258999999999,190.98259,151.04259,167.66259,121.48258999999999,137.54629,150.88259,133.38259,145.06259,157.62258,143.88259,132.86629,140.82259,150.32629,158.42258999999999,175.14258999999998,203.84259,119.1062,144.52258,160.30258,117.04893999999999,154.82259,144.94259,137.58629,159.86258999999998,144.26259,138.36258999999998,145.42258999999999,114.02259,164.36258999999998
270,91,2,168.95279,149.41279,142.07279,152.09278999999998,124.49278999999999,135.67279,115.81278999999999,191.47279,151.63279,168.07713,121.83278999999999,137.91279,151.27279,133.79279,145.53278999999998,158.03278999999998,144.4607,133.21278999999998,141.25279,150.99326000000002,158.99278999999999,175.53278999999998,204.45279,119.11901,144.85279,160.71278999999998,117.33278999999999,155.33279,145.41279,137.97279,160.5376,144.85279,138.69279,145.83279,114.47278999999999,164.79279
271,92,0,169.55483,149.96493999999998,142.56493999999998,152.69988999999998,125.06493999999999,136.14494,116.14493999999999,191.98494,152.31989,168.36494,122.16493999999999,138.32494,151.74493999999999,134.26494,145.94494,158.54494,144.76494,133.56493999999998,141.77989,151.24493999999999,159.36494,175.98494,205.11989,119.12853,145.22494,161.12493999999998,117.60493999999998,155.72494,145.84493999999998,138.32494,160.80494,145.18493999999998,139.08494,146.24493999999999,115.02493999999999,165.24493999999999
272,92,1,170.16544,150.52544,142.98543999999998,153.26543999999998,125.67633000000001,136.76543999999998,116.52543999999999,192.38544,153.40088,168.84544,122.62544,138.78544,152.38721,134.88544,146.38544,159.00544,145.34544,134.04543999999999,142.40544,151.68544,159.86543999999998,176.52088,205.78544,119.36543999999999,145.68544,161.64543999999998,118.02543999999999,156.18544,146.38544,138.80544,161.36543999999998,145.67633,139.62544,146.66544,115.65591,165.80544
273,92,2,170.50005,150.86005,143.30005,153.67018000000002,126.16005,137.10003999999998,116.86005,193.00005,154.19018,169.16005,123.06005,139.10003999999998,152.77008999999998,135.20004,146.72005,159.34005,145.70004,134.38005,142.78005,152.02005,160.18005,176.90005,206.35009,119.52571999999999,145.98004,162.25009,118.32003999999999,156.52005,146.73009,139.10003999999998,161.60003999999998,146.13009,139.90005,147.00005,115.91502,166.10003999999998
274,93,0,171.01685,151.25685,143.59685,154.11685,126.63685,137.47685,117.23685,193.67685,154.81685,169.5437,123.45685,139.45685,153.15685,135.53685,147.08342,159.75685,146.07685,134.65685,143.17685,152.37685,160.46562,177.25685,206.99685,119.85685,146.41685,162.77685,118.63685,156.83685,147.15739,139.45685,162.03685,146.53685,140.31685,147.39685,116.29685,166.5037
275,93,1,171.39543999999998,151.63544,143.91544,154.43544,127.01543999999998,137.87544,117.51543999999998,194.11543999999998,155.41544,170.09544,123.77543999999999,139.79543999999999,153.49544,135.89543999999998,147.39543999999998,160.13544,146.51543999999998,134.95543999999998,143.61543999999998,152.71544,160.81544,177.71544,207.51543999999998,120.17544,146.79543999999999,163.15544,118.91543999999999,157.17543999999998,147.53544,139.81544,162.37544,146.87544,140.73543999999998,147.77544,116.67544,167.03544
276,93,2,171.85923,152.17923000000002,144.33923000000001,154.87923,127.41923,138.29923,117.97923,194.73923,155.83923000000001,170.63231000000002,124.15923000000001,140.18461000000002,153.85585,136.23923,147.87923,160.65308000000002,146.95923,135.27985,144.05923,153.25231000000002,161.21769,178.05985,208.15923,120.53615,147.11585,163.57923,119.17988999999999,157.63923,147.91923,140.31923,162.81923,147.27923,141.09585,148.29585,117.13185,167.51923
277,94,0,172.37399,152.77399,144.73398999999998,155.37399,127.89398999999999,138.65399,118.31398999999999,195.15399,156.31399,170.97399,124.49399,140.59399,154.27399,136.69398999999999,148.33399,161.01398999999998,147.43399,135.73398999999998,144.49399,153.75399,161.61399,178.45399,208.77399,121.03398999999999,147.45399,164.03198999999998,119.51398999999999,158.15399,148.49399,140.78197,163.33399,147.77399,141.53399,148.68200000000002,117.65399,167.99399
278,94,1,172.93832,153.27832,145.11831999999998,155.87832,128.31832,139.11831999999998,118.65831999999999,195.73832,156.97832,171.31354,124.83832,140.97832,154.71832,137.29832,148.77832,161.41832,147.99832,136.15832,144.99832,154.27832,162.05832,178.95832,209.53832,121.35831999999999,147.93832,164.47416,119.85831999999999,158.69832,149.09832,141.35832,163.97832,148.03832,142.03832,149.11831999999998,118.23832,168.59832
279,94,2,173.41093,153.75093,145.39093,156.41093,128.79093,139.43093000000002,119.01093,196.35093,157.55093,171.67093,125.19093000000001,141.33093,155.17093,137.83093,149.25093,161.79093,148.37093000000002,136.71093,145.45093,154.69093,162.39093,179.33093,210.27093,121.83093000000001,148.33093,164.93093000000002,120.09093,159.29093,149.59186,141.83093,164.57093,148.40046999999998,142.35093,149.43093000000002,118.73093,168.95093
280,95,0,174.2239,154.2239,145.7439,156.9439,129.3639,139.8439,119.4239,197.1839,158.2039,171.97278,125.5839,141.67695,155.5039,138.3239,149.9639,162.3639,148.9039,137.2039,145.9239,155.3039,162.8039,179.8039,211.0639,122.6839,148.9039,165.6039,120.5439,159.7839,150.25463,142.4039,165.1239,148.9039,142.7639,149.8239,119.4839,169.3039
281,95,1,174.84635,154.68635,146.16635,157.40635,129.86635,140.26635,119.76635,197.7027,158.74635,172.36635,125.98635,142.06635,155.82635,138.85905,150.62635,162.90635,149.42635,137.56635,146.28635,155.72635,163.20635,180.37905,211.64635,123.34635,149.42635,166.05905,120.92635,160.14635,150.70635,142.86635,165.58635,149.56635,143.18635,150.20635,120.00635,169.66635
282,95,2,175.41447,155.07447,146.71447,158.03447,130.25447,140.65447,120.15446999999999,198.19447,159.13447,172.75447,126.37447,142.45447,156.15447,139.29447,151.01447,163.33446999999998,150.11446999999998,137.91447,146.75447,156.11446999999998,163.61446999999998,180.87447,212.41447000000002,123.67339,150.09447,166.87447,121.31447,160.57447,151.13447,143.37447,165.89446999999998,150.03447,143.73447,150.51447,120.49446999999999,170.05447
283,96,0,176.06673,155.46674,147.31367,158.60347,130.64674,141.00673,120.46673999999999,198.64674,159.52674,173.12673999999998,126.74673999999999,142.88673,156.46674,139.48674,151.46674,163.72673,150.34673999999998,138.20674,147.14674,156.26674,163.96674,181.26674,213.22672999999998,123.76673999999998,150.80674,167.03837,121.56673,160.96674,151.5802,143.60673,166.28673,150.61041,143.88673,150.88673,120.73921999999999,170.40673999999999
284,96,1,176.76147,155.92147,147.84049,159.10048999999998,131.02147,141.33574,120.84147,199.02286999999998,159.84147,173.60147,127.18146999999999,143.22146999999998,156.72048999999998,139.76574,151.90147,164.10574,150.76147,138.54147,147.46147,156.56146999999999,164.32147,181.60716000000002,213.88147,124.30147,151.30147,167.38048999999998,121.76146999999999,161.30147,152.20147,143.88147,166.58147,151.26147,144.18716,151.14574,120.90146999999999,170.72146999999998
285,96,2,177.30771000000001,156.30771000000001,148.24771,159.46771,131.46771,141.76771000000002,121.10771000000001,199.48771000000002,160.22771,174.14771000000002,127.50943000000001,143.60771,157.08771000000002,140.12771,152.28771,164.44886,151.14771000000002,138.70771000000002,147.84771,156.78886,164.60771,181.96771,214.58771000000002,124.68771000000001,151.76771000000002,167.80771000000001,121.94771000000001,161.66771,152.58771000000002,144.26771000000002,166.90771,151.64771000000002,144.56771,151.50771,121.26771000000001,171.08771000000002
286,97,0,177.80195,156.68195,148.62195,159.78195,131.90195,142.20195,121.48195,199.92195,160.6139,174.48195,127.94195,143.96195,157.42195,140.44195,152.66195,164.80195,151.50195,139.00195,148.22195,157.16195,164.97598,182.34195,215.16195,124.77833999999999,152.16195,168.18195,122.28195,162.02195,153.00195,144.64195,167.26195,152.28195,144.92195,151.84195,121.57598,171.46585
287,97,1,178.22506,156.98506,148.94011,160.02506,132.32506,142.54506,121.80506000000001,200.32506,160.94506,174.74506,128.24506,144.26506,157.78506000000002,140.74506,152.94506,165.10506,151.88506,139.21376,148.54506,157.32506,165.26506,182.64506,215.70506,124.787,152.46506000000002,168.54506,122.48506,162.30506,153.35517,144.90506000000002,167.56506000000002,152.62506000000002,145.26506,152.10506,121.86506000000001,171.82011
288,97,2,178.95916,157.33916000000002,149.29916,160.33916000000002,132.77916000000002,142.99916000000002,122.15458000000001,200.79916,161.29916,175.05916000000002,128.67916,144.61916000000002,158.15916,141.09916,153.29916,165.43916000000002,152.25916,139.51916,148.87916,157.57916,165.63916,182.99916000000002,216.27916000000002,124.8078,152.85916,168.91916,122.79916000000001,162.65916,153.77916000000002,145.27458000000001,167.91916,153.21916000000002,145.67916,152.37916,122.25916000000001,172.21916000000002
289,98,0,179.89453,157.83453,149.65454,160.61227,133.25454,143.61453,122.63453999999999,201.47454,161.71613,175.35454,129.09454,145.09454,158.67453,141.59454,153.73453,165.83453,152.71454,139.73227,149.19454,157.87454,166.17453,183.43454,216.89452999999997,124.95863999999999,153.27453,169.39453,123.00227,163.11453,154.39453,145.65454,168.37454,153.93454,146.17453,152.74204,122.71453999999999,172.75454
290,98,1,180.3263,158.2063,150.0263,160.9663,133.9063,144.2263,123.0063,201.9863,162.0463,175.6863,129.7863,145.5463,159.2463,142.0263,154.0263,166.2863,153.1863,140.0063,149.5863,158.2463,166.6063,183.9663,217.7063,125.0263,153.6863,169.8863,123.3063,163.5463,155.0663,146.1463,168.8663,154.3063,146.6263,152.9663,123.2063,173.34261
291,98,2,181.34853,158.58853,150.40853,161.34853,134.32853,144.82853,123.38853,202.72853,162.58853,176.00853,130.24853000000002,145.98853,159.88853,142.40853,154.40853,166.96853000000002,153.58853,140.36853,150.14853,158.56853,167.10853,184.66853,218.12852999999998,125.40853,154.24853000000002,170.32853,123.60853,163.92853,155.46853000000002,146.52853000000002,169.38853,154.68853000000001,146.98853,153.34853,123.62853,173.78853
292,99,0,182.39033999999998,159.05033999999998,150.77034,161.79034,135.11033999999998,145.31034,123.79033999999999,203.39033999999998,162.97406999999998,176.37034,130.79034,146.45033999999998,160.53034,142.83033999999998,154.77017,167.43034,154.07034,140.69034,150.53034,159.03034,167.55033999999998,185.23033999999998,219.33033999999998,125.97017,154.83033999999998,171.37034,123.89678,164.31034,156.13034,146.91034,170.05033999999998,155.31034,147.37034,153.79034,124.09034,174.27034
293,99,1,183.16786000000002,159.46571,151.02786,162.04571,135.50571000000002,145.76571,124.08571,203.94571000000002,163.28571000000002,176.84571,131.12571,146.80786,161.22571000000002,143.26571,155.04571,167.74571,154.48571,140.86571,150.98143000000002,159.36571,167.96571,185.68571,220.04571,126.00708,155.28571000000002,171.78571000000002,124.16928999999999,164.58938999999998,156.58571,147.16571000000002,170.48571,155.76571,147.78571000000002,154.16857,124.60786,174.80571
294,99,2,184.10791,160.00791,151.46791000000002,162.56791,136.04791,146.27299,124.60791,204.69896,163.80791000000002,177.38791,131.52791000000002,147.32791,161.78791,143.74448,155.52791000000002,168.26264,154.94263999999998,141.26791,151.48896000000002,159.88791,168.49896,186.14791,220.94791,126.39458,155.78791,172.27448,124.61612,165.06791,157.20448000000002,147.63758,171.02791000000002,156.30791000000002,148.21299,154.68791000000002,125.05358000000001,175.34791
295,100,0,184.64793999999998,160.50794,151.86794,163.04793999999998,136.88586999999998,146.66794,124.92793999999999,205.36794,164.24794,177.50794,131.90794,147.70793999999998,162.24794,144.18381000000002,155.89542,168.78794,155.42793999999998,141.54793999999998,151.84794,160.22794,168.88794,186.52794,221.64793999999998,126.52793999999999,156.16586999999998,172.66794,124.72793999999999,165.40794,157.74794,147.94794,171.40794,156.78794,148.54793999999998,155.14793999999998,125.46793999999998,175.80794
296,100,1,185.29567,160.95567,152.23567,163.51567,137.59566999999998,147.28701,125.29567,205.85567,164.89567,177.93567,132.35567,148.15567,162.91535,144.85268,156.19567,169.23567,155.87566999999999,141.93567,152.24133999999998,160.57567,169.29567,187.01567,222.42134,126.61001999999999,156.57567,173.11567,125.09567,165.83567,158.43567,148.39567,171.83567,157.28701,149.07567,155.53566999999998,125.97567,176.27567
297,100,2,185.71295,161.29295,152.53295,163.87295,138.19295,147.65295,125.63295,206.29295,165.37295,178.23295,132.79295,148.49295,163.61295,145.29295,156.51295,169.57295,156.25295,142.23295,152.61295,160.87295,169.59295,187.35295,223.0359,126.61106000000001,156.89295,173.71295,125.35295,166.15295,158.99295,148.71295,172.07295,157.77295,149.45295,155.81295,126.22073999999999,176.59295
298,101,0,186.22322,161.68322,152.83664,164.24322,138.5583,147.98774,125.98321999999999,206.82322,165.76322,178.58321999999998,133.14321999999999,148.76322,163.96322,145.66322,156.82322,169.88322,156.64321999999999,142.46322,152.94661000000002,161.22322,169.90661,187.70322,223.76322000000002,126.61227,157.32322,174.34322,125.62321999999999,166.45331000000002,159.80321999999998,149.04322,172.39887,158.16322,149.84322,156.20322,126.53554,176.94322
299,101,1,186.7941,162.1941,153.2141,164.6541,138.9741,148.4141,126.3541,207.3141,166.1941,179.1141,133.4741,149.1341,164.3741,146.1141,157.1141,170.3141,157.04205,142.7541,153.4141,161.4941,170.2341,188.1541,224.3941,126.61385,157.8141,174.7447,125.9141,166.8541,160.3141,149.4141,172.8341,158.5541,150.2341,156.6541,126.89205,177.5141
300,101,2,187.23398,162.73785,153.55785,165.03785,139.28595,148.81785,126.79785,207.85785,166.55785,179.49785,133.77785,149.47392,164.77785,146.43785,157.65785,170.73785,157.46569,143.09785,153.77785,161.99392,170.59785,188.45785,225.09785,126.61553,158.15785,175.11785,126.25785,167.39785,160.73785,149.89785,173.09785,158.93785,150.59392,157.13392,127.26696000000001,177.91785
301,102,0,187.58161,163.20161000000002,153.96161,165.56161,139.72161,149.20161000000002,127.13387,208.32161000000002,167.00161,179.86161,134.08161,149.87581,165.22161,146.92161000000002,158.10161000000002,171.16161,157.90161,143.42161000000002,154.1829,162.42161000000002,170.96161,188.82161000000002,225.74161,126.61697,158.50161,175.54581000000002,126.52161000000001,167.96161,161.22161,150.32161000000002,173.53322,159.3672,151.04161000000002,157.50581,127.72161000000001,178.38161000000002
302,102,1,188.22506,163.66506,154.38506,166.08506,140.16506,149.72506,127.48753,208.96506000000002,167.60506,180.32506,134.44506,150.26506,165.81023000000002,147.42506,158.60011,171.64506,158.48506,143.76506,154.54506,162.98506,171.42506,189.32506,226.44011,126.61841000000001,159.10506,176.00506000000001,126.90506,168.56506000000002,161.64506,150.92506,174.04506,159.68506000000002,151.52506,157.92506,128.16506,179.00506000000001
303,102,2,188.66986,164.10986,154.76986000000002,166.54986,140.58986000000002,150.14986000000002,127.92986,209.74986,168.14986000000002,180.78986,134.82986,150.64331,166.42986000000002,147.80986000000001,159.44986,172.18986,158.92986000000002,144.14986000000002,155.01993000000002,163.44986,171.78986,189.76986000000002,227.30986000000001,126.61978,159.70986000000002,176.58986000000002,127.30986000000001,169.26986000000002,162.05993,151.50986,174.42986000000002,160.30986000000001,151.94986,158.28986,128.66986,179.41662
304,103,0,189.3251,164.5651,155.1051,167.0251,141.0451,150.5851,128.3851,210.61531000000002,168.5651,181.2651,135.1017,150.9851,166.83378000000002,148.2651,160.0251,172.7651,159.4051,144.4851,155.5251,163.9651,172.2251,190.2202,228.0851,126.62118999999998,160.5851,177.0851,127.8451,169.7451,162.7251,152.0251,174.8251,160.7851,152.3451,158.61755,129.5651,179.7651
305,103,1,189.9151,165.0551,155.6351,167.4351,141.4551,151.0751,128.7351,211.1751,169.0351,182.0351,135.4751,151.3751,167.1951,148.7151,160.5151,173.2551,159.8751,144.7951,155.8751,164.5151,172.7351,190.7151,228.7551,126.62271000000001,161.1351,177.5951,128.23279,170.1951,163.1951,152.4951,175.2551,161.2751,152.7951,159.0351,130.0951,180.1351
306,103,2,190.45701,165.47701,156.05701000000002,167.81701,141.81701,151.49701000000002,129.15701,211.65701,169.43701000000001,182.45701,135.7035,151.75701,167.5045,149.13701,160.91701,173.59701,160.27701000000002,145.07701,156.29701,164.83701000000002,173.15701,191.13701,229.31701,126.62402,161.59701,178.01701,128.51701,170.61701000000002,163.51701,152.91701,175.43701000000001,161.69701,153.18567,159.27701000000002,130.46675,180.47701
307,104,0,191.32222,165.86222,156.46222,168.14222,142.26221999999999,151.92221999999998,129.62222,212.16222000000002,169.86222,182.82222,136.08222,152.12222,167.86222,149.52222,161.30222,174.00222,160.66222,145.48221999999998,156.64222,165.20221999999998,173.60222,191.62222,230.06222000000002,126.62521000000001,162.00222,178.64222,128.86222,170.94222,163.94222,153.24222,175.82222,162.12222,153.56222,159.68222,130.76221999999999,180.88222
308,104,1,191.73195,166.21097,156.83098,168.49097,142.69098,152.33098,129.93097,212.51098,170.23098000000002,183.07098,136.43097,152.49097,168.15097,149.91098,161.69098,174.35098,161.09097,145.85098,156.97098,165.55097,174.05097,192.03098,230.65097000000003,126.62629,162.35098,178.99097,129.21097,171.29098,164.47098,153.69098,176.21097,162.73098000000002,153.97098,160.05097,131.09097,181.29098
309,104,2,192.28519,166.62519,157.32519,168.94519,143.42519,153.06519,130.34519,213.20519,170.80518999999998,183.50519,136.84519,152.98519,168.56519,150.62519,162.18518999999998,174.84519,161.56519,146.30518999999998,157.60519,165.96518999999998,174.74518999999998,192.56519,231.10519,126.62756999999999,162.98596,179.42519,129.64518999999999,171.79558,164.90519,154.14518999999999,176.84519,163.16519,154.52518999999998,160.88519,131.50519,181.92519
310,105,0,193.19993,167.01993000000002,157.81993,169.41993,143.81993,153.45993,130.77993,213.89992999999998,171.29993000000002,183.89993,137.29993000000002,153.43993,168.97993,151.01993000000002,162.81993,175.33993,162.01993000000002,146.65993,157.97993,166.63993,175.33993,193.13993,232.51993,126.62879,163.55993,180.09993,130.05993,172.29993000000002,165.65993,154.57993000000002,177.23993000000002,163.65993,154.99993,161.27993,131.85993,182.47993
311,105,1,193.90107,167.46107,158.22107,169.98107,144.42107,154.16107,131.29553,214.66107000000002,171.76107,184.48553,137.92107,153.94107,169.34107,151.76107,163.48107,176.04107,162.60107,147.14106999999998,158.60107,167.31553,176.38107,193.86106999999998,233.42107000000001,126.68106999999999,164.28107,180.58106999999998,130.68107,172.94107,166.30106999999998,155.18107,177.90107,164.06107,155.54107,162.30106999999998,132.36106999999998,183.30106999999998
312,105,2,195.25964,168.11964,158.95963999999998,170.73963999999998,145.45963999999998,154.93964,132.01963999999998,215.75964,172.43964,186.29963999999998,138.57963999999998,154.63963999999999,169.83964,152.59964,164.29963999999998,177.17963999999998,163.25964,147.81964,159.33964,167.95481999999998,177.65964,194.73963999999998,234.29963999999998,127.11963999999999,165.15964,181.33964,131.59964,173.71964,166.95963999999998,156.07963999999998,178.83964,164.91964,156.25964,163.41964,132.91964,184.97964
313,106,0,195.7395,168.5995,159.8995,171.4795,145.9395,155.768,132.5395,216.4995,172.8795,187.10701,139.1395,155.2195,170.1995,153.1995,164.75316999999998,177.8195,163.7995,148.63751000000002,159.9395,168.3195,178.3195,195.5595,235.50900000000001,127.4795,165.7595,181.8995,132.3395,174.40900000000002,167.7995,156.5395,179.7395,165.3995,156.8995,164.0795,133.31316999999999,185.668
314,106,1,196.56197,168.94197,160.34197,171.92197,146.26197,156.22197,132.86196999999999,216.96197,173.32197,188.12197,139.48197,155.62197,170.50197,153.54197,165.04197,178.50197,164.20197,149.04197,160.42197,168.69398999999999,178.72197,196.16197,236.34197000000003,127.82197,166.22197,182.30196999999998,133.00197,174.80196999999998,168.22197,156.88197,180.20197,165.74197,157.27598999999998,164.68197,133.60197,186.12197
