,measure_number,beat_number,pid1263-14,pid52932-07,pid9048-14,pid9050-14,pid9054-14,pid9055-14,pid9058-14,pid9059-14,pid9062-14,pid9063-14,pid9064-09,pid9065-09,pid9066-14,pid9067-14,pid9068-09,pid9072-14,pid9074f-14,pid9075-14,pid9078-06,pid9081-02,pid9088-09,pid9090-07,pid9093-14,pid9094-14,pid9098-01,pid9099-14,pid9100b-10,pid9101-14,pid9103-08,pid9104-14,pid9105-14,pid9115-08,pid9118-14,pid9126-02,pid9128-10,pid9130-06,pid9138-14,pid9139-14,pid9153-14,pid9166e-07,pid9170-14,pid9173-19,pid9174-14,pid9185-01,pid9186c-14,pid9192-14
98,34,1,58.587075,63.007075,56.327075,61.72415,55.207075,54.947075,55.887075,53.687075,56.467075,58.347075,48.267075,58.447075,51.407075,50.667075,54.167075,55.527075,51.107075,69.367075,53.107075,55.447075,59.647075,49.407075,55.907075,56.727075,50.467075,53.827075,57.187075,58.547075,60.507075,56.647075,64.087075,49.887075,59.627075,54.047075,56.707075,96.547075,43.567075,59.047075,55.987075,55.907075,57.167075,51.667075,61.227075,59.507075,73.207075,50.087075
99,34,2,59.099388,63.674693999999995,56.894693999999994,62.234694,55.774694,55.47469399999999,56.674693999999995,54.234694,57.054694,58.854693999999995,48.714694,59.01469399999999,52.234694,51.574694,54.65469399999999,55.994693999999996,51.714694,70.09469399999999,53.554694,56.094694,60.11469399999999,49.874694,56.65469399999999,57.274694,50.934694,54.37469399999999,57.93469399999999,59.059388,60.954693999999996,57.074693999999994,64.574694,50.394694,60.25469399999999,54.47469399999999,57.11469399999999,97.774694,44.054694,59.554694,56.534693999999995,56.43469399999999,57.714693999999994,52.054694,61.954693999999996,60.094694,73.694694,50.614694
100,35,0,59.791111,64.531111,57.651111,62.731111,56.271111,55.991111,57.451111,54.831111,57.531110999999996,59.491111,49.231111,59.511111,52.731111,52.151111,55.311111,56.591111,52.231111,70.791111,54.071111,56.571111,60.891110999999995,50.551111,57.271111,57.971111,51.451111,55.011111,58.511111,59.531110999999996,61.811111,57.571111,65.151111,50.871111,60.771111,55.031110999999996,57.611111,98.731111,44.491111,60.231111,57.111111,57.131111,58.271111,52.751111,62.571111,60.691111,74.33111099999999,51.051111
101,35,1,60.34213199999999,65.482132,58.20213199999999,63.542131999999995,56.854344,56.48213199999999,58.20213199999999,55.282132,58.02213199999999,60.422132,49.698033,59.98213199999999,53.216516000000006,52.70213199999999,56.182131999999996,57.16213199999999,52.80213199999999,71.462132,54.642132,57.042131999999995,61.682131999999996,51.182132,57.942131999999994,58.70213199999999,52.022132,55.62213199999999,59.262131999999994,60.082131999999994,62.52213199999999,58.34213199999999,65.78213199999999,51.342132,61.322131999999996,55.52213199999999,58.102132,100.00213000000001,44.982132,60.962132,57.782132,57.66213199999999,58.682131999999996,53.402131999999995,63.422132,61.34213199999999,75.122132,51.542132
102,35,2,60.981745999999994,66.161746,58.761745999999995,64.10174599999999,57.261745999999995,57.061746,58.821746,55.872349,58.541745999999996,61.121745999999995,50.041746,60.515873,53.65349200000001,53.241746,56.781746,57.721745999999996,53.281746,72.161746,55.041745999999996,57.681746,62.081745999999995,51.661746,58.681746,59.421746,52.52174599999999,56.101746,59.772349,60.561746,63.161745999999994,58.921746,66.421746,51.673915,61.821746,56.121745999999995,58.541745999999996,101.16524,45.301746,61.561746,58.301745999999994,58.205873,59.221745999999996,53.825873,63.821746,62.061746,76.053492,51.801746
103,36,0,61.600975,66.780975,59.280975,64.620975,57.760975,57.520975,59.280975,56.260975,58.960975,61.660975,50.400975,60.920975,54.240975,53.820975,57.220975,58.180975,53.740975,72.700975,55.500975,58.080975,62.520975,52.005488,59.180975,59.880975,53.160975,56.540975,60.280975,61.060975,63.640975,59.360975,67.060975,52.100975,62.280975,56.620975,59.020975,101.96098,45.640975,62.07195,58.760975,58.800975,59.800975,54.300975,64.400975,62.560975,76.640975,52.280975
104,36,1,62.064739,67.399478,59.784739,65.224739,58.344739000000004,57.804739,59.744739,56.764739,59.524739000000004,62.124739,50.804739,61.484739000000005,54.644739,54.244739,57.704739000000004,58.639478000000004,54.184739,73.444739,56.064739,58.524739000000004,62.964739,52.424739,59.624739,60.424739,53.364739,57.004739,60.624739,61.584739,64.044739,59.824739,67.564739,52.704739000000004,62.724739,57.064739,59.484739000000005,102.86474,46.124739,62.644739,59.264739,59.304739,60.324739,54.784739,64.924739,62.984739000000005,77.124739,52.804739
105,36,2,62.692517,68.19251700000001,60.372517,65.752517,59.232517,58.292517000000004,60.332517,57.352517000000006,60.072517000000005,62.872517,51.272517,62.032517000000006,55.032517000000006,54.752517000000005,58.232517,59.292517000000004,54.672517000000006,74.27251700000001,56.712517000000005,59.212517000000005,63.49251700000001,52.832517,60.412517,60.99251700000001,53.892517000000005,57.672517000000006,61.192517,62.372517,64.652517,60.25750600000001,68.092517,53.412517,63.372517,57.572517000000005,59.99251700000001,103.93252,46.692516999999995,63.372517,59.912517,59.832517,61.13251700000001,55.232517,65.872517,63.63750600000001,77.77251700000001,53.412517
106,37,0,63.470385,69.170385,60.990384999999996,66.390385,59.730385,59.070384999999995,61.090385,57.930385,60.750384999999994,63.650385,51.770385,62.730385,55.650385,55.210384999999995,58.850384999999996,60.150385,55.190385,75.230385,57.490384999999996,59.990384999999996,64.33038499999999,53.310385,61.190385,61.630385,54.350384999999996,58.230385,61.690385,63.150385,65.430385,60.830385,68.870385,54.170384999999996,64.150385,58.010385,60.470385,104.89038000000001,47.170384999999996,64.270385,60.450385,60.510385,61.743462,55.730385,66.390385,64.390385,78.850385,54.230385
107,37,1,64.01088399999999,70.090884,61.610884,66.93088399999999,60.450883999999995,59.550883999999996,61.570884,58.590883999999996,61.470884,64.130884,52.53088399999999,63.450883999999995,56.510884,56.03088399999999,59.45619,60.670883999999994,55.610884,76.050884,58.150884,60.53088399999999,65.173537,53.870884,61.930884,62.510884,54.910883999999996,58.770883999999995,62.410883999999996,64.01088399999999,65.810884,61.330884,69.450884,54.670883999999994,64.690884,58.570884,61.230883999999996,106.19088,47.650884000000005,65.270884,61.150884,61.090883999999996,62.430884,56.470884,67.030884,65.01088399999999,79.690884,54.730883999999996
108,37,2,64.734603,70.714603,62.214603000000004,67.394603,60.734603,60.154603,62.131533999999995,59.094603,62.074603,64.714603,53.034603000000004,64.054603,57.071367,56.274603000000006,60.214603000000004,61.274603000000006,56.214603000000004,76.65460300000001,58.654603,61.239206,65.834603,54.294603,62.354603000000004,63.254603,55.322302,59.314603000000005,62.974603,64.614603,66.594603,61.934603,70.054603,55.274603000000006,65.274603,59.194603,61.834603,107.1546,48.054603,65.87460300000001,61.494603000000005,61.594603,63.032302,57.054603,67.634603,65.388816,80.29460300000001,55.334603
109,38,0,65.82408199999999,71.764082,62.984081999999994,68.144082,61.124081999999994,60.644082,62.81851999999999,59.84408199999999,62.718163,65.38408199999999,53.644082,64.704082,57.274694,56.724081999999996,61.084081999999995,61.89852,56.707041000000004,77.564082,59.234694,61.748027,66.307041,55.084081999999995,63.137041,63.887041,55.80351999999999,59.954693999999996,63.784082,65.337041,67.38408199999999,62.724081999999996,70.844082,55.84408199999999,65.85852,59.88408199999999,62.268027000000004,108.84408,48.414694,66.53851999999999,62.104082,62.444081999999995,63.668027,58.16408199999999,68.18408199999999,66.038163,81.38408199999999,56.117041
110,38,1,66.705601,72.6878,63.8078,68.8478,61.7478,61.2278,63.3278,60.5878,63.4078,66.0678,54.0678,65.3678,57.7078,57.3278,61.7678,62.4878,57.3078,78.4278,59.9478,62.4078,66.9678,55.8278,63.9878,64.7678,56.3478,60.5678,64.6278,66.165601,68.1078,63.6678,71.4478,56.4078,66.4278,60.5278,62.8078,109.8834,48.9278,67.3078,62.7678,63.1478,64.2678,59.0878,68.805601,66.9878,82.6278,57.185601
111,38,2,67.329909,73.22990899999999,64.349909,69.36990899999999,62.189909,61.649908999999994,63.769909,61.169909,63.869909,66.529909,54.649908999999994,65.849909,58.109908999999995,57.849909,62.289908999999994,62.929908999999995,57.809909,79.009909,60.409909,62.869909,67.349909,56.289908999999994,64.509909,65.289909,56.809909,61.00990899999999,65.109909,66.66990899999999,68.569909,64.329909,71.909909,56.769909,66.86990899999999,60.969908999999994,63.209908999999996,110.76991000000001,49.309909000000005,67.86990899999999,63.249908999999995,63.689909,64.789909,59.50990899999999,69.44990899999999,67.549909,83.189909,57.669909
112,39,0,67.906258,73.946259,64.906258,69.966259,62.606258,62.158129,64.306258,61.62625799999999,64.326259,67.046258,55.26625799999999,66.306259,58.62625799999999,58.326257999999996,62.866257999999995,63.426258999999995,58.246258,79.70625799999999,60.946259,63.346258999999996,67.906258,56.846258999999996,65.086258,65.746259,57.268129,61.466258999999994,65.666259,67.20625799999999,69.246259,64.84625799999999,72.446258,57.206258,67.326258,61.466257999999996,63.70812900000001,111.58626000000001,49.708129,68.446258,63.786258999999994,64.286259,65.286259,60.006259,69.966259,68.14625799999999,83.866259,58.126259
113,39,1,68.35526800000001,74.76161,65.38161,70.60161,63.05580500000001,62.54161,64.74161,62.020537,64.74161,67.62161,55.94161,66.72161,59.04161,58.76161,63.64161,63.865805,58.68161,80.20161,61.481609999999996,63.76161,68.39322,57.37387,65.64161,66.22161,57.735805000000006,61.90161,66.14161,67.68160999999999,69.74161,65.59449000000001,72.92161,57.62161,67.80161,61.915805000000006,64.18160999999999,112.56483,50.10161,69.08161,64.40160999999999,64.76161,65.705805,60.42161,70.56161,68.63322,84.68160999999999,58.661609999999996
114,39,2,68.774376,75.514376,65.954376,71.074376,63.574376,63.214376,65.334376,62.594376000000004,65.252188,68.134376,56.394376,67.214376,59.494376,59.134376,64.25437600000001,64.414376,59.194376,80.954376,62.094376000000004,64.374376,69.274376,57.754376,66.174376,66.654376,58.154376,62.354376,66.974376,68.25437600000001,70.274376,66.314376,73.514376,58.094376000000004,68.354376,62.474376,64.814376,113.91438000000001,50.494376,69.674376,64.974376,65.374376,66.314376,60.852188,71.354376,69.234376,85.534376,59.214376
115,40,0,69.71714300000001,76.69238100000001,66.69714300000001,71.957143,64.157143,63.85714300000001,66.077143,63.35714300000001,65.77714300000001,68.797143,56.957143,67.757143,60.277143,59.85714300000001,64.957143,64.99714300000001,60.03714300000001,82.05714300000001,62.99714300000001,65.177143,70.05714300000001,58.437143000000006,66.83714300000001,67.41714300000001,58.617143000000006,63.07714300000001,68.257143,69.077143,71.177143,67.237143,74.257143,58.917143,69.097143,63.07714300000001,65.797143,115.29713999999998,51.117143,70.69714300000001,65.85714300000001,66.117143,67.237143,61.417143,72.33714300000001,69.99714300000001,86.877143,60.21714300000001
116,40,1,70.297914,77.117914,67.237914,72.597914,64.897914,64.397914,66.477914,63.897914,66.317914,69.35791400000001,57.337914000000005,68.297914,60.617914,60.417914,65.457914,65.537914,60.597914,82.917914,63.537914,65.737914,70.457914,59.037914,67.237914,67.877914,58.997914,63.557914000000004,68.557914,69.585828,71.777914,67.737914,74.837914,59.343956999999996,69.71791400000001,63.577914,66.21791400000001,116.25791000000001,51.677914,71.257914,66.497914,66.637914,67.757914,61.997914,73.137914,70.497914,87.477914,60.877914000000004
117,40,2,70.818413,77.718413,67.95841300000001,73.158413,65.734206,64.978413,67.178413,64.53420600000001,67.074206,70.018413,57.846138,69.058413,61.064206000000006,60.858413,65.964206,66.166138,61.224206,83.678413,64.074206,66.22420600000001,70.938413,59.438413,67.738413,68.378413,59.48420600000001,64.158413,69.038413,70.318413,72.47420600000001,68.118413,75.418413,59.77420600000001,70.36420600000001,64.154206,66.938413,117.39841000000001,52.238413,72.05280400000001,67.078413,67.358413,68.318413,62.438413,73.878413,71.05420600000001,88.058413,61.318413
118,41,0,71.843311,78.483311,68.823311,73.923311,66.283311,65.94110400000001,68.083311,65.443311,67.643311,70.543311,58.403310999999995,69.623311,62.283311,61.283311,66.643311,67.243311,61.743311,84.803311,64.88331099999999,66.683311,71.763311,60.12665500000001,68.503311,69.163311,60.123311,65.003311,69.843311,71.306655,72.983311,68.686655,76.463311,60.40665500000001,71.303311,64.843311,67.543311,118.34331,52.966655,72.683311,67.723311,68.123311,69.043311,63.183310999999996,74.543311,71.763311,88.623311,61.923311
119,41,1,72.36059,78.96059,69.192647,74.48059,66.86059,66.44059,68.72059,66.00059,68.16059,71.08059,58.84059,70.06059,62.59529499999999,61.731513,67.18059000000001,67.80059,62.200590000000005,85.46059,65.40059000000001,67.14059,72.46059,60.613530000000004,69.06059,69.72059,60.560590000000005,65.46059,70.291324,71.68059000000001,73.36059,69.08059,77.02059,60.86059,71.772118,65.30059,67.89075600000001,119.12058999999999,53.22059,73.24059,68.14059,68.65437,69.64059,63.65353,75.04059000000001,72.32059,89.32059,62.40059
120,41,2,73.353288,79.573288,69.853288,75.173288,67.63328800000001,67.233288,69.533288,66.613288,68.953288,71.653288,59.233288,70.833288,63.393288,62.193288,67.853288,68.613288,62.753288,86.273288,65.893288,67.813288,72.893288,61.073288,69.953288,70.573288,61.033288,66.093288,70.653288,72.453288,74.13328800000001,70.053288,77.833288,61.413288,72.453288,65.953288,68.353288,120.33328999999999,54.013288,73.873288,68.833288,69.213288,70.433288,64.233288,75.753288,73.173288,90.456576,62.793288000000004
121,42,0,74.500455,80.395465,70.82403199999999,76.34073599999999,67.955465,67.979588,70.879192,67.135465,70.104619,72.375465,59.64054599999999,71.79546500000001,63.88655,62.642208999999994,68.541499,69.515465,63.435465,86.952732,66.533638,68.384244,73.543725,61.775465000000004,70.61958800000001,71.247075,61.660546,67.09954599999999,71.275465,73.219588,74.695465,70.635465,79.43546500000001,61.835465,73.10387,66.80406500000001,68.986991,121.81546999999999,54.795465,75.199588,69.543183,69.995465,71.29939399999999,65.461031,76.380546,74.175465,91.775465,63.265066000000004
122,42,1,75.161723,81.021723,71.301723,76.801723,68.721723,68.521723,71.681723,67.825862,70.741723,73.061723,60.261722999999996,72.721723,64.281723,63.141723,68.881723,70.32172299999999,64.121723,87.661723,67.121723,68.981723,74.081723,62.401723,71.201723,71.841723,62.220574,67.521723,71.96172299999999,73.721723,75.521723,71.60172299999999,80.201723,62.521723,73.541723,67.201723,69.395862,123.12172,55.461723,75.881723,70.241723,70.91344699999999,71.82172299999999,66.080574,76.96172299999999,74.55931,92.661723,63.881723
123,42,2,76.067551,81.587551,71.867551,77.567551,69.422653,69.045102,72.307551,68.325102,71.507551,73.507551,60.827551,73.507551,64.747551,63.707551,69.367551,71.167551,64.807551,88.147551,67.627551,69.407551,74.705102,62.867551,71.707551,72.467551,62.707551,67.987551,72.487551,74.207551,76.047551,72.427551,80.707551,63.027551,74.047551,67.740204,69.767551,124.2802,56.085102,76.587551,70.907551,71.447551,72.367551,66.467551,77.587551,74.867551,93.347551,64.460204
124,43,0,76.829637,82.289637,72.629637,78.589637,70.209637,69.989637,73.229637,69.129637,72.489637,74.369637,61.649637,74.449637,65.429637,64.589637,69.949637,72.389637,65.469637,88.949637,68.429637,70.259819,75.629637,63.429637,72.449637,73.349637,63.409637,68.769637,73.159819,74.849637,76.849637,73.789637,81.469637,63.669637,74.789637,68.549637,70.269637,125.64963999999999,56.909637,77.469637,71.729637,72.389637,73.069637,67.24963699999999,78.469637,75.449637,94.429637,65.129637
125,43,1,77.497619,82.797619,73.157619,79.53761899999999,70.653452,70.60381,73.877619,69.597619,73.097619,74.957619,62.237618999999995,75.097619,66.11761899999999,65.097619,70.517619,73.017619,65.997619,89.517619,68.937619,70.597619,76.357619,63.918452,72.957619,74.05761899999999,64.217619,69.336905,73.577619,75.437619,77.47761899999999,74.47761899999999,82.05761899999999,64.10381,75.277619,69.077619,70.75761899999999,126.67761999999999,57.477619,78.11761899999999,72.39761899999999,72.89761899999999,73.55761899999999,67.871524,79.25761899999999,75.857619,95.217619,65.577619
126,43,2,78.03362800000001,83.31362800000001,73.713628,80.17362800000001,71.073628,71.090726,74.473628,70.090907,73.633628,75.437876,62.613628000000006,75.633628,66.653628,65.477876,70.913628,73.53362800000001,66.493628,90.073628,69.373628,71.113628,76.81362800000001,64.353628,73.53120899999999,74.59362800000001,64.771209,69.713628,74.09362800000001,75.933628,78.053628,75.31362800000001,82.59362800000001,64.513628,75.913628,69.613628,71.171814,127.47363,57.933628000000006,78.713628,72.95362800000001,73.473628,74.09362800000001,68.310907,79.733628,76.353628,95.893628,65.95362800000001
127,44,0,78.60254,83.76254,74.18254,80.72254000000001,71.50254,71.38254,74.94254000000001,70.44254000000001,74.14254,75.88254,62.94254,76.14254,67.42254,65.86254,71.32254,73.98254,66.90254,90.52254,69.78254,71.48254,77.32254,64.68254,73.88254,75.04254,65.227513,70.12254,74.56254,76.38254,78.46254,75.60254,83.16254,64.90254,76.28254,70.04254,71.62254,128.35508000000002,58.34254,79.16627,73.40254,74.08254000000001,74.66254,68.74254,80.20254,76.74254,96.44254000000001,66.30254000000001
128,44,1,79.111474,84.311474,74.772948,81.491474,72.031474,71.831474,75.451474,70.991474,74.831474,76.51147399999999,63.371474,76.771474,67.911474,66.270737,71.891474,74.451474,67.37147399999999,91.191474,70.391474,71.951474,78.01147399999999,65.150737,74.351474,75.591474,65.651474,70.571474,74.911474,76.951474,78.891474,76.191474,83.911474,65.571474,76.771474,70.531474,72.191474,129.31146999999999,58.851473999999996,79.771474,73.87147399999999,74.631474,75.211474,69.391474,80.791474,77.151474,97.131474,66.87147399999999
129,44,2,79.84063499999999,84.940635,75.420635,82.080635,72.780635,72.360635,76.260635,71.56063499999999,75.420635,77.34063499999999,63.780635,77.380635,68.400635,66.800635,72.420635,75.040635,67.860635,91.98063499999999,70.98063499999999,72.500635,78.440635,65.500635,74.900635,76.220635,66.180635,71.160635,75.580635,77.720635,79.520635,76.680635,84.520635,66.380635,77.260635,71.020635,72.600635,130.44063,59.500634999999996,80.500635,74.540635,75.180635,76.040635,69.860635,81.660635,78.000635,97.880635,67.56063499999999
130,45,0,80.397914,85.637914,76.297914,82.637914,73.277914,73.017914,76.817914,72.197914,76.177914,78.017914,64.277914,78.177914,69.237914,67.35791400000001,73.077914,75.817914,68.397914,93.017914,71.71791400000001,73.277914,79.277914,65.917914,75.597914,76.837914,66.71791400000001,71.777914,76.057914,78.517914,80.077914,77.297914,85.077914,67.037914,77.957914,71.537914,73.097914,131.37791,60.257914,81.377914,75.117914,75.877914,76.697914,70.437914,82.21791400000001,78.577914,98.917914,68.117914
131,45,1,81.15519300000001,86.215193,76.995193,83.255193,73.835193,73.59519300000001,77.415193,72.73519300000001,76.755193,78.555193,64.960385,78.775193,70.135193,67.995193,73.59519300000001,76.390771,68.855193,93.835193,72.37519300000001,73.755193,80.23519300000001,66.51519300000001,76.15519300000001,77.755193,67.615193,72.31519300000001,76.635193,79.17519300000001,80.58038499999999,77.755193,85.635193,67.615193,78.51519300000001,72.055193,73.695193,132.35519,60.81519300000001,82.415193,75.73519300000001,76.775193,77.45519300000001,71.075193,82.87519300000001,79.075193,99.635193,68.835193
132,45,2,81.71247199999999,87.101236,77.772472,83.812472,74.272472,74.152472,78.012472,73.192472,77.321236,79.101236,65.63247199999999,79.321236,70.672809,68.33561800000001,74.372472,76.99247199999999,69.401236,94.412472,72.921236,74.472472,80.872472,66.952472,76.85247199999999,78.621236,68.252472,72.801236,77.252472,79.99247199999999,81.461236,78.532472,86.192472,68.332472,79.13247199999999,72.692472,74.241236,133.66124,61.361236,83.00123599999999,76.28123599999999,77.332472,78.292472,71.772472,83.512472,79.63247199999999,100.40124,69.392472
133,46,0,82.760091,88.420091,78.640091,84.500091,74.700091,74.66009100000001,78.700091,73.760091,77.860091,79.620091,66.30504499999999,79.88009100000001,71.08009100000001,68.820091,75.280091,77.960091,69.94009100000001,95.240091,73.52009100000001,75.200091,81.58009100000001,67.52009100000001,77.620091,79.30009100000001,68.980091,73.420091,78.040091,80.720091,82.240091,79.360091,86.88009100000001,69.02009100000001,79.920091,73.540091,74.840091,135.48009,61.900091,83.620091,76.88009100000001,78.040091,78.980091,72.88009100000001,84.040091,80.220091,101.52009,70.16009100000001
134,46,1,83.590544,89.196848,79.416848,85.303696,75.17684799999999,75.196848,79.276848,74.316848,78.67684799999999,80.296848,66.716848,80.67684799999999,71.556848,69.356848,75.963696,78.716848,70.576848,96.056848,74.236848,75.876848,82.436848,68.136848,78.416848,80.316848,69.596848,73.996848,78.836848,81.53684799999999,82.916848,80.116848,87.696848,69.616848,80.556848,74.336848,75.616848,136.47685,62.476848,84.316848,77.476848,78.696848,79.596848,73.836848,84.72369599999999,80.89684799999999,102.71685,71.14369599999999
135,46,2,84.117642,89.857642,80.057642,85.817642,75.637642,75.617642,79.777642,74.73764200000001,79.15764200000001,80.837642,67.15764200000001,81.177642,72.037642,69.79764200000001,76.477642,79.217642,71.077642,96.65764200000001,74.697642,76.37764200000001,82.87764200000001,68.557642,78.917642,80.837642,70.09764200000001,74.397642,79.385283,82.057642,83.357642,80.557642,88.197642,70.01764200000001,80.997642,74.79764200000001,76.117642,137.39764,62.917642,84.897642,77.997642,79.257642,80.15764200000001,74.257642,85.397642,81.397642,103.37764,71.677642
136,47,0,84.582948,90.662948,80.70294799999999,86.34294799999999,76.102948,76.102948,80.262948,75.222948,79.622948,81.482948,67.762948,81.642948,72.682948,70.20294799999999,77.142948,79.782948,71.522948,97.182948,75.222948,76.84294799999999,83.422948,69.122948,79.502948,81.442948,70.56294799999999,74.902948,79.922948,82.56294799999999,84.102948,81.122948,88.722948,70.542948,81.422948,75.322948,76.642948,138.16295,63.482948,85.462948,78.622948,79.882948,80.682948,74.802948,85.962948,81.762948,104.20295,72.082948
137,47,1,85.12536300000001,91.620726,81.240726,87.000726,76.600726,76.600726,80.740726,75.640726,80.080726,82.080726,68.460726,82.080726,73.285363,70.640726,77.840726,80.300726,71.995363,97.760726,75.760726,77.300726,83.980726,69.680726,80.120726,82.080726,71.080726,75.365363,80.560726,83.180726,84.620726,82.060726,89.280726,71.080726,81.900726,75.82072600000001,77.220726,139.36073000000002,63.925363,86.180726,79.360726,80.500726,81.160726,75.32072600000001,86.640726,82.580726,105.16073,72.640726
138,47,2,85.678005,92.378005,81.798005,87.398005,77.018005,77.238005,81.358005,76.078005,80.538005,82.578005,68.91800500000001,82.498005,73.678005,70.97800500000001,78.47800500000001,81.078005,72.518005,98.47800500000001,76.398005,77.898005,84.818005,70.018005,80.678005,82.75800500000001,71.638005,75.898005,81.518005,83.75800500000001,85.138005,82.69800500000001,89.83800500000001,71.658005,82.378005,76.378005,78.038005,140.81801000000002,64.358005,86.738005,79.91800500000001,81.138005,81.878005,75.818005,87.47800500000001,83.138005,106.25801000000001,73.11800500000001
139,48,0,86.358503,93.198503,82.418503,87.978503,77.398503,77.818503,81.898503,76.718503,81.044252,83.178503,69.438503,83.058503,74.178503,71.435389,79.01850300000001,81.798503,73.17551,99.398503,77.23850300000001,78.558503,85.538503,70.658503,81.338503,83.438503,72.45850300000001,76.558503,82.418503,84.478503,85.938503,83.498503,90.418503,72.318503,82.887126,76.787126,79.038503,142.0985,65.064252,87.478503,80.718503,81.978503,82.73850300000001,76.538503,88.418503,83.658503,107.3585,73.838503
140,48,1,87.082154,94.302154,83.12215400000001,88.76215400000001,78.182154,78.562154,82.462154,77.522154,81.764431,83.722154,69.922154,83.76215400000001,74.822154,71.962154,79.680718,82.526463,73.962154,100.34215,77.942154,79.26215400000001,86.282154,71.162154,81.90215400000001,84.102154,73.082154,77.26215400000001,82.966077,85.242154,86.682154,84.082154,91.20215400000001,73.027385,83.502154,77.502154,79.882154,143.56215,65.54215400000001,88.522154,81.422154,82.802154,83.522154,77.242154,89.602154,84.142154,108.18215,74.602154
141,48,2,87.62090699999999,95.020907,83.62090699999999,89.24090699999999,78.96090699999999,79.140907,82.980907,78.26090699999999,82.26090699999999,84.300907,70.46090699999999,84.280907,75.26090699999999,72.500907,80.200907,83.220907,74.46090699999999,101.20091,78.480907,79.720907,87.020907,71.560907,82.68090699999999,84.560907,73.560907,77.800907,83.420907,85.780907,87.280907,84.420907,91.74090699999999,73.420907,83.980907,78.020907,80.580907,144.78091,66.080907,89.24090699999999,81.96090699999999,83.420907,84.04090699999999,77.660907,90.360907,84.68090699999999,108.70091000000001,75.020907
142,49,0,88.661746,96.081746,84.521746,90.061746,79.841746,80.221746,83.801746,79.301746,83.281746,84.895873,71.401746,85.301746,76.621746,73.04174599999999,80.921746,84.281746,75.001746,102.14175,79.301746,80.441746,87.701746,72.32174599999999,83.60174599999999,85.361746,74.452937,78.721746,84.221746,86.801746,87.981746,85.027249,92.561746,74.18174599999999,84.88174599999999,78.861746,81.521746,145.85349,66.841746,89.901746,82.781746,84.361746,84.701746,78.481746,91.04174599999999,85.501746,109.32175,75.60174599999999
143,49,1,89.135238,96.635238,84.915238,90.635238,80.335238,80.635238,84.25904799999999,79.855238,83.55280400000001,85.450655,71.875238,85.590655,77.195238,73.475238,81.495238,84.875238,75.47280400000001,102.71524000000001,79.838413,80.975238,88.275238,72.675437,84.015238,85.915238,74.915238,79.235238,84.557103,87.29261899999999,88.395931,85.495238,93.135238,74.755238,85.195238,79.315238,82.043048,146.67524,67.132103,90.335238,83.280873,84.955238,85.275238,79.095238,91.45631,86.055238,109.85524,75.855238
144,49,2,89.730612,97.271837,85.331837,91.311837,81.031837,81.231837,84.831837,80.511837,84.111837,85.871837,72.571837,86.131837,77.731837,73.911837,81.971837,85.571837,75.863537,103.27184,80.360918,81.671837,89.231837,73.091837,84.69183699999999,86.611837,75.611837,79.931837,85.071837,87.931837,88.871837,86.19183699999999,93.831837,75.334367,85.69183699999999,79.768349,82.591837,147.37184,67.631837,90.851837,83.931837,85.651837,85.971837,79.791837,91.991837,86.391837,110.47183999999999,76.171837
145,50,0,90.738458,98.438458,86.338458,92.378458,82.058458,81.958458,86.098458,81.50422900000001,85.184229,86.918458,73.798458,87.204229,78.47845799999999,74.444229,82.944229,86.518458,76.558458,104.39846,81.064229,83.138458,90.304229,73.698458,85.458458,87.624229,76.518458,80.72422900000001,85.738458,88.78422900000001,90.03845799999999,87.17845799999999,94.918458,76.164229,86.25845799999999,80.524229,83.344229,149.65846000000002,68.53845799999999,91.664229,84.89845799999999,86.998458,87.018458,81.238458,93.078458,87.324229,111.71846000000001,76.64422900000001
146,50,1,91.635224,99.52745999999999,87.05873000000001,93.42746,82.74746,82.62746,86.88746,82.08746,85.92746,88.04746,74.46746,87.92746,79.20746,75.11873,83.594365,87.297492,77.334365,105.16746,81.61873,84.08746,91.16915300000001,74.38746,86.42746,88.32746,77.18873,81.477492,86.57873000000001,89.54746,90.67349200000001,87.90746,95.86746,76.799577,86.949365,81.18746,84.12746,150.86746000000002,69.30745999999999,92.38746,85.56746,87.76746,87.58746,81.94873,93.86873,88.194365,112.87581999999999,77.30745999999999
147,50,2,91.997642,99.897642,87.37764200000001,93.897642,83.09764200000001,82.957642,87.23764200000001,82.43764200000001,86.43764200000001,88.537642,74.717642,88.417642,79.857642,75.497642,84.037642,87.637642,77.65764200000001,105.57763999999999,81.883821,84.417642,91.59764200000001,74.677642,86.87764200000001,88.763821,77.457642,81.817642,86.857642,89.997642,90.977642,88.337642,96.37764200000001,77.09764200000001,87.257642,81.59764200000001,84.617642,151.49764,69.59764200000001,92.73764200000001,85.934607,88.277642,87.917642,82.23764200000001,94.23764200000001,88.497642,113.27763999999999,77.617642
